Timestamp (s),Power (W),Temperature (°C),Memory (MB),Inference Time (s)
7.9052,8.8060,53.75,350.50,0.063893
8.0185,8.8060,53.88,351.00,0.063029
8.1312,8.8060,53.88,351.00,0.061849
8.2445,8.8060,54.00,351.50,0.062575
8.3562,8.8060,54.00,351.00,0.061031
8.4674,8.8060,54.00,351.00,0.061182
8.5792,8.8060,53.88,351.00,0.061196
8.6909,8.8060,53.88,351.00,0.061039
8.8040,8.8460,54.00,351.00,0.061974
8.9165,8.8860,54.12,351.00,0.061723
9.0274,8.8860,54.00,351.00,0.060788
9.1391,8.8860,54.00,351.00,0.061161
9.2517,8.8860,54.12,351.00,0.061968
9.3654,8.8860,54.25,351.50,0.063314
9.4782,8.8860,54.12,352.00,0.061951
9.5902,8.8860,54.25,351.50,0.061200
9.7021,8.6550,54.25,351.50,0.061126
9.8139,8.4240,54.12,352.00,0.061019
9.9274,8.4240,54.12,352.00,0.063089
10.0409,8.4240,54.12,351.00,0.062915
10.1540,8.4240,54.38,350.00,0.062531
10.2685,8.4240,54.38,350.00,0.063747
10.3807,8.4240,54.12,350.50,0.061777
10.4901,8.4240,54.38,350.00,0.060880
10.6028,8.4240,54.25,350.00,0.062093
10.7177,8.6415,54.12,350.00,0.064606
10.8316,8.8590,54.50,351.00,0.063765
10.9432,8.8590,54.38,351.00,0.062225
11.0523,8.8590,54.50,351.00,0.060994
11.1635,8.8590,54.50,350.00,0.061482
11.2765,8.8590,54.50,350.00,0.062271
11.3868,8.8590,54.38,350.00,0.059637
11.5001,8.8590,54.38,350.00,0.062631
11.6130,8.8590,54.38,349.50,0.062505
11.7273,8.9125,54.50,349.00,0.063980
11.8416,8.9660,54.38,349.50,0.063246
11.9559,8.9660,54.50,350.00,0.063358
12.0688,8.9660,54.62,349.50,0.062829
12.1827,8.9660,54.62,349.00,0.063354
12.2961,8.9660,54.38,349.00,0.062811
12.4095,8.9660,54.50,349.00,0.062710
12.5220,8.9660,54.62,349.00,0.061867
12.6373,8.9660,54.62,349.00,0.064917
12.7505,8.9660,54.50,348.50,0.063063
12.8640,8.9660,54.50,348.00,0.063247
12.9785,8.6015,54.62,348.00,0.063834
13.0931,8.2370,54.62,348.00,0.063219
13.2045,8.2370,54.75,348.00,0.061191
13.3152,8.2370,54.50,348.00,0.060378
13.4280,8.2370,54.62,348.00,0.062485
13.5413,8.2370,54.75,348.50,0.062741
13.6542,8.6070,54.88,349.00,0.062433
13.7682,8.9770,54.75,349.00,0.063173
13.8803,8.9770,54.88,348.50,0.061649
13.9940,8.9770,55.00,348.50,0.063349
14.1056,8.9770,54.88,349.00,0.062217
14.2161,8.9770,54.88,348.50,0.061420
14.3272,8.9770,55.12,348.50,0.061952
14.4394,8.9770,55.12,348.50,0.062663
14.5521,8.9770,54.88,348.00,0.062175
14.6649,8.9770,55.00,348.50,0.063245
14.7768,8.4280,54.88,348.50,0.062707
14.8879,8.4280,55.25,349.00,0.062943
14.9986,8.4280,55.38,349.00,0.062350
15.1097,8.4280,55.12,349.00,0.062754
15.2188,8.4280,55.38,349.50,0.060763
15.3301,8.4280,55.25,349.50,0.062536
15.4443,8.4280,55.25,349.00,0.063452
15.5548,8.4280,55.12,350.00,0.061079
15.6642,8.4280,55.38,350.00,0.060983
15.7742,8.7370,55.38,350.00,0.061071
15.8856,8.7370,55.38,349.50,0.062343
15.9983,8.7370,55.12,349.00,0.062502
16.1113,8.7370,55.25,349.00,0.063239
16.2230,8.7370,55.38,349.50,0.063128
16.3350,8.7370,55.38,349.50,0.063219
16.4485,8.7370,55.38,349.00,0.062958
16.5575,8.7370,55.38,349.50,0.060954
16.6683,8.7370,55.50,349.50,0.061507
16.7796,8.7940,55.38,349.00,0.061510
16.8915,8.8510,55.38,349.00,0.063136
17.0046,8.8510,55.38,349.50,0.062042
17.1185,8.8510,55.75,349.50,0.064486
17.2326,8.8510,55.38,349.00,0.063510
17.3471,8.8510,55.38,349.00,0.063946
17.4591,8.8510,55.12,349.50,0.062266
17.5699,8.8510,55.38,349.00,0.060185
17.6826,8.8435,55.50,349.50,0.061773
17.7942,8.8360,55.38,349.00,0.061309
17.9058,8.8360,55.50,349.00,0.060932
18.0188,8.8360,55.38,349.00,0.063374
18.1323,8.8360,55.38,349.00,0.062850
18.2453,8.8360,55.38,349.00,0.062216
18.3580,8.8360,55.38,349.00,0.062999
18.4688,8.8360,55.38,349.00,0.059961
18.5813,8.8360,55.38,349.00,0.062411
18.6938,8.7100,55.38,349.50,0.061560
18.8054,8.5840,55.62,349.50,0.061182
18.9174,8.5840,55.50,349.50,0.061029
19.0286,8.5840,55.75,350.00,0.061301
19.1403,8.5840,55.62,349.50,0.061058
19.2518,8.5840,55.75,350.00,0.060868
19.3649,8.5840,55.62,350.00,0.062047
19.4781,8.5840,55.62,349.50,0.062607
19.5920,8.5840,55.62,349.00,0.063298
19.7031,8.7825,55.75,349.50,0.061212
19.8149,8.9810,55.88,349.50,0.061888
19.9266,8.9810,55.75,349.50,0.063085
20.0398,8.9810,55.75,349.00,0.063093
20.1538,8.9810,55.75,349.00,0.062980
20.2666,8.9810,55.75,349.00,0.063023
20.3766,8.9810,55.88,349.50,0.061866
20.4865,8.9810,56.12,349.50,0.061825
20.5956,8.9810,55.88,349.50,0.060849
20.7075,8.9810,56.00,349.00,0.062341
20.8194,8.9810,55.75,349.50,0.062066
20.9297,8.9965,55.88,349.50,0.061063
21.0422,9.0120,56.12,349.00,0.061761
21.1529,9.0120,55.75,349.50,0.062326
21.2643,9.0120,56.12,350.00,0.062077
21.3750,9.0120,56.25,349.50,0.061080
21.4867,9.0120,56.00,349.50,0.061059
21.5976,9.0120,56.12,349.50,0.061043
21.7073,8.5995,56.25,349.00,0.059654
21.8177,8.1870,56.00,349.00,0.059600
21.9300,8.1870,56.25,348.00,0.062223
22.0434,8.1870,56.00,348.00,0.062886
22.1566,8.1870,55.88,348.00,0.062917
22.2704,8.1870,55.88,348.00,0.063277
22.3840,8.1870,56.00,348.00,0.062935
22.4974,8.1870,56.00,348.00,0.062828
22.6103,8.1870,56.12,348.00,0.062339
22.7242,8.3360,56.00,348.00,0.063014
22.8387,8.4850,56.12,348.50,0.063725
22.9523,8.4850,56.25,348.00,0.063473
23.0662,8.4850,56.12,348.00,0.063329
23.1799,8.4850,56.12,348.00,0.063157
23.2929,8.4850,56.12,348.00,0.062546
23.4041,8.4850,56.25,348.50,0.062038
23.5164,8.4850,56.25,348.50,0.063300
23.6278,8.4850,56.12,349.00,0.063297
23.7385,8.8420,56.12,349.00,0.062351
23.8504,9.1990,56.38,348.50,0.062202
23.9606,9.1990,56.00,349.00,0.062179
24.0734,9.1990,56.12,349.00,0.062017
24.1831,9.1990,56.38,349.00,0.061087
24.2930,9.1990,56.25,349.00,0.061559
24.4046,9.1990,56.38,348.00,0.061185
24.5177,9.1990,56.38,348.00,0.062918
24.6303,9.1990,56.25,348.00,0.062485
24.7453,8.7200,56.25,348.00,0.065276
24.8560,8.2410,56.38,348.50,0.061173
24.9645,8.2410,56.50,349.00,0.060624
25.0746,8.2410,56.38,349.00,0.060879
25.1853,8.2410,56.50,349.00,0.062378
25.2989,8.2410,56.50,349.50,0.063154
25.4120,8.2410,56.38,349.50,0.062792
25.5248,8.2410,56.38,349.50,0.062626
25.6388,8.2410,56.50,349.50,0.064621
25.7530,8.3535,56.25,349.50,0.063669
25.8666,8.4660,56.38,349.00,0.062521
25.9805,8.4660,56.38,349.50,0.063103
26.0920,8.4660,56.38,350.00,0.061262
26.2044,8.4660,56.50,349.00,0.061526
26.3177,8.4660,56.25,350.00,0.062627
26.4315,8.4660,56.38,349.50,0.062869
26.5447,8.4660,56.38,350.00,0.062636
26.6591,8.2425,56.38,350.00,0.063400
26.7729,8.0190,56.50,350.00,0.062863
26.8849,8.0190,56.50,350.00,0.061093
26.9988,8.0190,56.38,349.50,0.063308
27.1124,8.0190,56.38,349.50,0.062820
27.2251,8.0190,56.38,350.00,0.062034
27.3374,8.0190,56.38,350.00,0.061363
27.4487,8.0190,56.50,350.00,0.061247
27.5620,8.0190,56.38,350.00,0.062978
27.6750,8.0190,56.50,349.50,0.062579
27.7888,8.0190,56.50,349.50,0.063283
27.9013,8.1335,56.25,350.00,0.062863
28.0139,8.2480,56.38,349.50,0.061276
28.1247,8.2480,56.50,350.00,0.060532
28.2375,8.2480,56.50,349.50,0.062685
28.3500,8.2480,56.50,350.00,0.062618
28.4636,8.2480,56.50,350.00,0.062809
28.5752,8.2480,56.50,350.50,0.060989
28.6862,8.2480,56.62,350.50,0.060980
28.7981,8.9010,56.50,350.00,0.061085
28.9129,8.9010,56.62,348.50,0.064344
29.0251,8.9010,56.62,349.00,0.062254
29.1371,8.9010,56.62,349.50,0.062141
29.2498,8.9010,56.62,349.50,0.062951
29.3596,8.9010,56.75,350.50,0.060110
29.4693,8.9010,56.88,351.00,0.061066
29.5788,8.9010,57.00,351.00,0.059825
29.6883,8.9010,57.00,351.00,0.059525
29.7995,8.3725,56.88,351.00,0.060263
29.9098,7.8440,56.75,350.50,0.061397
30.0216,7.8440,57.00,350.00,0.061975
30.1334,7.8440,56.88,350.50,0.061241
30.2458,7.8440,57.00,350.00,0.062661
30.3593,7.8440,57.00,350.00,0.062860
30.4701,7.8440,56.88,350.00,0.061006
30.5808,7.8440,57.00,350.00,0.062416
30.6918,7.9470,56.88,350.00,0.062262
30.8034,8.0500,57.00,350.50,0.062026
30.9147,8.0500,57.00,350.00,0.062114
31.0275,8.0500,56.88,350.00,0.062205
31.1412,8.0500,56.75,350.50,0.063333
31.2535,8.0500,57.00,350.00,0.061387
31.3677,8.0500,57.00,350.00,0.063652
31.4809,8.0500,56.75,350.00,0.062557
31.5950,8.0500,56.88,350.00,0.063539
31.7097,8.3340,56.88,350.00,0.064173
31.8241,8.6180,56.88,350.00,0.063284
31.9355,8.6180,57.00,350.00,0.061100
32.0484,8.6180,56.75,349.50,0.062314
32.1617,8.6180,57.00,349.00,0.063560
32.2757,8.6180,57.00,349.00,0.063532
32.3881,8.6180,56.88,349.50,0.062792
32.5002,8.6180,57.00,350.00,0.062280
32.6111,8.6180,57.00,349.50,0.061236
32.7222,8.6180,57.00,350.00,0.062585
32.8365,7.8970,56.88,349.50,0.063292
32.9474,7.8970,57.00,350.00,0.062472
33.0590,7.8970,57.00,349.50,0.063228
33.1710,7.8970,57.00,350.00,0.062510
33.2815,7.8970,57.00,350.00,0.062328
33.3937,7.8970,57.12,350.00,0.062239
33.5056,7.8970,57.00,349.50,0.062372
33.6162,7.8970,57.12,349.50,0.061950
33.7289,7.8970,57.00,349.50,0.062356
33.8408,7.8970,57.00,349.50,0.062123
33.9542,8.0285,57.00,350.00,0.062858
34.0682,8.1600,57.00,349.00,0.062686
34.1814,8.1600,57.00,349.50,0.062765
34.2950,8.1600,57.00,349.00,0.063476
34.4080,8.1600,57.00,349.00,0.062537
34.5220,8.1600,57.00,349.50,0.063235
34.6363,8.3340,57.00,349.00,0.064429
34.7486,8.5080,57.00,349.00,0.061552
34.8620,8.5080,57.00,349.00,0.063124
34.9756,8.5080,57.00,348.50,0.063400
35.0891,8.5080,57.00,348.50,0.063112
35.2008,8.5080,57.00,349.00,0.063443
35.3149,8.5080,57.00,349.00,0.063676
35.4288,8.5080,57.00,349.50,0.063514
35.5385,8.5080,57.12,350.00,0.061228
35.6502,8.5080,57.12,349.00,0.061080
35.7643,7.8360,57.00,349.50,0.062604
35.8772,7.8360,57.00,349.00,0.063130
35.9906,7.8360,57.00,349.00,0.062601
36.1044,7.8360,57.00,349.50,0.063240
36.2160,7.8360,57.12,349.50,0.063218
36.3277,7.8360,57.12,349.00,0.060966
36.4408,7.8360,57.12,348.50,0.062574
36.5543,7.8360,57.00,349.00,0.062602
36.6658,7.8360,57.12,348.50,0.062257
36.7787,7.8360,57.00,348.50,0.062342
36.8918,8.5150,57.12,348.50,0.063284
37.0047,8.5150,57.00,349.00,0.063199
37.1180,8.5150,57.12,349.00,0.064230
37.2320,8.5150,57.00,349.00,0.063635
37.3452,8.5150,57.00,348.50,0.063356
37.4591,8.5150,57.00,348.50,0.063343
37.5729,8.5150,57.12,349.00,0.063208
37.6858,8.5150,57.00,349.50,0.062183
37.7989,8.2790,57.00,349.00,0.062766
37.9130,8.2790,57.12,349.50,0.063594
38.0243,8.2790,57.12,349.50,0.062698
38.1394,8.2790,57.12,349.50,0.064291
38.2508,8.2790,57.25,350.00,0.061367
38.3628,8.2790,57.25,349.50,0.062139
38.4729,8.2790,57.25,350.00,0.061863
38.5848,8.2790,57.38,350.00,0.063018
38.6977,8.3305,57.25,350.00,0.062767
38.8110,8.3820,57.38,350.50,0.061725
38.9210,8.3820,57.25,350.50,0.061333
39.0308,8.3820,57.25,351.00,0.061209
39.1433,8.3820,57.38,350.50,0.062511
39.2537,8.3820,57.38,351.00,0.061369
39.3644,8.3820,57.50,350.00,0.060554
39.4763,8.3820,57.25,350.00,0.060704
39.5874,8.3820,57.38,350.00,0.060034
39.6979,8.4220,57.50,350.00,0.060198
39.8103,8.4620,57.25,350.50,0.061213
39.9211,8.4620,57.38,350.00,0.059824
40.0318,8.4620,57.38,350.00,0.059411
40.1431,8.4620,57.25,350.00,0.059895
40.2532,8.4620,57.25,350.50,0.060248
40.3665,8.4620,57.50,350.00,0.062106
40.4780,8.4620,57.38,350.00,0.060262
40.5900,8.4620,57.38,349.00,0.060618
40.7014,8.4390,57.50,349.00,0.060142
40.8133,8.4160,57.38,349.00,0.060199
40.9245,8.4160,57.25,349.50,0.060016
41.0357,8.4160,57.38,349.00,0.060168
41.1471,8.4160,57.25,349.00,0.060068
41.2575,8.4160,57.38,350.00,0.060134
41.3678,8.4160,57.50,349.00,0.060350
41.4798,8.4160,57.38,349.00,0.060661
41.5884,8.4160,57.50,349.00,0.059601
41.6982,8.4160,57.50,349.00,0.059678
41.8115,8.4200,57.38,349.00,0.061617
41.9237,8.4200,57.50,349.00,0.060966
42.0349,8.4200,57.25,349.00,0.060548
42.1460,8.4200,57.38,348.50,0.059826
42.2583,8.4200,57.38,349.00,0.060927
42.3695,8.4200,57.50,349.00,0.060079
42.4799,8.4200,57.50,349.00,0.059973
42.5914,8.4200,57.38,349.00,0.060282
42.7034,8.4200,57.38,349.00,0.060719
42.8150,9.1910,57.38,349.00,0.060189
42.9268,9.1910,57.50,349.00,0.060530
43.0374,9.1910,57.50,349.00,0.059812
43.1501,9.1910,57.38,348.50,0.061425
43.2616,9.1910,57.50,349.00,0.060212
43.3731,9.1910,57.50,349.00,0.060186
43.4848,9.1910,57.38,349.00,0.060466
43.5963,9.1910,57.38,348.50,0.060229
43.7087,9.2500,57.50,349.00,0.061022
43.8215,9.3090,57.50,349.00,0.061206
43.9331,9.3090,57.38,349.00,0.060771
44.0449,9.3090,57.62,349.00,0.060573
44.1566,9.3090,57.50,349.00,0.060246
44.2694,9.3090,57.50,349.50,0.061621
44.3811,9.3090,57.50,349.00,0.060532
44.4925,9.3090,57.62,349.00,0.060143
44.6039,9.3090,57.50,349.00,0.060022
44.7156,9.0990,57.50,349.00,0.060557
44.8273,8.8890,57.50,349.00,0.060121
44.9389,8.8890,57.38,349.00,0.060731
45.0503,8.8890,57.50,349.00,0.060281
45.1612,8.8890,57.50,349.00,0.059795
45.2725,8.8890,57.38,349.00,0.060315
45.3845,8.8890,57.38,349.00,0.060702
45.4973,8.8890,57.50,349.00,0.061263
45.6089,8.8890,57.50,348.50,0.060280
45.7219,8.8035,57.75,349.00,0.061817
45.8340,8.7180,57.62,348.50,0.061217
45.9447,8.7180,57.75,349.00,0.059721
46.0555,8.7180,57.88,348.00,0.060430
46.1670,8.7180,57.88,347.50,0.060244
46.2785,8.7180,57.88,348.00,0.060322
46.3902,8.7180,57.88,347.50,0.060705
46.5039,8.7180,57.75,348.00,0.062510
46.6155,8.7180,58.00,348.00,0.060467
46.7261,8.8875,57.88,348.00,0.059362
46.8379,9.0570,57.75,349.00,0.061276
46.9477,9.0570,57.88,349.00,0.059603
47.0588,9.0570,57.75,348.50,0.059917
47.1699,9.0570,58.00,348.50,0.059987
47.2817,9.0570,58.12,348.50,0.060466
47.3930,9.0570,58.00,349.00,0.060150
47.5036,9.0570,58.12,349.00,0.060085
47.6151,9.0570,58.00,349.00,0.060231
47.7270,9.2410,58.12,348.00,0.060176
47.8388,9.2410,58.00,349.00,0.060759
47.9487,9.2410,58.12,349.00,0.059867
48.0603,9.2410,58.00,349.00,0.060346
48.1712,9.2410,58.12,349.00,0.060412
48.2825,9.2410,58.12,349.00,0.059984
48.3937,9.2410,57.88,349.00,0.060619
48.5055,9.2410,58.12,349.00,0.060580
48.6170,9.2410,58.12,349.00,0.060187
48.7281,9.2410,58.00,348.50,0.060340
48.8389,9.2410,58.12,348.50,0.059700
48.9500,7.9240,58.12,349.00,0.060254
49.0612,7.9240,58.00,349.00,0.060120
49.1717,7.9240,58.12,349.00,0.059776
49.2829,7.9240,58.00,349.00,0.059912
49.3945,7.9240,58.12,349.00,0.060242
49.5054,7.9240,58.12,349.00,0.059665
49.6154,7.9240,58.00,349.00,0.060036
49.7269,8.1585,58.12,349.00,0.060306
49.8381,8.3930,58.12,349.00,0.059724
49.9486,8.3930,58.12,349.00,0.060421
50.0601,8.3930,58.12,349.00,0.060562
50.1716,8.3930,58.00,349.00,0.060513
50.2822,8.3930,58.12,349.00,0.060337
50.3931,8.3930,58.12,349.00,0.059585
50.5045,8.3930,57.88,349.00,0.059815
50.6153,8.3930,58.12,349.00,0.059788
50.7270,8.6585,58.12,349.50,0.060349
50.8376,8.9240,58.12,349.00,0.059880
50.9490,8.9240,58.12,349.00,0.060135
51.0603,8.9240,57.88,348.50,0.060105
51.1702,8.9240,57.88,349.00,0.059672
51.2806,8.9240,58.00,348.00,0.059522
51.3917,8.9240,58.12,348.00,0.060127
51.5027,8.9240,58.12,348.00,0.060140
51.6141,8.9240,58.00,348.50,0.060211
51.7249,8.7370,58.00,349.00,0.060377
51.8357,8.7370,58.00,349.00,0.060712
51.9470,8.7370,57.88,349.00,0.060393
52.0588,8.7370,58.00,349.00,0.060560
52.1715,8.7370,58.00,349.50,0.061493
52.2806,8.7370,58.00,349.00,0.060254
52.3901,8.7370,58.12,349.50,0.059544
52.4990,8.7370,58.12,349.50,0.059849
52.6102,8.7370,58.00,349.00,0.060063
52.7196,8.5880,58.00,349.00,0.060084
52.8305,8.4390,58.25,349.00,0.060163
52.9416,8.4390,58.00,349.00,0.059984
53.0529,8.4390,58.00,349.00,0.059851
53.1644,8.4390,58.00,349.00,0.060067
53.2758,8.4390,58.12,349.00,0.060157
53.3873,8.4390,58.12,349.00,0.060239
53.4991,8.4390,58.12,349.00,0.060241
53.6107,8.4390,58.00,349.00,0.060377
53.7220,8.5900,58.12,349.00,0.060091
53.8337,8.7410,58.12,349.00,0.059930
53.9444,8.7410,58.00,349.00,0.060639
54.0559,8.7410,58.12,348.50,0.060387
54.1678,8.7410,58.00,349.00,0.060516
54.2795,8.7410,58.12,349.00,0.060291
54.3907,8.7410,58.00,349.00,0.060174
54.5019,8.7410,58.12,349.00,0.060237
54.6132,8.7410,58.12,349.00,0.060161
54.7248,8.9490,58.12,349.00,0.060560
54.8360,9.1570,58.00,349.00,0.059695
54.9469,9.1570,58.12,349.00,0.060128
55.0580,9.1570,58.00,349.00,0.060149
55.1703,9.1570,58.00,349.00,0.061007
55.2812,9.1570,58.12,349.00,0.059943
55.3918,9.1570,58.00,349.00,0.059702
55.5031,9.1570,57.88,349.00,0.060256
55.6149,9.1570,58.12,349.00,0.060299
55.7259,9.1570,58.12,349.00,0.059922
55.8375,9.2290,58.12,349.00,0.060168
55.9486,9.2290,58.12,349.00,0.060073
56.0598,9.2290,58.12,349.00,0.060344
56.1711,9.2290,58.12,349.00,0.060131
56.2824,9.2290,58.12,349.00,0.060213
56.3941,9.2290,58.00,349.00,0.060547
56.5055,9.2290,58.00,349.00,0.060221
56.6174,9.2290,58.00,349.00,0.060742
56.7287,8.6415,58.12,349.00,0.059978
56.8399,8.0540,58.12,349.00,0.059680
56.9512,8.0540,58.12,349.00,0.060380
57.0636,8.0540,58.12,349.00,0.060950
57.1744,8.0540,58.00,349.00,0.059652
57.2859,8.0540,58.12,349.50,0.060497
57.3969,8.0540,58.00,349.00,0.059873
57.5086,8.0540,58.12,349.00,0.060538
57.6197,8.0540,58.00,349.00,0.059721
57.7309,8.1950,58.12,349.00,0.060132
57.8429,8.3360,58.12,349.00,0.060536
57.9532,8.3360,58.12,349.00,0.059540
58.0661,8.3360,58.12,349.50,0.061500
58.1770,8.3360,58.00,349.00,0.059644
58.2881,8.3360,58.25,349.00,0.059857
58.3998,8.3360,58.00,349.00,0.060686
58.5113,8.3360,58.12,349.00,0.060451
58.6219,8.3360,58.12,349.00,0.059824
58.7335,8.5305,58.12,349.00,0.060744
58.8449,8.7250,58.12,349.00,0.060095
58.9561,8.7250,58.12,349.50,0.060042
59.0676,8.7250,58.12,349.00,0.060639
59.1790,8.7250,58.00,349.00,0.060297
59.2897,8.7250,58.25,349.00,0.059642
59.4013,8.7250,58.12,349.00,0.060324
59.5120,8.7250,58.12,349.00,0.059581
59.6232,8.7250,58.25,349.00,0.060102
59.7356,8.5780,58.12,349.50,0.061199
59.8473,8.4310,58.00,350.00,0.060381
59.9589,8.4310,58.25,350.00,0.060389
60.0709,8.4310,58.12,349.50,0.061455
60.1829,8.4310,58.12,349.50,0.060332
60.2947,8.4310,58.12,349.50,0.060493
60.4062,8.4310,58.12,349.00,0.060405
60.5174,8.4310,58.12,349.00,0.060023
60.6285,8.4310,58.12,349.50,0.059896
60.7401,7.9810,58.12,350.00,0.059942
60.8512,7.9810,58.12,349.50,0.059933
60.9628,7.9810,58.12,349.00,0.060675
61.0741,7.9810,58.12,349.00,0.060130
61.1852,7.9810,58.12,349.00,0.060042
61.2963,7.9810,58.12,349.00,0.059953
61.4075,7.9810,58.38,349.00,0.059929
61.5193,7.9810,58.12,350.00,0.060579
61.6307,7.9810,58.12,350.00,0.060245
61.7429,8.6415,58.25,349.00,0.060544
61.8547,9.3020,58.25,349.50,0.060469
61.9657,9.3020,58.12,349.00,0.059926
62.0767,9.3020,58.25,349.00,0.060020
62.1883,9.3020,58.50,349.00,0.060171
62.2994,9.3020,58.12,349.00,0.060017
62.4110,9.3020,58.12,349.00,0.060362
62.5222,9.3020,58.38,349.00,0.060075
62.6337,9.3020,58.12,349.00,0.060504
62.7453,9.1475,58.25,349.00,0.060370
62.8571,8.9930,58.25,349.00,0.060187
62.9684,8.9930,58.12,349.00,0.060281
63.0797,8.9930,58.25,349.00,0.060209
63.1910,8.9930,58.25,349.00,0.060108
63.3026,8.9930,58.12,349.00,0.060393
63.4143,8.9930,58.25,349.00,0.060373
63.5259,8.9930,58.25,349.00,0.060476
63.6372,8.9930,58.38,349.50,0.060050
63.7486,8.9510,58.25,349.00,0.060032
63.8602,8.9090,58.25,349.00,0.059930
63.9713,8.9090,58.38,349.00,0.060124
64.0820,8.9090,58.38,349.50,0.059812
64.1926,8.9090,58.38,349.50,0.059580
64.3034,8.9090,58.25,350.00,0.059897
64.4146,8.9090,58.25,349.00,0.060164
64.5259,8.9090,58.38,349.00,0.060110
64.6375,8.9090,58.25,349.00,0.060286
64.7494,8.7370,58.25,349.00,0.060298
64.8606,8.7370,58.50,349.00,0.060057
64.9721,8.7370,58.25,349.00,0.060554
65.0832,8.7370,58.38,349.00,0.059943
65.1948,8.7370,58.62,349.00,0.060467
65.3074,8.7370,58.25,350.00,0.061322
65.4188,8.7370,58.38,349.50,0.060109
65.5312,8.7370,58.38,349.00,0.061299
65.6423,8.7370,58.25,349.50,0.060030
65.7543,8.9620,58.25,349.00,0.060039
65.8655,8.9620,58.38,349.00,0.060112
65.9767,8.9620,58.25,349.00,0.060245
66.0873,8.9620,58.38,349.00,0.059549
66.1991,8.9620,58.38,349.00,0.060655
66.3114,8.9620,58.25,349.00,0.060833
66.4229,8.9620,58.38,349.00,0.060204
66.5349,8.9620,58.25,349.00,0.060640
66.6463,8.9620,58.38,349.00,0.060015
66.7579,8.4430,58.38,349.00,0.060172
66.8699,7.9240,58.38,349.00,0.060427
66.9809,7.9240,58.38,349.00,0.060154
67.0921,7.9240,58.50,349.00,0.059823
67.2033,7.9240,58.25,349.00,0.060114
67.3149,7.9240,58.38,349.00,0.060333
67.4265,7.9240,58.50,349.00,0.060408
67.5376,7.9240,58.38,349.00,0.059896
67.6488,7.9240,58.38,349.50,0.059951
67.7603,7.9830,58.50,350.00,0.060299
