Timestamp (s),Power (W),Temperature (°C),Memory (MB),Inference Time (s)
34.5644,5.9200,61.76,123.00,0.009009
34.6449,5.9200,61.49,123.00,0.009714
34.7213,5.9200,61.49,123.00,0.009736
34.7999,5.9200,61.22,123.00,0.009439
34.8781,5.9200,61.76,123.00,0.009827
34.9606,5.9200,61.76,123.00,0.009870
35.0360,5.9200,61.49,123.00,0.009227
35.1166,5.9200,62.30,123.00,0.009763
35.1949,5.9200,61.22,123.00,0.009557
35.2731,5.9200,62.03,123.00,0.009771
35.3487,5.9200,62.03,123.00,0.009602
35.4299,5.9200,61.49,123.00,0.009452
35.5102,5.9315,61.76,123.00,0.009747
35.5969,5.9430,61.76,123.00,0.010144
35.6746,5.9430,61.49,123.00,0.009503
35.7545,5.9430,61.76,123.00,0.008862
35.8328,5.9430,61.76,123.00,0.009424
35.9121,5.9430,61.49,123.00,0.009779
35.9950,5.9430,61.22,123.00,0.010170
36.0757,5.9430,61.76,123.00,0.010061
36.1514,5.9430,61.76,123.00,0.009631
36.2316,5.9430,62.30,123.00,0.009449
36.3078,5.9430,61.76,123.00,0.009943
36.3865,5.9430,61.76,123.00,0.008971
36.4632,5.9430,62.03,123.00,0.009214
36.5407,5.9315,61.76,123.00,0.009097
36.6191,5.9200,62.03,123.00,0.009970
36.6993,5.9200,61.76,122.00,0.009786
36.7799,5.9200,62.03,122.00,0.009290
36.8591,5.9200,61.76,122.00,0.009281
36.9339,5.9200,62.03,122.00,0.008874
37.0120,5.9200,61.49,122.00,0.010017
37.0886,5.9200,61.49,122.00,0.008964
37.1683,5.9200,61.76,122.00,0.009664
37.2485,5.9200,61.76,122.00,0.009738
37.3285,5.9200,61.76,122.00,0.009724
37.4048,5.9200,61.76,122.00,0.009521
37.4857,5.9200,61.76,122.00,0.009806
37.5619,5.9090,61.49,122.00,0.009085
37.6424,5.9090,61.76,122.00,0.009475
37.7186,5.9090,61.49,122.00,0.009514
37.7992,5.9090,61.76,122.00,0.009756
37.8760,5.9090,61.76,122.00,0.010001
37.9563,5.9090,61.76,122.00,0.009405
38.0350,5.9090,61.76,122.00,0.010009
38.1134,5.9090,61.76,122.00,0.009281
38.1898,5.9090,61.76,122.00,0.009578
38.2711,5.9090,61.49,122.00,0.009897
38.3471,5.9090,62.03,122.00,0.010033
38.4284,5.9090,62.03,122.00,0.009540
38.5061,5.9505,61.49,122.00,0.009225
38.5875,5.9920,61.76,122.00,0.009366
38.6646,5.9920,61.49,122.00,0.010201
38.7474,5.9920,61.76,122.00,0.009760
38.8229,5.9920,61.22,122.00,0.009512
38.9042,5.9920,62.30,122.00,0.009866
38.9849,5.9920,61.49,122.00,0.009528
39.0639,5.9920,61.76,122.00,0.010151
39.1402,5.9920,61.76,122.00,0.009900
39.2230,5.9920,62.30,122.00,0.009475
39.2984,5.9920,61.49,122.00,0.009248
39.3798,5.9920,61.76,122.00,0.010139
39.4585,5.9920,61.22,122.00,0.009763
39.5398,5.9850,61.76,122.00,0.009905
39.6162,5.9850,61.76,122.00,0.009843
39.6964,5.9850,61.49,122.00,0.009741
39.7748,5.9850,61.49,122.00,0.010282
39.8550,5.9850,61.49,121.50,0.009634
39.9338,5.9850,62.03,121.00,0.009766
40.0124,5.9850,62.30,121.00,0.010262
40.0878,5.9850,61.76,121.00,0.009825
40.1684,5.9850,61.76,121.00,0.009846
40.2486,5.9850,61.76,121.00,0.009389
40.3313,5.9850,61.49,121.00,0.009635
40.4077,5.9850,61.22,121.00,0.009829
40.4875,5.9850,62.03,121.00,0.009433
40.5639,5.9850,62.03,121.00,0.009771
40.6425,5.9850,62.03,121.00,0.009561
40.7196,5.9850,61.76,121.00,0.010137
40.8002,5.9850,61.76,121.00,0.010091
40.8763,5.9850,62.30,121.00,0.009432
40.9553,5.9850,61.49,121.00,0.009816
41.0311,5.9850,62.03,121.00,0.009397
41.1134,5.9850,61.49,121.00,0.009749
41.1910,5.9850,61.76,121.00,0.009337
41.2677,5.9850,61.22,121.00,0.008988
41.3429,5.9850,62.03,121.00,0.009384
41.4233,5.9850,61.22,121.00,0.009874
41.5014,5.9850,61.49,121.00,0.009899
41.5816,5.9850,61.76,121.00,0.009668
41.6594,5.9850,61.76,121.00,0.009379
41.7382,5.9850,61.76,121.00,0.010082
41.8144,5.9850,61.49,121.00,0.009636
41.8956,5.9310,61.49,121.00,0.009813
41.9719,5.9310,61.76,121.00,0.009537
42.0518,5.9310,61.49,121.00,0.009787
42.1284,5.9310,61.49,121.00,0.009849
42.2087,5.9310,61.49,121.00,0.009702
42.2849,5.9310,61.76,121.00,0.009735
42.3647,5.9310,62.03,121.00,0.009586
42.4427,5.9310,62.03,121.00,0.009511
42.5237,5.9560,62.03,121.00,0.010059
42.5999,5.9810,61.49,121.00,0.009430
42.6777,5.9810,61.76,121.00,0.009236
42.7562,5.9810,61.49,121.00,0.009526
42.8369,5.9810,61.22,121.00,0.009978
42.9173,5.9810,61.76,121.00,0.009766
42.9957,5.9810,62.03,121.00,0.009473
43.0737,5.9810,61.76,121.00,0.009397
43.1528,5.9810,61.49,120.00,0.010142
43.2277,5.9810,61.76,120.00,0.009239
43.3068,5.9810,61.76,121.00,0.008924
43.3829,5.9810,61.49,121.00,0.009046
43.4602,5.9810,61.76,121.00,0.009101
43.5387,5.9695,61.49,121.00,0.010391
43.6194,5.9580,61.76,121.00,0.009512
43.6956,5.9580,61.49,121.00,0.010035
43.7752,5.9580,61.76,120.50,0.009205
43.8493,5.9580,61.76,120.00,0.009125
43.9263,5.9580,61.22,120.00,0.009080
44.0026,5.9580,61.22,120.00,0.009816
44.0830,5.9580,62.03,120.00,0.009820
44.1598,5.9580,61.76,120.00,0.009988
44.2407,5.9580,61.22,120.00,0.009436
44.3195,5.9580,61.22,120.00,0.009287
44.3991,5.9580,61.49,120.00,0.010069
44.4763,5.9580,62.03,120.00,0.009989
44.5559,5.9730,61.76,120.00,0.009630
44.6347,5.9730,61.76,120.00,0.009866
44.7148,5.9730,61.49,120.00,0.009252
44.7920,5.9730,61.49,120.00,0.009613
44.8715,5.9730,61.49,120.00,0.009201
44.9521,5.9730,61.76,120.00,0.009906
45.0353,5.9730,62.03,120.00,0.009645
45.1141,5.9730,61.76,120.00,0.009866
45.1917,5.9730,61.76,120.00,0.009281
45.2670,5.9730,62.30,120.00,0.009567
45.3454,5.9730,61.76,120.00,0.010174
45.4241,5.9730,61.49,120.00,0.009745
45.5044,5.9730,61.76,120.00,0.009727
45.5832,5.9730,62.03,120.00,0.009781
45.6622,5.9730,62.03,120.00,0.009951
45.7392,5.9730,61.49,120.00,0.009931
45.8197,5.9730,61.76,120.00,0.009892
45.8962,5.9730,61.49,120.00,0.009525
45.9761,5.9730,61.22,120.00,0.009149
46.0515,5.9730,62.03,120.00,0.009215
46.1306,5.9730,62.03,120.00,0.009152
46.2058,5.9730,62.30,120.00,0.009242
46.2875,5.9730,61.49,120.00,0.009824
46.3642,5.9730,61.76,120.00,0.009812
46.4458,5.9730,61.49,120.00,0.010165
46.5227,5.9730,61.76,120.00,0.009719
46.6034,5.9730,61.49,120.00,0.009653
46.6799,5.9730,61.49,120.00,0.009676
46.7596,5.9730,61.76,120.00,0.010091
46.8350,5.9730,61.49,120.00,0.009290
46.9120,5.9730,62.03,120.00,0.008932
46.9861,5.9730,62.03,120.00,0.008817
47.0675,5.9730,61.76,119.50,0.009223
47.1421,5.9730,61.22,120.00,0.009416
47.2229,5.8780,61.76,120.00,0.009254
47.2991,5.8780,61.76,120.00,0.009537
47.3795,5.8780,61.76,120.00,0.009856
47.4599,5.8780,61.22,120.00,0.009969
47.5391,5.9310,61.76,120.00,0.009847
47.6152,5.9310,61.49,120.00,0.009782
47.6956,5.9310,61.76,120.00,0.009385
47.7726,5.9310,61.76,120.00,0.010077
47.8508,5.9310,61.76,120.00,0.009636
47.9264,5.9310,61.49,120.00,0.009156
48.0073,5.9310,61.49,120.00,0.009476
48.0858,5.9310,61.22,120.00,0.009611
48.1643,5.9310,62.03,120.00,0.009344
48.2399,5.9310,61.49,120.00,0.009616
