CommRound,Acc,Loss,Time
0,9.74,2.30877555774737,3.065521240234375
1,10.28,2.4987997827650625,15.214874982833862
2,10.28,2.6771011352539062,14.999396085739136
3,10.28,2.768410169625584,14.829559564590454
4,10.28,2.8178176457368873,14.635250568389893
5,10.28,2.847501090810269,14.890707969665527
6,10.28,2.867591897143593,15.184173822402954
7,10.28,2.8826467477822604,15.093315601348877
8,10.28,2.8947540144377117,15.057205438613892
9,10.28,2.90494569947448,15.012850761413574
10,10.28,2.913805409322811,15.031485795974731
11,10.31,2.921745816363564,15.753180027008057
12,10.79,2.9289763758454144,15.325716257095337
13,11.75,2.935357887533647,15.273911476135254
14,12.69,2.940172545517547,15.437355279922485
15,13.24,2.9430274963378906,16.00599956512451
16,13.38,2.945550652998912,14.92907452583313
17,13.43,2.9498330158523367,15.2595534324646
18,13.39,2.955715888663183,15.144442558288574
19,13.39,2.9624099429649644,15.551491737365723
20,13.2,2.96917694429808,15.005561113357544
21,13.1,2.976642720306976,14.844441175460815
22,12.89,2.984550044506411,15.39247727394104
23,12.71,2.9935284324839144,14.895928621292114
24,12.69,3.000958364221114,16.389423608779907
25,12.53,3.0074310212195674,15.798721075057983
26,12.53,3.013128525094141,16.037384510040283
27,12.54,3.0168089534662945,17.56776452064514
28,12.52,3.0194395705114436,15.89840316772461
29,12.5,3.021308814422994,16.26141333580017
30,12.49,3.0223251717000066,15.70535945892334
