CommRound,Acc,Loss,Time
0,10.32,2.318910076648374,2.7492856979370117
1,10.28,2.905992447575436,8.784833669662476
2,10.32,2.998519900478894,9.156527519226074
3,10.94,3.0299927041500427,9.030492305755615
4,11.8,3.046261642552629,9.273534059524536
5,12.49,3.0546356997912443,9.118018865585327
6,12.7,3.058337984205801,8.99480938911438
7,13.04,3.0590790374369563,9.229270219802856
8,13.2,3.05788579168199,10.43850564956665
9,13.26,3.055428399315363,9.059891939163208
10,13.31,3.052273406258112,9.460283994674683
11,13.36,3.0488033385216435,10.324097394943237
12,13.37,3.04517645171926,10.066426753997803
13,13.41,3.04141381118871,10.018002986907959
14,13.41,3.037770168690742,9.822603940963745
15,13.43,3.03451780729656,9.79672908782959
16,13.47,3.0313215949867347,9.920482158660889
17,13.46,3.0282511409324937,10.275003910064697
18,13.46,3.0252904650531236,9.828036546707153
19,13.46,3.022896166089215,8.78600025177002
20,13.49,3.019831687589235,9.038713216781616
21,13.5,3.017476691475397,8.669227361679077
22,13.51,3.0150945971283734,8.770626544952393
23,13.51,3.013441840304604,9.031190156936646
24,13.55,3.0103662949574144,8.815492391586304
25,13.51,3.0124758104734783,8.776839256286621
26,13.53,3.010214008862459,9.47284483909607
27,13.63,3.004123216942896,9.075551748275757
28,13.62,3.006193725368645,9.357967138290405
29,13.65,3.0094969996923133,9.352938652038574
30,13.77,3.0052330675004404,9.848092555999756
