CommRound,Acc,Loss,Time
0,10.81,2.3020865555051007,1.8169395923614502
1,66.21,1.034416843818713,10.624397039413452
2,82.68,0.5782539872806284,11.274982929229736
3,85.87,0.448917069201228,10.841534852981567
4,89.72,0.3409841181356696,10.75955605506897
5,90.07,0.3252665544329565,10.871920108795166
6,91.09,0.305073111848552,10.26430606842041
7,91.39,0.2943761106816274,10.460622310638428
8,91.28,0.300498641815178,12.93124794960022
9,91.4,0.3023104045563672,10.972982406616211
10,91.39,0.30359755316749215,10.367424964904785
11,91.44,0.3048584437634371,9.921005010604858
12,91.46,0.30590490363184597,11.777645349502563
13,91.47,0.30648904800697974,12.64950156211853
14,91.46,0.30706368634312214,13.453055381774902
15,91.48,0.3076939557537531,11.683751106262207
16,91.51,0.30828580850310905,11.128455638885498
17,91.54,0.30880811105517647,12.941570043563843
18,91.57,0.3094700212955852,14.029155731201172
19,91.61,0.31011036519385593,13.52971625328064
20,91.63,0.3105350836899273,12.16887354850769
21,91.63,0.3110626716744391,11.824746370315552
22,91.61,0.31157142469140736,11.455612897872925
23,91.67,0.31212457885399836,9.868699789047241
24,91.67,0.3125153433154278,10.24780797958374
25,91.69,0.3129010895809418,12.837705850601196
26,91.7,0.3134437631167283,10.489546775817871
27,91.72,0.31367868089553297,10.60534954071045
28,91.72,0.31404241960778645,10.177902460098267
29,91.73,0.3143743354049099,11.525498867034912
30,91.73,0.3147774030825807,11.300437688827515
