CommRound,Acc,Loss,Time
0,11.08,2.306661261787897,4.273377418518066
1,52.18,1.5866257902942127,54.82250452041626
2,70.93,0.7858828351467471,47.02013301849365
3,78.25,0.5981934140377407,43.623191833496094
4,85.54,0.4496754449379595,52.61092710494995
5,85.94,0.44581781488053407,55.86808776855469
6,87.33,0.4076825157279455,53.102771282196045
7,86.09,0.41762379802103283,63.085094928741455
8,83.77,0.5523722085017192,56.74317288398743
9,85.78,0.47207240194459504,51.8245632648468
10,87.16,0.46026591145539586,50.33306360244751
11,87.5,0.4673896742206586,50.554107904434204
12,87.78,0.4576332722377928,48.30068922042847
13,87.8,0.45439800025918814,56.69104027748108
14,87.93,0.44850198693479165,51.59075212478638
15,88.15,0.44191014115946203,42.071231842041016
16,88.3,0.4359921477263487,44.20604109764099
17,88.41,0.43109462518669384,52.30241584777832
18,88.54,0.42609972445459304,38.438552379608154
19,88.71,0.42141699456150017,44.95685958862305
20,88.82,0.41669688666168647,42.342708587646484
21,89.01,0.412421930722798,47.044098138809204
22,89.08,0.4088483429219149,51.75414729118347
23,89.2,0.4053803287635121,49.51582956314087
24,89.3,0.4021327215470845,46.14955115318298
25,89.48,0.3990759228745216,52.077332973480225
26,89.57,0.3963541279346505,46.91239380836487
27,89.63,0.3936112583202275,47.829944372177124
28,89.68,0.39120121250707135,55.293028116226196
29,89.78,0.38877238241271883,55.38101768493652
30,89.82,0.3865736792029082,54.866567850112915
