CommRound,Acc,Loss,Time
0,11.08,2.306661261787897,2.2358992099761963
1,52.55,1.5737492449675934,37.73684215545654
2,71.67,0.7653990614263317,46.64720940589905
3,79.87,0.5752785134164593,46.82250642776489
4,83.37,0.521081735156005,47.67373776435852
5,86.07,0.4548372731933111,54.60279703140259
6,87.13,0.4076981145086922,45.774906873703
7,88.6,0.3603311602167691,43.73062586784363
8,83.31,0.6314713673878319,45.73751902580261
9,82.64,0.6548304408788681,47.69920206069946
10,86.79,0.5423786307248888,46.525872230529785
11,87.74,0.503894245935769,47.850892782211304
12,88.56,0.4911737666477131,46.17775321006775
13,88.34,0.5134020270897618,45.496098041534424
14,88.29,0.5233210941092877,50.225403785705566
15,88.38,0.5246216747202451,44.240281105041504
16,88.51,0.5270452860601341,44.94166040420532
17,88.57,0.5293317357950573,49.25633454322815
18,88.63,0.5315893906392629,46.32221508026123
19,88.66,0.5338259513572424,41.55629587173462
20,88.7,0.5359601423002874,49.14725208282471
21,88.78,0.5379963215629134,51.33627533912659
22,88.87,0.5397115884042238,52.04676365852356
23,88.89,0.5414499798671731,45.13845896720886
24,88.93,0.5431243526171657,48.63734221458435
25,88.94,0.5447431922289012,40.62415838241577
26,88.97,0.5462115945742477,33.62162637710571
27,88.98,0.5476910235902553,42.342190742492676
28,89.02,0.5491247477976582,55.08203625679016
29,89.05,0.5506465859428237,42.51168489456177
30,89.1,0.5520245872815198,53.44972109794617
