CommRound,Acc,Loss,Time
0,14.65,2.3487354320815848,2.039816379547119
1,68.04,0.9278010020527658,44.12285327911377
2,77.97,0.699719511066811,43.906577825546265
3,81.41,0.6180782817021201,46.121570110321045
4,81.83,0.6303546425851085,45.949270248413086
5,81.33,0.686390072673182,42.72555470466614
6,83.46,0.6038141347750833,43.24259328842163
7,84.17,0.5895076668526553,46.286174297332764
8,85.45,0.5470647318642351,41.68089318275452
9,86.1,0.5335111374247677,42.151827573776245
10,85.11,0.5853949117038069,46.50520348548889
11,85.31,0.5866620653320717,44.42845392227173
12,85.41,0.5876960519559776,44.20491600036621
13,85.51,0.5887193332272994,45.26611948013306
14,85.61,0.5897089099110682,42.06842112541199
15,85.67,0.5915886487198782,42.840681076049805
16,85.76,0.5940682846534101,46.728121519088745
17,85.81,0.5968660253889954,41.753923416137695
18,85.85,0.599811550654188,42.52130651473999
19,85.89,0.6027427537814726,42.10315680503845
20,85.95,0.6055277973130534,45.491137742996216
21,85.95,0.6082686597033392,46.62611413002014
22,85.98,0.6109442230361172,42.23880958557129
23,85.98,0.613497946552838,42.314637899398804
24,85.98,0.6159303848030446,45.12433362007141
25,86.02,0.6182342730462551,41.59395980834961
26,86.03,0.6204220315417911,41.834887742996216
27,86.03,0.6225185871029957,43.83035087585449
28,86.04,0.6244842457243159,44.49845051765442
29,86.05,0.6263506408733658,42.696961641311646
30,86.06,0.6281327638256399,45.852657079696655
