CommRound,Acc,Loss,Time
0,10.31,2.3061443672904485,1.9985225200653076
1,28.61,2.1296955633767043,9.598551034927368
2,55.7,1.3440587143354779,9.737343072891235
3,61.74,1.0725656363028515,9.942353010177612
4,64.05,0.9557001628453219,9.873388767242432
5,68.3,0.8543817148178439,9.367902517318726
6,67.25,0.9040065283262277,9.620583295822144
7,69.47,0.8601966519144517,9.586843729019165
8,73.75,0.7435255246826366,9.736921310424805
9,75.27,0.7150412926191017,9.303410053253174
10,77.85,0.6539394772505458,9.12671709060669
11,79.0,0.6217316653155074,9.51724362373352
12,81.39,0.5588140595185606,9.372442245483398
13,80.62,0.5828574912834771,9.637531042098999
14,81.63,0.5543092491128777,9.545100927352905
15,82.56,0.5268431105945683,9.476686239242554
16,82.86,0.5194233129673367,9.610682487487793
17,83.58,0.4975158972076223,9.397105932235718
18,83.93,0.4928549513032165,9.603871822357178
19,83.96,0.4920208695568616,9.488471031188965
20,83.58,0.5065661275499984,9.711872816085815
21,84.42,0.48262033932193926,9.702744007110596
22,84.52,0.4797415866316119,9.657844305038452
23,84.46,0.48243241776016693,9.674927234649658
24,85.14,0.4632224930049498,9.683026313781738
25,85.1,0.46749149451527416,9.453261613845825
26,85.77,0.44962891261977483,9.468899965286255
27,86.19,0.4405220256576055,9.726880073547363
28,86.39,0.43236186421370204,9.785924434661865
29,86.61,0.42396143012786214,10.085214853286743
30,86.87,0.4198343456734585,9.982223510742188
