CommRound,Acc,Loss,Time
0,5.65,2.3855823052080374,2.054204225540161
1,57.05,1.3677294126039818,8.638107538223267
2,72.88,0.8227584143228168,8.569581747055054
3,80.13,0.6403602429583103,8.243525266647339
4,80.56,0.6575713397204122,8.860163688659668
5,80.4,0.7044824802234203,8.420083045959473
6,81.55,0.6886518319384961,8.667266368865967
7,82.0,0.7238979752682433,8.704732894897461
8,82.45,0.7266205421920064,8.780879020690918
9,82.56,0.7417856999967671,8.477274894714355
10,82.77,0.7542920339899727,8.593889713287354
11,82.88,0.7575798242152492,8.58621335029602
12,83.12,0.7590848153716401,8.460617065429688
13,83.31,0.7598402563341057,8.33853530883789
14,83.5,0.760135449186156,8.755134582519531
15,83.65,0.7601361766080313,8.500365018844604
16,83.81,0.7599740744202952,8.605493068695068
17,83.95,0.7598776497135434,8.648940563201904
18,84.08,0.7598465125583396,8.790793895721436
19,84.17,0.7599305913701088,8.963703870773315
20,84.22,0.7601073502173906,9.18321442604065
21,84.26,0.7603718024926095,8.970647096633911
22,84.32,0.7607789102800285,9.062812566757202
23,84.4,0.7612839558550829,8.889441967010498
24,84.53,0.7618119058352483,8.48717188835144
25,84.63,0.7624331474587133,8.617591619491577
26,84.67,0.7631312244677846,9.30824875831604
27,84.7,0.7638975472389897,9.005636930465698
28,84.78,0.7647269006488444,8.808327913284302
29,84.86,0.7655802883113487,8.842007160186768
30,84.9,0.7665040302502958,9.140856981277466
