CommRound,Acc,Loss,Time
0,9.48,2.3108509673347957,1.9672439098358154
1,40.77,1.9309329850764214,9.10855507850647
2,56.51,1.383750712569756,8.758736610412598
3,64.16,1.0756952317455146,8.635032653808594
4,69.43,0.9979385609113718,8.729151725769043
5,75.02,0.8365240851535073,8.745218515396118
6,81.24,0.6190769381915466,8.854297637939453
7,78.58,0.7863848892193807,8.656864881515503
8,78.75,0.7543822189297857,8.989586114883423
9,78.39,0.9587254941086226,8.761279344558716
10,81.24,0.8461686061530174,8.64028525352478
11,79.65,0.9591567910547498,8.935694217681885
12,79.13,1.0717690089080907,9.130349397659302
13,85.51,0.6292741173241712,8.92795729637146
14,83.81,0.6721951360755329,8.656477928161621
15,87.18,0.5680866584276096,8.777971506118774
16,86.91,0.5917368737768524,8.57460880279541
17,85.65,0.7241545398306998,8.965963125228882
18,87.89,0.616096718684782,8.719481468200684
19,87.97,0.6365436195997121,8.641742944717407
20,87.03,0.7155697644699978,8.721547842025757
21,88.41,0.664969995240622,8.852268934249878
22,88.73,0.661133715269875,8.688029527664185
23,88.72,0.6783608891117044,8.952046394348145
24,88.64,0.6896297534385437,9.014491081237793
25,88.65,0.7000096967750336,8.619707107543945
26,88.63,0.7095930332058593,8.60754108428955
27,88.64,0.7178688932068741,8.652949094772339
28,88.65,0.7255436789857436,8.554953575134277
29,88.62,0.733229822962533,9.101265907287598
30,88.61,0.7398461308566076,8.870691061019897
