CommRound,Acc,Loss,Time
0,9.48,2.310850864724268,4.029728651046753
1,59.49,1.3692220502261874,12.045270919799805
2,70.22,0.9036627238309836,10.0813467502594
3,74.68,0.7726200040005431,10.639867544174194
4,80.36,0.6164420298005961,11.074686765670776
5,81.93,0.5796600058674812,10.175487756729126
6,83.42,0.5642282574237147,10.472824573516846
7,84.92,0.5425599638985682,10.108510494232178
8,83.91,0.5532933011933973,11.782238721847534
9,80.57,0.6846208315861376,10.404801845550537
10,83.94,0.5786234921292414,10.079957723617554
11,83.38,0.6056852565158771,10.870357036590576
12,85.43,0.5472496548974062,10.233054637908936
13,87.05,0.4976111860309221,10.887816667556763
14,87.57,0.4781074636627602,10.541467428207397
15,87.89,0.47088526269491715,10.117141962051392
16,88.03,0.46887346958340725,11.046061992645264
17,88.12,0.46927692368626595,10.770984888076782
18,88.17,0.4709549427881271,10.947438955307007
19,88.22,0.472909388615738,12.95937728881836
20,88.3,0.4745556869650189,9.935482025146484
21,88.33,0.47604223577706495,10.316768884658813
22,88.31,0.4782314751344391,10.601638793945312
23,88.34,0.4800102705536764,11.327480792999268
24,88.34,0.4816822222775862,10.774183511734009
25,88.35,0.4833196612970927,10.724588871002197
26,88.38,0.48488785943039986,11.708552122116089
27,88.42,0.48637282402737986,9.780843734741211
28,88.4,0.48792764531519217,10.663872718811035
29,88.4,0.48948001882792275,10.585480690002441
30,88.42,0.49100465688241435,11.884638786315918
