CommRound,Acc,Loss,Time
0,9.74,2.3088029668300964,2.5755674839019775
1,10.28,2.4986896424353877,14.868346214294434
2,10.28,2.6770654358441317,14.249933004379272
3,10.28,2.768460539322865,14.79499363899231
4,10.28,2.817925172516062,14.491361141204834
5,10.28,2.8476533919950073,15.216599225997925
6,10.28,2.8677919092057627,14.842812776565552
7,10.28,2.882902758030952,14.301886081695557
8,10.28,2.895080367221108,14.367372989654541
9,10.28,2.905362485330316,14.821401596069336
10,10.28,2.9143417183356948,14.479033708572388
11,10.47,2.922390645063376,14.331969499588013
12,11.02,2.9296422397034076,14.42502498626709
13,12.26,2.93572248688227,14.336610555648804
14,13.01,2.9398398520071294,14.80807089805603
15,13.4,2.9425034100496315,15.184401512145996
16,13.41,2.9460618345043326,14.727213621139526
17,13.39,2.951872575132153,15.079179525375366
18,13.38,2.9585812755777865,15.280599117279053
19,13.3,2.965707739697227,14.841389656066895
20,13.16,2.9732719855972483,14.850631713867188
21,13.01,2.9816184768193885,14.558467626571655
22,12.72,2.990968680079979,14.497642755508423
23,12.68,2.999205462540252,16.389316082000732
24,12.55,3.0066535352151607,16.35426163673401
25,12.54,3.013112303576892,16.927591800689697
26,12.5,3.017301269724399,16.83908772468567
27,12.49,3.0205666083323806,15.884085893630981
28,12.47,3.022714319108408,15.628357410430908
29,12.49,3.0242353541941585,16.8209867477417
30,12.49,3.0251924206938923,16.78196144104004
