CommRound,Acc,Loss,Time
0,10.32,2.318910076648374,2.2477221488952637
1,10.28,2.7993847871128517,9.323710441589355
2,10.28,2.9103204238263864,9.003779411315918
3,10.42,2.9374275086801265,8.480375051498413
4,11.04,2.9571684704551213,9.15056300163269
5,12.12,2.966961791243734,9.561321020126343
6,12.71,2.9719161323354215,9.855535507202148
7,13.4,2.9736795636672007,9.170755386352539
8,13.64,2.9734477151798298,9.526251316070557
9,13.99,2.971694919127452,10.48223066329956
10,14.11,2.968877228000496,9.84039306640625
11,14.12,2.965391560445858,9.878602743148804
12,14.13,2.961520907245105,8.477447748184204
13,14.09,2.9574700246883343,8.600483417510986
14,14.11,2.953333534771883,8.633391380310059
15,14.18,2.949263292022898,8.699912548065186
16,14.18,2.9452713048910795,8.61175012588501
17,14.19,2.9414245478714567,8.847794771194458
18,14.19,2.937759731389299,8.835415124893188
19,14.26,2.934263042256802,8.57631802558899
20,14.27,2.930961554563498,8.60394287109375
21,14.29,2.9278762823418725,9.110994815826416
22,14.34,2.9250201424465905,8.707702398300171
23,14.36,2.922385089005096,8.368321895599365
24,14.37,2.9195872922486896,9.63171124458313
25,14.42,2.917615775820575,9.273014783859253
26,14.46,2.915407159660436,9.989483118057251
27,14.46,2.9131368836270104,10.129879713058472
28,14.49,2.9113907361332374,9.701123714447021
29,14.51,2.909601969054983,8.466830730438232
30,14.53,2.907969520061831,8.604178190231323
