CommRound,Acc,Loss,Time
0,9.48,2.310850864724268,2.2132108211517334
1,57.06,1.2756799414188047,10.206560611724854
2,69.97,0.8309964703608163,9.479512214660645
3,77.74,0.6692261905232563,10.768464803695679
4,80.32,0.6038035000615483,9.718499660491943
5,83.12,0.5635476269865338,10.572717428207397
6,83.38,0.5830886347950259,10.1026291847229
7,85.9,0.5110967491718033,9.9262113571167
8,82.04,0.6593896801335902,9.672516345977783
9,85.26,0.5424518300621193,9.52404260635376
10,85.92,0.5250358196281935,10.456844806671143
11,87.05,0.49479825804127925,9.565931797027588
12,87.59,0.4764674216909688,10.029081106185913
13,87.78,0.47200058852145566,9.189074277877808
14,87.92,0.4724162280606695,9.695785760879517
15,88.04,0.4735837225342476,9.734826564788818
16,88.13,0.47553489736835414,9.85170578956604
17,88.18,0.4771126773962869,9.536049604415894
18,88.19,0.47879873264486655,10.170896291732788
19,88.23,0.481177367364304,9.709679365158081
20,88.26,0.4832081292531913,9.844420194625854
21,88.3,0.48501786825400367,9.106151342391968
22,88.32,0.4867535133645693,9.113578796386719
23,88.34,0.4884755945045359,9.334809303283691
24,88.35,0.49041455127063055,9.2767915725708
25,88.35,0.4921411109522362,9.877945899963379
26,88.37,0.4937799808368841,9.481521129608154
27,88.37,0.4954012369241896,9.78343677520752
28,88.33,0.4970282048010562,10.07366156578064
29,88.34,0.4983847125468752,9.867723941802979
