CommRound,Acc,Loss,Time
0,10.69,2.292575920684428,2.116295337677002
1,62.26,1.1808113078527813,83.33492231369019
2,81.87,0.5582526686448085,84.78626489639282
3,82.35,0.5950709638904922,85.31584143638611
4,84.4,0.5749193127208119,85.50194144248962
5,83.77,0.597229686907575,89.45271897315979
6,87.83,0.43728781399564653,71.61696672439575
7,87.8,0.4841891635397944,84.90620875358582
8,89.05,0.4416355313851109,95.57090544700623
9,88.19,0.4859800873960875,81.66514587402344
10,87.88,0.5279782566513065,90.18316435813904
11,87.48,0.5535468393583086,82.95858502388
12,89.97,0.44931836157471317,83.82085967063904
13,89.63,0.475756035445706,80.36800217628479
14,90.56,0.43512920701074637,86.66313362121582
15,91.1,0.41214289108314844,82.68591380119324
16,87.54,0.5868257789907954,81.92818927764893
17,90.69,0.43863859575807673,90.41711902618408
18,91.12,0.4175438810422828,85.54593968391418
19,91.15,0.42226018344606214,78.64147090911865
20,91.25,0.4249732027690905,74.92473983764648
21,91.25,0.42889577830563996,86.02050566673279
22,91.23,0.43216659266595975,83.44131207466125
23,91.23,0.4350409975181086,77.08985018730164
24,91.23,0.4375974958927571,90.30463600158691
25,91.27,0.43987992244678303,79.4668607711792
26,91.33,0.4419562759620574,81.44431591033936
27,91.36,0.4438203998570201,78.70776772499084
28,91.38,0.4454834559472584,76.61922907829285
29,91.42,0.44688132738317304,81.04793119430542
30,91.44,0.44815887703524926,81.5513973236084
