CommRound,Acc,Loss,Time
0,10.81,2.3020865555051007,1.955491065979004
1,63.9,1.0749956075149247,9.869961500167847
2,80.15,0.6495590662654442,10.033922910690308
3,87.29,0.4248355420518525,10.369569778442383
4,89.08,0.37056349392367316,10.233394384384155
5,88.04,0.4191404354251638,10.260332107543945
6,89.88,0.3608380361589827,10.155522584915161
7,90.55,0.3395269661906022,10.21419095993042
8,90.66,0.34087622531135625,10.068114757537842
9,90.75,0.341335165797721,10.557373285293579
10,90.78,0.3420743935541073,10.655828714370728
11,90.79,0.3419788318591876,10.036445617675781
12,90.83,0.3420454259796799,10.043402433395386
13,90.87,0.34256470838821007,10.53402066230774
14,90.92,0.3428774799302786,10.229960203170776
15,90.94,0.34346386955909525,10.356571197509766
16,90.96,0.3440553858711184,10.346769571304321
17,90.97,0.3445252499991108,11.237765550613403
18,91.01,0.3451683767422845,10.290449619293213
19,91.05,0.3457777259246552,10.480973958969116
20,91.05,0.3465715056650718,10.41418743133545
21,91.04,0.3471137813257077,10.65406608581543
22,91.03,0.347718867390782,10.236557006835938
23,91.05,0.34827141622317176,10.25692367553711
24,91.09,0.34882831707879713,10.27548098564148
25,91.1,0.34942069515302965,11.029117345809937
26,91.12,0.34997957064829105,10.21175503730774
27,91.15,0.3503784684971258,10.31014895439148
28,91.17,0.3509179757306753,10.635568618774414
29,91.19,0.3513109483343514,10.193064451217651
30,91.2,0.35184979606184025,10.366102695465088
