CommRound,Acc,Loss,Time
0,10.81,2.3020865555051007,3.289546012878418
1,50.47,1.3947189714335189,10.76043438911438
2,82.99,0.5312711922805521,11.396582126617432
3,87.88,0.39998633570120307,10.834006071090698
4,86.18,0.45608898676648923,11.351140975952148
5,86.05,0.4575083407608769,11.3298499584198
6,88.37,0.40396287388910973,11.355686902999878
7,89.43,0.37018674194718465,11.282134294509888
8,90.04,0.3515334702155824,11.513817310333252
9,90.25,0.34290628370982185,11.602607250213623
10,90.37,0.3405588268762148,10.918901205062866
11,90.4,0.3392022154352899,12.728090763092041
12,90.47,0.3380394456436551,11.441797018051147
13,90.49,0.33722600472878805,12.230016946792603
14,90.57,0.3362621701664374,12.626384258270264
15,90.62,0.3353425924064992,11.643930673599243
16,90.71,0.33457678318306616,11.409182786941528
17,90.74,0.33383003016344354,11.74856972694397
18,90.78,0.33305763116082815,11.642225980758667
19,90.79,0.3325079664988797,10.998727083206177
20,90.84,0.3319675038934131,10.943819761276245
21,90.88,0.33134838761879676,10.585700750350952
22,90.9,0.33082302075020875,10.353134155273438
23,90.91,0.3301872363479077,10.370351552963257
24,90.92,0.32986099558257603,10.346966981887817
25,90.93,0.32923791241608086,10.112436771392822
26,90.98,0.32886771219959365,10.023767948150635
27,90.99,0.3283957223867691,10.162744283676147
28,90.98,0.32808422960954,10.389668703079224
29,91.01,0.3277036454705404,10.394822359085083
30,91.02,0.3272458784329363,10.469607830047607
