CommRound,Acc,Loss,Time
0,8.17,2.3074851488765282,2.163222551345825
1,35.11,2.2155822636205937,51.37677049636841
2,53.49,1.3702656392809711,41.185242891311646
3,72.98,0.7486781953256342,49.29532527923584
4,77.67,0.6806883534675912,37.34229111671448
5,80.01,0.613683709238149,44.18225431442261
6,78.05,0.7651992157290254,48.235546827316284
7,82.09,0.5500010261430016,46.178691387176514
8,85.24,0.49343526726470716,47.28333330154419
9,82.55,0.7078779900941667,53.07004904747009
10,87.05,0.5323822845858109,51.91216802597046
11,87.77,0.5041336420027516,47.72317624092102
12,84.73,0.6314348727464676,46.5280385017395
13,88.23,0.5247024514629871,46.25475788116455
14,88.11,0.5328153992849815,44.58633899688721
15,88.4,0.5887687182690524,45.921180725097656
16,88.7,0.5892585094405126,43.051074504852295
17,88.66,0.6053870405200161,48.2566659450531
18,88.69,0.6190704052584081,41.07438087463379
19,88.67,0.6307918847173075,44.91946244239807
20,88.68,0.6411989126118678,47.440838098526
21,88.7,0.650519057754663,48.094526290893555
