CommRound,Acc,Loss,Time
0,6.17,2.4119356825381897,2.2050998210906982
1,50.76,1.5267512270166903,10.130672693252563
2,64.4,1.0031431547448606,9.709299802780151
3,74.59,0.7387372100655036,9.815478086471558
4,76.48,0.7215214405633226,9.866227626800537
5,80.82,0.6212451637168473,9.66911506652832
6,82.52,0.5941974869634532,10.415915966033936
7,79.6,0.7000689255663112,9.709973096847534
8,82.93,0.5621595824066596,9.721294641494751
9,85.14,0.5211170126177087,9.752401351928711
10,85.16,0.5269467930627775,10.205913543701172
11,86.69,0.490292701540114,9.563655614852905
12,85.52,0.5420078088211108,9.7517991065979
13,86.41,0.5188571332564836,9.693677425384521
14,86.95,0.49474136059797263,10.747129917144775
15,87.32,0.4855586621391622,9.572611570358276
16,87.76,0.4821589874881732,9.793574333190918
17,87.93,0.48117518736214576,9.841268539428711
18,88.13,0.4804368198295183,9.816887140274048
19,88.24,0.47980075131488753,9.815802812576294
20,88.36,0.47846772861254366,9.553478479385376
21,88.38,0.47777579597468617,10.06019139289856
22,88.47,0.4771337302142306,10.207246780395508
23,88.54,0.4764242470264435,10.927379131317139
24,88.6,0.47592214537383637,9.525765657424927
25,88.63,0.47602923912338063,9.995593547821045
26,88.7,0.4753967185940924,9.74704384803772
27,88.73,0.4753332908112037,9.828998565673828
28,88.77,0.4746953337158583,9.620511770248413
29,88.81,0.4747258505394942,9.77708125114441
30,88.88,0.47494202852249146,10.032528162002563
