CommRound,Acc,Loss,Time
0,11.08,2.306661261787897,3.2277050018310547
1,52.31,1.5788142711301394,46.58590626716614
2,71.75,0.7617191593103771,44.11997056007385
3,79.34,0.5914716269773773,48.38002610206604
4,84.05,0.5013262282443952,44.31767177581787
5,83.74,0.523210046034825,44.64888548851013
6,86.75,0.4556161250589015,49.528284788131714
7,87.82,0.3824374669148952,55.34767985343933
8,83.13,0.5899636441770988,51.88555717468262
9,84.48,0.5406649848328361,47.64869451522827
10,84.1,0.5725400245076493,52.15653610229492
11,88.55,0.42985281433108485,44.286757707595825
12,87.97,0.47236348037855536,47.72445869445801
13,88.34,0.49365897603993175,51.334155321121216
14,88.55,0.4911927006478551,45.81562089920044
15,88.73,0.4936587799434798,53.297142028808594
16,88.74,0.501535546199619,41.737279176712036
17,88.76,0.5079548050519787,44.79937815666199
18,88.73,0.5131459489370449,49.60043478012085
19,88.72,0.5174445275547384,49.64210796356201
20,88.71,0.5209657051423683,46.49861717224121
