CommRound,Acc,Loss,Time
0,10.09,2.3118910457514508,1.9587228298187256
1,19.73,2.7023050935962534,10.340766429901123
2,19.78,2.6633657594270344,10.799216032028198
3,19.83,2.4174284240867516,11.089332580566406
4,19.9,2.231786804863169,10.83877944946289
5,20.82,2.1135692023023775,11.19821047782898
6,28.3,1.9576539314245875,10.829954147338867
7,41.19,1.8114899019651776,10.816678285598755
8,47.44,1.6947098381911652,10.921974897384644
9,44.64,1.7305331501779677,10.968863487243652
10,41.12,1.8629371682299842,10.903911590576172
11,44.77,1.8065176387376423,11.00899362564087
12,41.94,1.9190817679030985,10.832165718078613
13,46.81,1.7979611490346208,11.08379864692688
