CommRound,Acc,Loss,Time
0,10.32,2.3135340032698233,1.929140567779541
1,17.84,2.5252952998197533,9.528544902801514
2,19.74,2.590629994114743,9.99138617515564
3,21.18,2.3226613666437848,9.604136228561401
4,24.83,2.1961658091484746,9.59034776687622
5,29.22,2.1074113332772555,9.626442909240723
6,28.91,2.0734882943237882,9.690841913223267
7,32.87,1.8826105715353278,9.712113618850708
8,34.11,1.8367851806592337,9.87457013130188
9,37.27,1.7602471294282358,9.589321613311768
10,39.68,1.7092529731460764,9.576352834701538
11,41.75,1.668242041068741,9.582517147064209
12,43.91,1.6631493674048894,9.773632526397705
13,51.77,1.522446256649645,9.70856499671936
14,52.84,1.5014445283744908,10.037518501281738
15,56.04,1.4315233909631078,9.941539287567139
16,56.54,1.415536257285106,9.710123300552368
17,56.79,1.389728446550007,9.765249729156494
18,55.88,1.4393024308772027,9.782464981079102
19,59.1,1.3151706502407412,9.644878149032593
20,58.95,1.3086113975017886,10.009694576263428
21,58.15,1.331461103656624,10.008142709732056
22,59.08,1.3282154217551025,9.602202892303467
23,59.82,1.2921085221857964,9.73105788230896
24,61.77,1.2483515558363516,9.665623903274536
25,60.23,1.3254489528981945,9.585237741470337
26,60.83,1.3048566240298598,9.742641925811768
27,58.47,1.3378059750870814,9.545088529586792
28,64.82,1.1747041533264933,10.152909755706787
29,65.45,1.1956055398228802,10.11690616607666
30,65.26,1.1498844857457318,9.949711084365845
