CommRound,Acc,Loss,Time
0,9.74,2.3596774837638756,3.0987439155578613
1,10.28,3.0282831735248807,17.466541290283203
2,10.28,3.134937244125559,17.255419969558716
3,10.28,3.161333428153509,15.24721622467041
4,10.28,3.1717838999591295,16.2544527053833
5,10.28,3.1688832331307326,15.276023864746094
6,10.28,3.1647926101201698,15.46098780632019
7,10.92,3.1663183532183683,16.158985137939453
8,11.67,3.2073472149764437,15.63514232635498
9,14.81,3.1485852138905583,16.0930495262146
10,16.1,3.066676091544236,15.066940546035767
11,13.72,3.1354768638369404,15.827472448348999
12,13.62,3.1387969964667213,16.39754056930542
13,17.56,3.0739370931552936,16.12137484550476
14,17.56,2.9559463881239108,15.458482265472412
15,13.75,3.155404815190955,15.453242540359497
16,12.01,3.365828643871259,15.83240008354187
17,15.73,3.1111472286755526,15.636717319488525
18,12.53,3.341905328291881,16.127833127975464
19,14.01,3.211936488936219,15.75585651397705
20,13.26,3.3244748870028724,18.20958375930786
21,13.59,3.2940599344953707,17.761021614074707
22,13.06,3.3856407901908776,16.59565544128418
23,13.5,3.3361571981937073,16.760414600372314
24,14.09,3.2772700997847544,17.85255718231201
25,13.85,3.302973777432985,16.886176109313965
26,14.45,3.243023649046693,17.273252248764038
27,14.33,3.2632157440426983,16.570735692977905
28,15.1,3.1816755669026433,16.641581773757935
29,14.76,3.2219210485868817,18.390878915786743
30,16.15,3.0743444660041908,18.17646622657776
