CommRound,Acc,Loss,Time
0,10.32,2.3135340032698233,1.8867619037628174
1,18.33,2.473803734477562,9.610073328018188
2,19.66,2.5458362404304213,9.924643278121948
3,20.16,2.3803408326981943,9.561557531356812
4,21.33,2.2907646592659288,9.856833219528198
5,25.54,2.129450063162212,10.002528429031372
6,26.09,2.095987734915335,9.789259910583496
7,27.57,2.0182911082159114,9.786195993423462
8,28.64,1.9900318957582306,9.914178371429443
9,35.47,1.7735455881191204,9.921720504760742
10,38.04,1.730692004855675,9.708563566207886
11,41.51,1.6491139357603048,9.578507661819458
12,46.43,1.5718015794512592,10.038966655731201
13,44.88,1.6022641779501228,9.605716705322266
14,47.03,1.5364939940126636,9.707688808441162
15,45.27,1.6089778006831301,9.692821025848389
16,49.76,1.515069777452493,9.673846006393433
17,47.78,1.5816758327846285,9.961760759353638
18,51.01,1.497266307661805,10.012892246246338
19,52.8,1.4249784131593342,10.241784572601318
20,50.87,1.491966668563553,9.739811897277832
21,51.71,1.4486022840572308,9.848707437515259
22,56.09,1.3503312853318226,9.738765954971313
23,50.11,1.5168897879274585,9.745429515838623
24,56.97,1.3358920390092874,10.067752599716187
25,56.25,1.3328714642343642,10.040534734725952
26,57.73,1.30397268790233,9.712822675704956
27,58.18,1.3215235954598537,9.881470918655396
28,62.96,1.1680178423471088,9.83511209487915
29,61.85,1.1920312114908724,9.811871767044067
30,65.72,1.1157501400271548,10.00696325302124
