CommRound,Acc,Loss,Time
0,9.75,2.301532458655442,2.9897806644439697
1,50.6,1.607219065291972,11.664125204086304
2,73.26,0.8142308773873728,11.633291959762573
3,79.8,0.5998842701127257,11.739473581314087
4,82.63,0.5535960625621337,11.107171058654785
5,79.85,0.6597552418331557,11.6023268699646
6,86.95,0.45031200481366507,11.810278177261353
7,86.02,0.48233388354883916,12.071724891662598
8,88.15,0.418265918434798,11.935930013656616
9,89.59,0.37845199948907654,11.304622411727905
10,90.09,0.36263319623621204,11.719337224960327
11,90.91,0.33690502152695684,11.661000728607178
12,90.78,0.3386475572574742,11.455952644348145
13,90.88,0.33930572704706763,11.577081203460693
14,90.9,0.33994951792344263,12.489170789718628
15,91.05,0.33968367842556557,11.452122211456299
16,91.06,0.3401459753984892,11.625510692596436
17,91.08,0.3403840418433464,11.856777906417847
18,91.13,0.34114358746269835,12.284034013748169
19,91.19,0.34162957131674015,11.476553678512573
20,91.25,0.3421504444478056,11.180194854736328
21,91.26,0.342657074803793,11.864011764526367
22,91.27,0.3432973872964518,11.404741287231445
23,91.27,0.34397869191686564,11.1930992603302
24,91.26,0.3445103668336627,11.218964099884033
25,91.27,0.3450590633327448,11.539510250091553
26,91.29,0.34576329982639115,11.564295768737793
27,91.33,0.3463988415189559,12.030129194259644
28,91.33,0.34698507984322086,11.603393316268921
29,91.34,0.347376688678242,11.028399467468262
30,91.35,0.3478529217971277,13.464664459228516
