CommRound,Acc,Loss,Time
0,8.92,2.3122999788839604,2.1757349967956543
1,13.79,2.7870483760592304,10.183175563812256
2,17.97,2.811599577529521,10.233115434646606
3,19.18,2.664489598213872,9.907665729522705
4,19.57,2.5970148376271696,10.250346660614014
5,19.79,2.5274339537077313,9.85715913772583
6,19.8,2.4731557097616075,9.908796548843384
7,19.66,2.53911077825329,10.036678552627563
8,20.46,2.380034223387513,10.149304628372192
9,22.15,2.3055786980858333,10.221327543258667
10,23.66,2.268825633616387,10.19651460647583
11,25.78,2.2298779004736793,10.080991744995117
12,29.09,2.0734387424927725,10.078540563583374
13,31.46,2.0162240553505812,9.97375774383545
14,31.39,2.0059799589688265,10.15514326095581
15,32.29,1.9645048213910452,10.399699926376343
16,34.56,1.8810651000541976,10.568175554275513
17,36.22,1.8420854535283921,10.643619060516357
18,35.17,1.9054841557635536,10.347909927368164
19,36.14,1.8754588350465027,10.43857192993164
20,37.92,1.813573887076559,14.653897523880005
21,36.17,1.8902718462521517,10.244845867156982
22,39.76,1.7713958915275863,10.489495992660522
23,43.0,1.6920480335815042,10.176812171936035
24,45.44,1.64351649827595,10.121921062469482
25,49.09,1.6050813635693322,14.166594982147217
26,48.35,1.6350880499127545,10.025338172912598
27,47.36,1.7779918335661102,10.22935676574707
28,46.8,1.8425541105149668,11.778752088546753
29,52.42,1.497735420359841,10.1420419216156
30,52.33,1.494215129296991,10.090381383895874
