CommRound,Acc,Loss,Time
0,9.4,2.3332746843748455,2.0171871185302734
1,51.21,2.3725626272491263,55.01140093803406
2,65.43,1.9676232047473328,59.23825144767761
3,83.28,0.6317379932992065,54.63129019737244
4,86.67,0.5042610902669309,61.75145745277405
5,87.43,0.48912717703777026,50.82032656669617
6,87.01,0.526619174647369,58.88707494735718
7,88.77,0.4619207849278103,60.005146503448486
8,88.86,0.46785955470574053,58.85090756416321
9,89.1,0.4663743338771636,53.15929341316223
10,89.34,0.46853791486141805,60.11547303199768
11,89.36,0.4708531222341559,57.67515182495117
12,89.4,0.4731846349078077,56.72381520271301
13,89.52,0.4752883631971818,63.212783098220825
14,89.58,0.47725943420553885,49.58736228942871
15,89.61,0.47910664207007314,60.2532422542572
16,89.65,0.4808778147555039,51.555752992630005
17,89.66,0.48262316987059917,63.478755712509155
18,89.68,0.4842864026115099,54.299426794052124
19,89.72,0.48553591317061007,50.5218665599823
20,89.77,0.486825201401039,56.64322853088379
21,89.76,0.48810783217224896,54.2530722618103
22,89.76,0.4893201118382283,63.750211238861084
23,89.81,0.49046548280299085,65.78470659255981
24,89.85,0.49171101686226415,51.55235004425049
25,89.87,0.4927217201270823,60.87340760231018
26,89.92,0.49374393926626897,58.275845527648926
27,89.95,0.4946310653386614,61.29447102546692
28,90.01,0.4955173304210169,65.01318144798279
29,90.03,0.49632105495356305,52.61834096908569
30,90.09,0.49721744017604785,56.14043140411377
