CommRound,Acc,Loss,Time
0,10.78,2.3186895183370084,1.874417781829834
1,53.86,1.6469373325758343,55.62264895439148
2,75.55,0.7846031039953232,50.72227501869202
3,82.09,0.5783700825104231,49.845521211624146
4,83.56,0.5484057829915723,39.636438846588135
5,86.58,0.4646796618552902,44.26804208755493
6,88.35,0.41989129159269456,44.505144119262695
7,87.93,0.433931069920146,44.00760746002197
8,88.35,0.42495869128387187,41.50478410720825
9,88.6,0.4219811365385599,46.17130517959595
10,88.78,0.41911789932865884,46.13389253616333
11,88.92,0.42026790000403985,59.11112689971924
12,89.03,0.42279598968032794,52.596612215042114
13,89.1,0.42510830674650546,55.2404043674469
14,89.13,0.4272915836470791,45.49178171157837
15,89.17,0.42919246253522136,49.02510333061218
16,89.18,0.43087023939890196,50.3974130153656
17,89.25,0.43237028924064547,46.06793189048767
18,89.28,0.4337986964213697,54.62888240814209
19,89.28,0.4350121067247436,43.36725354194641
20,89.34,0.43630328387776507,54.26786923408508
21,89.38,0.43746559265293655,43.93578505516052
22,89.39,0.43870030249221414,39.26292943954468
23,89.4,0.43976274686806566,42.484286069869995
24,89.41,0.44088844410320627,45.43514537811279
25,89.4,0.44172401719172544,45.39943242073059
26,89.43,0.4426998192609488,50.537055253982544
27,89.45,0.4435634188401171,47.267508029937744
28,89.47,0.4444458986149181,45.46060633659363
29,89.46,0.44523782372663295,50.25042200088501
30,89.48,0.44595749652649785,52.20612859725952
