CommRound,Acc,Loss,Time
0,8.92,2.311679680136186,1.9742648601531982
1,18.97,2.5810719622841365,9.535505056381226
2,19.69,2.5687002501910245,9.84137487411499
3,20.44,2.3461994883380357,9.800235033035278
4,24.05,2.2111968179292316,9.646617412567139
5,31.54,1.8943249937854236,9.490517139434814
6,34.99,1.7757289077662215,9.793692350387573
7,37.06,1.7390793214870404,9.731613159179688
8,37.99,1.8522335517255566,9.932015419006348
9,44.07,1.6801326214512693,9.637765884399414
10,49.23,1.6230961703046967,9.540629625320435
11,54.95,1.4729502306708806,9.743722200393677
12,54.96,1.480970233301573,9.437467813491821
13,56.31,1.4390169246287285,9.660627841949463
14,57.56,1.4125183458569683,9.911864280700684
15,58.46,1.3843677028825012,9.537843465805054
16,59.5,1.3386851277532457,9.752319097518921
17,57.7,1.375066405610193,9.679769515991211
18,58.89,1.3193836317786687,9.775317668914795
19,60.52,1.257079372677622,9.818689346313477
20,59.71,1.2874026856844938,9.65039873123169
21,57.82,1.3797139200983168,9.641287565231323
22,54.49,1.4969497421119786,9.643992185592651
23,54.86,1.4544969314261327,10.02159857749939
24,57.99,1.3947693652744535,9.633556365966797
