CommRound,Acc,Loss,Time
0,9.83,2.3112778361839585,1.9790422916412354
1,17.3,2.7085272632067716,9.925641059875488
2,19.81,2.7992881853369216,10.248234748840332
3,19.77,2.629261496700818,10.282562971115112
4,19.91,2.479716322090052,10.421098470687866
5,19.89,2.2759987628912626,10.145708322525024
6,22.67,2.0989321002477332,10.510934829711914
7,28.69,2.0209392490266245,10.50368595123291
8,31.65,1.9714710184290438,10.28379201889038
9,28.58,2.071022810815256,10.413299798965454
10,33.2,1.9316742224029348,10.341689348220825
11,38.37,1.9535915564887132,10.471439838409424
12,41.31,1.8729468236995648,10.342675685882568
13,41.9,1.830892264088498,9.97293472290039
14,46.75,1.6741595404057563,10.386335849761963
15,51.82,1.5859994888305664,10.540632963180542
16,52.74,1.560790769661529,10.438942193984985
17,53.83,1.5746830958354323,10.419541358947754
18,50.42,1.7103183329859866,10.731904983520508
19,54.07,1.5514202736601044,10.54408860206604
20,53.81,1.5668022149725804,10.45155644416809
21,51.91,1.6443869116940075,10.37044382095337
22,53.81,1.550555875029745,10.627753496170044
23,55.19,1.4978058262716365,10.688189268112183
24,56.62,1.4113845915734013,10.236483573913574
25,57.98,1.3302571343470224,10.341951608657837
26,56.43,1.4162814104104344,10.622014045715332
27,56.68,1.4262767969807493,10.37179160118103
28,59.35,1.290094572532026,10.398603916168213
29,59.66,1.2631954173498516,10.368957281112671
30,61.39,1.2002806112736086,10.412066459655762
