CommRound,Acc,Loss,Time
0,16.37,2.3024800035017954,3.564911127090454
1,39.56,1.8307369358931915,10.20145559310913
2,72.55,0.78150850609888,10.166213750839233
3,78.33,0.6495765168455583,10.326932191848755
4,81.78,0.568679762414739,10.142796039581299
5,84.32,0.5120297543044332,11.425697565078735
6,86.24,0.4784834668323209,14.461873769760132
7,84.84,0.5347348438410819,10.293375492095947
8,86.78,0.48427760650557056,10.829843521118164
9,86.42,0.5202823563278476,12.041030406951904
10,82.77,0.6959857071125055,11.037363767623901
11,87.53,0.5093374551285671,10.99564003944397
12,87.98,0.5291407918734358,9.764695167541504
13,88.93,0.5084315467731957,9.191766023635864
14,88.99,0.5376097592525184,9.531813621520996
15,89.13,0.5456165670228627,9.471152544021606
16,87.24,0.6466706585186192,9.120010375976562
17,88.62,0.6101310777395398,9.622356414794922
18,87.6,0.6446452328958844,9.279824495315552
19,88.1,0.6463577914983034,9.10604739189148
20,86.03,0.7149363776220928,9.014358282089233
