CommRound,Acc,Loss,Time
0,10.32,2.3135340032698233,1.9461584091186523
1,18.07,2.4252471018441115,9.885773181915283
2,19.72,2.437750562836852,9.931770086288452
3,19.7,2.4689591051656987,9.97888994216919
4,25.89,2.121333006062085,10.369635820388794
5,25.92,2.1605429543724544,10.090695858001709
6,30.83,2.0398998034151297,10.156739950180054
7,32.3,1.9150695121740993,10.338443756103516
8,33.89,1.8321219531795647,10.166167974472046
9,37.28,1.754158776017684,10.351765632629395
10,41.06,1.6868417685544943,10.206785440444946
11,41.79,1.6662907872018935,10.27786922454834
12,47.07,1.5895648394958883,10.022774696350098
13,49.59,1.5522316920606396,10.193436622619629
14,51.2,1.5776859310608875,10.08320426940918
15,53.62,1.5070836227151412,10.200489282608032
16,55.85,1.4164941069446033,10.519310235977173
17,57.98,1.3434796137145804,10.28493046760559
18,57.98,1.3661253271223623,10.143004417419434
19,54.86,1.4414551016650623,10.023233413696289
20,57.65,1.3592439090149313,10.103551626205444
21,55.65,1.41429555567005,10.072239398956299
22,58.01,1.338546737839904,10.116143226623535
