CommRound,Acc,Loss,Time
0,10.32,2.318910067594504,3.744426727294922
1,10.28,2.8952258176441434,9.589370727539062
2,10.28,2.9157802968085567,9.480684995651245
3,11.01,2.9419450940965097,9.314717769622803
4,12.14,2.953726813763003,10.12681794166565
5,12.76,2.965431243558473,11.19330906867981
6,13.49,2.9729196693323834,10.304550647735596
7,13.71,2.969508252566374,10.913394212722778
8,14.2,2.9730951665322993,10.424404621124268
9,14.28,2.966288358350343,10.61768102645874
10,14.49,2.966049200371851,11.81966519355774
11,14.58,2.9630329518378535,10.515029907226562
12,14.87,2.9611595974692815,10.78831696510315
13,15.1,2.965557285501987,10.922450304031372
14,15.24,2.9546394197246695,10.070579051971436
15,15.28,2.942657971683937,10.101092338562012
16,15.32,2.947363771969759,10.22840428352356
17,15.39,2.938059320932702,10.235543012619019
18,15.68,2.9377159106580515,10.433296918869019
19,15.83,2.932812911045702,10.24794602394104
20,15.57,2.9313123980654945,10.209364175796509
21,15.75,2.9375403591349154,8.960181713104248
22,16.07,2.9292843945418734,9.321980714797974
23,16.08,2.921293131912811,9.043992042541504
24,14.94,2.910813340657874,9.617032766342163
25,16.27,2.90938534615915,10.33796739578247
26,16.37,2.9104604871967172,10.294879674911499
27,16.41,2.904265289065204,9.170795440673828
28,16.37,2.8854056792923166,9.64163088798523
29,16.6,2.868450394159631,9.42292332649231
30,16.75,2.8837091892580444,9.330811023712158
