CommRound,Acc,Loss,Time
0,10.81,2.3020865555051007,1.988574743270874
1,53.41,1.3519474660293966,10.056194543838501
2,78.53,0.6868517651588102,10.232472896575928
3,86.35,0.4587460696885857,10.12900424003601
4,88.08,0.3895082165357433,10.386714696884155
5,88.33,0.4036135393890399,10.118784189224243
6,87.67,0.43530151931734024,9.913087844848633
7,88.71,0.40400212835756283,10.14924693107605
8,89.41,0.3837971934883655,10.410124063491821
9,89.31,0.3911720809727153,10.178718328475952
10,89.34,0.389102198136381,10.582962036132812
11,89.39,0.39038950129400324,10.34297800064087
12,89.5,0.3907251559386525,9.937828779220581
13,89.57,0.3908956266373773,10.748608112335205
14,89.72,0.39056789186559143,10.39621877670288
15,89.79,0.3908788761996393,10.34984040260315
16,89.81,0.39129919754459136,10.103441715240479
17,89.83,0.39136572007702874,10.588495969772339
18,89.84,0.39195725866416586,10.104246854782104
19,89.85,0.39231610241570053,10.16513442993164
20,89.89,0.3924295645725878,10.2010498046875
21,89.93,0.39321782852558396,10.059083700180054
22,89.96,0.3931892202294703,10.269978284835815
23,89.98,0.39398103129543083,10.148590564727783
24,90.01,0.3941818790250941,10.075551748275757
25,90.03,0.39461360310640514,10.345704555511475
26,90.02,0.39547188596540617,10.206396579742432
27,90.05,0.39555972769762143,10.25678014755249
28,90.08,0.39618685839202583,10.339709281921387
29,90.08,0.39670522112540807,10.311328887939453
30,90.1,0.3971597457281019,10.453911542892456
