CommRound,Acc,Loss,Time
0,11.95,2.3289705348920218,1.9221992492675781
1,53.72,1.4379109325288217,8.208855152130127
2,72.44,0.8858931528616555,8.297130346298218
3,77.83,0.7295186977974976,8.294400930404663
4,79.11,0.7084229165051557,8.298778057098389
5,79.5,0.6585326366409471,8.413888454437256
6,82.77,0.6034029999960072,8.055752515792847
7,83.47,0.635784609549785,8.502761363983154
8,82.27,0.6991220538186121,8.09488034248352
9,82.21,0.7386523051823997,8.483273029327393
10,82.16,0.7822097195666048,8.399949789047241
11,83.47,0.7328420343419796,8.111185073852539
12,83.56,0.7423508461753402,8.128571271896362
13,83.68,0.743768427568146,8.481868505477905
14,83.89,0.7476376424531771,8.288466453552246
15,84.07,0.7503633867902092,8.535679817199707
16,84.22,0.7533880980048753,8.322766065597534
17,84.31,0.7562078415310081,8.085312843322754
18,84.42,0.7590093508692859,8.837137460708618
19,84.52,0.7615849006968208,8.424844980239868
20,84.55,0.763928743385816,8.25349473953247
21,84.56,0.7661748800803966,8.243114709854126
22,84.57,0.7684271804799762,8.341660499572754
23,84.61,0.7704364252807219,8.335917472839355
24,84.61,0.772473709351277,8.292385816574097
25,84.63,0.7744412115433171,8.396541118621826
26,84.63,0.7763647869748028,8.250433444976807
27,84.65,0.778347050134517,8.115445375442505
28,84.64,0.7802907552428638,8.32296872138977
29,84.62,0.7821640891930725,8.431512355804443
30,84.62,0.7840159388046853,8.448797941207886
