CommRound,Acc,Loss,Time
0,8.92,2.311679680136186,1.9744677543640137
1,16.26,2.812545978570286,9.399391174316406
2,18.37,2.755549258823636,9.938762426376343
3,18.87,2.828759003289138,9.573940753936768
4,19.7,2.7334599193138414,10.181477785110474
5,19.81,2.591924951046328,9.901302814483643
6,19.95,2.476052115235148,10.038911819458008
7,20.47,2.3980104893068726,9.809873342514038
8,21.77,2.287409103369411,9.971495151519775
9,23.38,2.171407856518709,9.759876489639282
10,25.62,2.0926778814460656,9.769863843917847
11,26.7,2.066824114775356,9.961023330688477
12,28.01,2.0628711241710036,9.675475597381592
13,30.21,2.0015556193605253,9.794738054275513
14,32.92,1.9336813854265817,9.768560409545898
15,35.32,1.9018449662606927,9.764575242996216
16,40.61,1.804558105106595,9.576065301895142
17,42.71,1.7362355401244345,9.90053415298462
18,44.51,1.6875449403931824,9.694265604019165
19,43.4,1.6890184743494927,9.996118545532227
20,45.4,1.6233090946945963,9.941258907318115
21,44.14,1.6608030177369904,10.136845588684082
22,46.8,1.6333772034584721,10.02323317527771
23,44.47,1.67239494565167,9.888640642166138
24,48.21,1.6610242052923274,10.873924016952515
25,49.37,1.6111590092695212,9.924460172653198
26,51.2,1.5968493389177927,9.997077226638794
27,50.61,1.5280675752253472,10.01347303390503
28,47.95,1.578337070308154,10.066962480545044
29,50.57,1.5120602770696712,10.252437353134155
30,51.64,1.4590350117864488,10.204210758209229
