CommRound,Acc,Loss,Time
0,7.95,2.306560763829871,2.9973931312561035
1,48.23,1.6224283915531785,47.13619089126587
2,69.16,0.8351998819580561,48.23500943183899
3,74.02,0.7411483480960508,35.827571868896484
4,82.89,0.5144151341688784,53.51172375679016
5,82.66,0.5420139337642284,44.60322165489197
6,82.96,0.5779679402520385,48.86628532409668
7,85.88,0.5066543567595603,44.4825119972229
8,87.75,0.46325015880261794,50.823192834854126
9,86.87,0.5888218932513949,44.913609981536865
10,86.6,0.5808502984103523,42.962318897247314
11,87.22,0.5994900543761404,50.64272356033325
12,87.83,0.5886560695458062,50.44840931892395
13,87.65,0.5806488323532328,43.164018392562866
14,88.14,0.5709047087385685,51.31873869895935
15,88.29,0.564794232054979,50.02906847000122
16,88.68,0.5578697447818292,46.421048402786255
17,88.62,0.5684532923977587,53.173011302948
18,88.71,0.5696325302124023,44.61807823181152
19,88.72,0.5729751365754423,50.165958881378174
20,88.76,0.576207631515174,38.308695793151855
21,88.8,0.5792511678006076,49.44919037818909
22,88.86,0.5821532276517982,48.21275591850281
23,88.9,0.5850500746429721,46.743589639663696
24,88.91,0.5878700369238099,47.65214014053345
25,88.92,0.5905687579107058,40.89370608329773
26,88.98,0.5930472468556482,45.905776023864746
27,89.0,0.5953933355410265,48.09465956687927
28,89.04,0.5976092012103977,49.70158910751343
29,89.05,0.5998696068278219,52.441402196884155
30,89.07,0.6020106540261945,45.43685483932495
