CommRound,Acc,Loss,Time
0,9.48,2.3108509673347957,1.9274992942810059
1,52.18,1.6422849139080773,8.76591944694519
2,60.71,1.2492106949226767,8.395450115203857
3,79.27,0.6608217188829109,8.623607873916626
4,81.89,0.6400156460608108,8.864182233810425
5,74.28,1.1272692465329472,8.758661031723022
6,84.14,0.587315351902684,8.391752481460571
7,85.02,0.6838372899573061,8.650588274002075
8,83.7,0.7990636467179165,8.627787828445435
9,78.64,1.089424048232127,8.839001655578613
10,86.39,0.6032793752000302,8.705671548843384
11,84.3,0.7445089658604392,8.792025327682495
12,87.05,0.627966612624594,8.783206701278687
13,87.84,0.6421050451507296,8.763291120529175
14,87.94,0.6720747886862182,9.068854331970215
15,88.73,0.6344955637815255,8.67615032196045
16,88.38,0.6692426401791693,8.759627342224121
17,88.55,0.6813268879357772,8.75029730796814
18,88.67,0.6880992100680177,8.725600481033325
19,88.77,0.6960512208457612,8.725719213485718
20,88.8,0.7032363302534139,8.609688997268677
21,88.8,0.7101029884777491,8.91238021850586
22,88.82,0.7159018587509666,8.532230854034424
23,88.82,0.7217696844541197,8.81101131439209
24,88.85,0.7272887787062533,8.740526676177979
25,88.88,0.732194079369118,8.787761688232422
26,88.92,0.7369068655645168,8.866813659667969
27,88.95,0.7413306663732363,8.96072006225586
28,88.95,0.7457074509768546,8.944414854049683
29,88.96,0.7496357702096051,8.980613231658936
30,88.94,0.7531826167921477,8.854620695114136
