Timestamp (s),Power (W),Temperature (°C),Memory (MB),Inference Time (s)
5.6046,6.0040,61.22,126.00,0.029371
5.7019,6.0040,61.22,126.00,0.029189
5.8014,6.0040,61.49,126.00,0.028946
5.8982,6.0040,61.49,126.00,0.029184
5.9940,6.0040,61.49,126.00,0.029661
6.0903,6.0040,61.22,126.00,0.029006
6.1858,6.0040,61.22,126.00,0.029490
6.2827,6.0040,61.22,126.00,0.029666
6.3808,6.0040,61.49,126.00,0.029510
6.4743,6.0040,61.22,126.00,0.027847
6.5677,6.0040,61.49,126.00,0.028010
6.6618,6.0040,61.22,126.00,0.029576
6.7582,5.9755,61.22,126.00,0.029767
6.8530,5.9470,61.49,126.00,0.028900
6.9482,5.9470,61.22,126.00,0.028532
7.0428,5.9470,61.49,126.00,0.028741
7.1385,5.9470,61.22,126.00,0.029410
7.2333,5.9470,61.49,126.00,0.029527
7.3316,5.9830,61.76,126.00,0.030019
7.4296,6.0190,61.22,126.00,0.029629
7.5257,6.0190,61.49,126.00,0.029830
7.6227,6.0190,61.49,126.00,0.029956
7.7213,6.0190,61.49,126.00,0.029924
7.8185,6.0190,61.49,126.00,0.029769
7.9145,6.0190,60.69,126.00,0.029675
8.0098,6.0190,61.49,126.00,0.030010
8.1057,6.0190,61.22,126.00,0.029632
8.2022,6.0190,61.76,126.00,0.029466
8.2986,6.0190,61.22,126.00,0.029914
8.3940,5.9510,61.49,126.00,0.029083
8.4899,5.9510,61.49,126.00,0.029427
8.5860,5.9510,61.22,126.00,0.028640
8.6820,5.9510,61.22,126.00,0.029039
8.7763,5.9510,61.49,126.00,0.027874
8.8718,5.9510,61.49,126.00,0.028090
8.9663,5.9510,61.22,126.00,0.029699
9.0595,5.9510,61.49,126.00,0.028117
9.1524,5.9510,61.22,126.00,0.028298
9.2499,5.9510,62.03,126.00,0.028892
9.3453,5.9640,61.49,126.00,0.029709
9.4425,5.9770,61.22,126.00,0.029887
9.5385,5.9770,61.49,126.00,0.029736
9.6359,5.9770,61.49,126.00,0.030733
9.7334,5.9770,61.49,126.00,0.029862
9.8296,5.9770,61.22,126.00,0.029159
9.9249,5.9770,61.22,126.00,0.029083
10.0217,5.9770,61.22,126.00,0.029497
10.1192,5.9770,61.22,126.00,0.029412
10.2197,5.9770,61.49,126.00,0.029034
10.3177,5.9770,61.49,126.00,0.029703
10.4167,5.9770,61.22,126.00,0.029534
10.5146,5.9770,61.49,126.00,0.029401
10.6110,5.9770,61.76,126.00,0.029620
10.7090,5.9770,61.22,126.00,0.029884
10.8060,5.9770,61.22,126.00,0.029817
10.9021,5.9770,62.03,126.00,0.030366
10.9998,5.9770,61.22,126.00,0.029457
11.0950,5.9770,61.49,126.00,0.029772
11.1909,5.9770,61.22,126.00,0.029925
11.2863,5.9770,61.76,126.00,0.030028
11.3850,5.9850,61.22,126.00,0.029546
11.4825,5.9850,61.49,126.00,0.029472
11.5789,5.9850,61.22,126.00,0.029978
11.6733,5.9850,61.76,126.00,0.029323
11.7685,5.9850,61.22,126.00,0.029006
11.8629,5.9850,61.22,126.00,0.028680
11.9574,5.9850,61.49,126.00,0.028339
12.0544,5.9850,61.49,126.00,0.029139
12.1502,5.9850,61.22,126.00,0.029335
12.2453,5.9850,61.49,126.00,0.029723
12.3411,5.9810,61.49,126.00,0.029241
12.4385,5.9770,61.76,126.00,0.029875
12.5341,5.9770,61.22,126.00,0.028895
12.6296,5.9770,61.49,126.00,0.030054
12.7259,5.9770,61.22,126.00,0.029994
12.8225,5.9770,61.76,126.00,0.029451
12.9166,5.9770,61.22,126.00,0.027726
13.0100,5.9770,61.49,126.00,0.029146
13.1042,5.9770,61.49,126.00,0.028540
13.2011,5.9770,61.22,126.00,0.029130
13.2985,5.9770,61.22,126.00,0.028844
13.3934,6.0120,61.49,126.00,0.028602
13.4885,6.0120,61.49,126.00,0.028154
13.5807,6.0120,61.22,126.00,0.027780
13.6770,6.0120,61.49,126.00,0.029447
13.7750,6.0120,61.76,126.00,0.030022
13.8742,6.0120,61.22,126.00,0.029879
13.9712,6.0120,61.22,126.00,0.029762
14.0694,6.0120,61.76,126.00,0.029490
14.1647,6.0120,61.76,126.00,0.029609
14.2632,6.0120,61.76,126.00,0.029403
14.3578,5.9815,61.76,126.00,0.029770
14.4553,5.9510,61.22,126.00,0.030128
14.5520,5.9510,61.49,126.00,0.029592
14.6509,5.9510,61.22,126.00,0.029212
14.7499,5.9510,61.76,126.00,0.029071
14.8460,5.9510,61.22,126.00,0.029097
14.9426,5.9510,61.22,126.50,0.029137
15.0388,5.9510,61.49,126.00,0.029433
15.1338,5.9510,61.49,126.50,0.028520
15.2300,5.9510,61.22,126.00,0.028637
15.3275,5.9565,61.22,126.00,0.029619
15.4280,5.9620,61.22,126.00,0.029248
15.5255,5.9620,61.22,126.00,0.029711
15.6220,5.9620,61.76,126.00,0.029672
15.7195,5.9620,61.22,126.00,0.029636
15.8181,5.9620,61.22,126.00,0.029543
15.9122,5.9620,61.49,126.00,0.029221
16.0093,5.9620,61.49,126.00,0.028117
16.1025,5.9620,61.49,126.00,0.028965
16.2001,5.9620,61.49,126.00,0.029254
16.2950,5.9620,61.49,126.00,0.029622
16.3949,5.9580,61.49,126.00,0.029693
16.4887,5.9580,61.76,126.00,0.028623
16.5858,5.9580,61.22,126.00,0.029591
16.6806,5.9580,61.76,126.00,0.029043
16.7771,5.9580,61.22,126.00,0.029018
16.8736,5.9580,61.22,126.00,0.028928
16.9702,5.9580,61.22,126.00,0.029106
17.0675,5.9580,61.49,126.00,0.029805
17.1638,5.9580,61.49,126.00,0.029474
17.2627,5.9580,61.22,126.00,0.029573
17.3599,5.9655,61.49,126.00,0.030043
17.4600,5.9730,61.22,126.50,0.030042
17.5610,5.9730,61.49,126.00,0.029558
17.6547,5.9730,61.22,126.00,0.028668
17.7492,5.9730,61.49,126.00,0.028192
17.8429,5.9730,61.22,126.00,0.029033
17.9410,5.9730,61.49,126.00,0.029508
18.0387,5.9730,61.49,126.00,0.030060
18.1345,5.9730,61.22,126.00,0.028658
18.2297,5.9730,61.49,126.00,0.028766
18.3267,5.9580,61.49,126.00,0.029758
18.4269,5.9430,61.76,126.00,0.029840
18.5231,5.9430,61.22,126.00,0.028955
18.6222,5.9430,61.49,126.00,0.028999
18.7188,5.9430,61.76,126.00,0.028857
18.8180,5.9430,61.22,126.00,0.029268
18.9145,5.9430,61.76,126.00,0.029437
19.0145,5.9430,61.22,126.00,0.030049
19.1112,5.9430,61.76,126.00,0.029561
19.2075,5.9430,61.22,126.00,0.030194
19.3063,5.9430,61.22,126.00,0.029522
19.4021,5.9430,62.30,126.00,0.030241
19.4991,5.9430,61.76,126.00,0.029700
19.5948,5.9430,61.76,126.00,0.029919
19.6914,5.9430,61.49,126.00,0.029619
19.7918,5.9430,61.22,126.00,0.030406
19.8918,5.9430,61.49,126.00,0.030193
19.9901,5.9430,61.49,126.00,0.029558
20.0875,5.9430,61.22,126.50,0.030152
20.1845,5.9430,61.49,126.50,0.029298
20.2793,5.9430,61.49,126.00,0.027920
20.3724,5.9430,61.76,126.00,0.028641
20.4710,5.9430,61.49,126.00,0.028997
20.5649,5.9470,61.49,126.00,0.028186
20.6604,5.9510,61.76,126.00,0.028380
20.7579,5.9510,61.49,126.00,0.028738
20.8544,5.9510,61.22,126.00,0.029526
20.9524,5.9510,61.22,126.00,0.028061
21.0498,5.9510,61.49,126.00,0.028447
21.1451,5.9510,61.22,126.00,0.028169
21.2404,5.9510,61.76,126.00,0.028564
21.3379,5.9510,61.22,126.00,0.028799
21.4363,5.9310,61.76,126.00,0.029015
21.5301,5.9310,61.49,126.00,0.028487
21.6252,5.9310,60.95,126.00,0.029090
21.7174,5.9310,61.49,126.00,0.027758
21.8132,5.9310,61.49,126.00,0.029226
21.9098,5.9310,61.22,126.00,0.029067
22.0058,5.9310,61.49,126.00,0.028619
22.1026,5.9310,61.22,126.00,0.029356
22.1992,5.9310,61.76,126.50,0.029063
22.2950,5.9310,61.22,126.50,0.029271
22.3939,5.9310,61.76,126.00,0.029477
22.4886,5.9310,61.22,126.50,0.029323
22.5877,5.9310,61.49,126.00,0.029443
22.6868,5.9310,61.22,126.00,0.030353
22.7863,5.9310,61.22,126.00,0.029796
22.8827,5.9310,61.22,126.00,0.030653
22.9818,5.9310,61.49,126.00,0.029644
23.0789,5.9310,61.49,126.00,0.029827
23.1769,5.9310,61.49,126.00,0.029056
23.2741,5.9310,62.03,126.00,0.029716
23.3729,5.9310,61.76,126.00,0.029331
23.4684,5.9620,62.03,126.00,0.029560
23.5658,5.9620,61.22,126.00,0.029911
23.6610,5.9620,61.22,126.00,0.029507
23.7575,5.9620,61.49,126.00,0.029522
23.8542,5.9620,61.22,126.00,0.029059
23.9545,5.9620,61.49,126.00,0.028697
24.0484,5.9620,61.49,126.00,0.028267
24.1447,5.9620,61.22,126.00,0.028102
24.2378,5.9620,61.76,126.00,0.028467
24.3344,5.9545,61.49,126.00,0.030353
24.4307,5.9470,62.30,126.00,0.029816
24.5294,5.9470,61.22,126.00,0.029550
24.6248,5.9470,61.76,126.50,0.028004
24.7214,5.9470,61.49,126.00,0.028273
24.8161,5.9470,61.49,126.50,0.029285
24.9149,5.9470,61.22,126.00,0.029492
25.0117,5.9470,61.22,126.00,0.029417
25.1109,5.9470,61.76,126.00,0.029911
25.2060,5.9470,61.76,126.00,0.029800
25.3025,5.9470,61.49,126.00,0.029433
25.4031,5.9470,61.49,126.00,0.029941
25.5004,5.9470,61.22,126.00,0.030128
25.5985,5.9470,61.49,126.00,0.029471
25.6985,5.9470,61.49,126.00,0.029516
25.7949,5.9470,61.76,126.00,0.028886
25.8934,5.9470,62.03,126.00,0.029147
25.9903,5.9470,61.76,126.00,0.028435
26.0895,5.9470,61.76,126.00,0.029514
26.1856,5.9470,61.49,126.00,0.028594
26.2802,5.9470,61.22,126.00,0.027681
26.3766,5.9470,61.76,126.00,0.027837
26.4730,5.9470,61.76,126.00,0.028174
26.5670,5.9390,61.76,126.00,0.028559
26.6661,5.9310,61.76,126.00,0.029781
26.7619,5.9310,61.49,126.00,0.028696
26.8571,5.9310,61.76,126.00,0.028902
26.9513,5.9310,61.22,126.00,0.029067
27.0502,5.9310,61.76,126.00,0.029775
27.1465,5.9310,60.95,126.50,0.029320
27.2454,5.9310,61.76,126.50,0.029540
27.3397,5.9310,61.22,126.50,0.028932
27.4379,5.9310,62.03,126.00,0.028964
27.5324,5.9310,61.76,126.50,0.028899
27.6309,5.9310,61.49,126.50,0.028957
27.7290,5.9310,61.22,126.00,0.028460
27.8294,5.9310,61.49,126.00,0.028916
27.9254,5.9310,61.49,126.00,0.028442
28.0228,5.9310,61.49,126.00,0.030148
28.1183,5.9310,61.49,126.00,0.029845
28.2145,5.9310,61.22,126.00,0.029253
28.3093,5.9310,61.49,126.00,0.028383
28.4034,5.9310,61.49,126.00,0.028043
28.5003,5.9310,61.76,126.00,0.029849
28.5987,5.9310,61.22,126.00,0.029733
28.6961,5.9310,61.22,126.00,0.030049
28.7942,5.9310,61.49,126.00,0.029337
28.8900,5.9310,61.49,126.00,0.030179
28.9859,5.9310,61.22,126.00,0.029307
29.0826,5.9850,61.49,126.00,0.029924
29.1789,5.9850,61.49,126.00,0.028814
29.2726,5.9850,61.22,126.00,0.028496
29.3692,5.9810,61.76,126.00,0.029220
29.4644,5.9770,61.49,126.00,0.028806
29.5632,5.9770,61.49,127.00,0.029260
29.6582,5.9770,61.22,127.00,0.029446
29.7545,5.9770,61.49,127.00,0.029132
29.8521,5.9770,61.49,126.50,0.030104
29.9528,5.9770,61.22,126.00,0.029755
30.0493,5.9770,61.49,126.00,0.029289
30.1459,5.9770,61.76,126.50,0.029593
30.2410,5.9770,61.49,126.00,0.029476
30.3423,5.9865,61.76,126.00,0.029580
30.4399,5.9960,61.76,126.00,0.029541
30.5379,5.9960,61.76,126.00,0.029201
30.6330,5.9960,61.22,126.00,0.029950
30.7302,5.9960,61.49,126.00,0.029690
30.8254,5.9960,61.49,126.00,0.029595
30.9216,5.9960,61.49,126.00,0.029107
31.0161,5.9960,61.76,126.00,0.028596
31.1144,5.9960,61.76,126.00,0.029044
31.2093,5.9960,61.49,126.00,0.029283
31.3054,5.9750,61.22,126.00,0.029013
31.4013,5.9540,61.76,126.00,0.028290
31.4955,5.9540,61.76,126.00,0.028007
31.5882,5.9540,61.49,126.00,0.028085
31.6869,5.9540,61.76,126.00,0.029652
31.7824,5.9540,61.76,126.00,0.030085
31.8793,5.9540,61.22,126.00,0.029814
31.9749,5.9540,62.03,126.50,0.029958
32.0737,5.9540,61.49,126.00,0.029812
32.1684,5.9540,61.76,126.00,0.029515
32.2630,5.9540,61.49,126.00,0.027742
32.3558,5.9540,61.22,126.00,0.027960
32.4500,5.9540,62.03,126.50,0.028206
32.5447,5.9540,61.49,126.00,0.029124
32.6433,5.9540,61.76,126.50,0.028698
32.7430,5.9540,61.76,126.00,0.029171
32.8393,5.9540,61.22,126.00,0.029320
32.9330,5.9540,61.22,126.50,0.028420
33.0272,5.9540,61.22,126.00,0.028167
33.1212,5.9540,61.49,126.00,0.029161
33.2170,5.9540,61.76,126.00,0.029225
33.3146,5.9600,61.49,126.00,0.029648
33.4111,5.9660,62.03,126.00,0.028946
33.5083,5.9660,61.22,126.00,0.029871
33.6068,5.9660,61.49,126.00,0.029574
33.7012,5.9660,61.22,126.00,0.028774
33.7952,5.9660,62.03,126.00,0.027687
33.8886,5.9660,61.22,126.00,0.028596
33.9850,5.9660,62.03,126.00,0.029106
34.0822,5.9660,61.76,126.00,0.029228
34.1821,5.9660,61.22,126.00,0.029066
34.2788,5.9660,61.22,126.00,0.029146
34.3774,5.9510,61.49,126.00,0.028827
34.4696,5.9510,61.22,126.00,0.027894
34.5638,5.9510,61.49,126.00,0.028184
34.6565,5.9510,61.49,126.00,0.028076
34.7528,5.9510,61.49,126.50,0.029248
34.8476,5.9510,61.22,126.50,0.029385
34.9461,5.9510,61.49,126.00,0.029685
35.0424,5.9510,61.49,126.50,0.029387
35.1374,5.9510,61.22,126.00,0.028355
35.2302,5.9510,61.49,126.00,0.028278
35.3288,5.9605,61.49,126.00,0.029387
35.4232,5.9700,62.03,126.00,0.028306
35.5177,5.9700,62.03,126.00,0.028543
35.6100,5.9700,61.49,126.00,0.027724
35.7061,5.9700,61.49,126.00,0.028455
35.8013,5.9700,61.76,126.50,0.029782
35.8996,5.9700,61.49,126.00,0.029286
35.9973,5.9700,61.22,126.00,0.029750
36.0939,5.9700,61.49,126.00,0.029783
36.1885,5.9700,61.76,126.00,0.027936
36.2838,5.9700,61.22,126.00,0.028777
36.3790,5.9700,61.22,126.00,0.029782
36.4801,5.9700,61.76,126.00,0.029704
36.5781,5.9700,61.49,126.00,0.030339
36.6776,5.9700,61.49,126.00,0.030289
36.7735,5.9700,61.49,126.00,0.030053
36.8707,5.9700,61.22,126.00,0.028245
36.9642,5.9700,61.22,127.00,0.028464
37.0624,5.9700,61.76,127.00,0.029161
37.1583,5.9700,61.22,127.00,0.029506
37.2569,5.9700,61.49,126.50,0.028779
37.3546,5.9795,61.22,126.50,0.029267
37.4539,5.9890,61.49,126.00,0.029211
37.5496,5.9890,62.03,126.00,0.029632
37.6475,5.9890,61.22,126.00,0.030130
37.7458,5.9890,61.49,126.00,0.030218
37.8433,5.9890,61.49,126.00,0.029817
37.9437,5.9890,62.03,126.00,0.029877
38.0457,5.9890,61.22,126.00,0.029868
38.1429,5.9890,61.76,126.00,0.030941
38.2420,5.9890,61.49,126.00,0.029538
38.3381,5.9660,61.49,126.00,0.030285
38.4348,5.9430,61.49,126.00,0.029026
38.5321,5.9430,62.30,126.00,0.029525
38.6320,5.9430,61.49,126.00,0.030086
38.7303,5.9430,62.03,126.00,0.030366
38.8294,5.9430,61.22,126.00,0.029847
38.9257,5.9430,61.76,126.00,0.030545
39.0259,5.9430,61.76,126.00,0.030156
39.1216,5.9430,61.49,126.00,0.029780
39.2224,5.9430,61.49,127.00,0.029383
39.3170,5.9620,62.03,127.00,0.028954
39.4133,5.9810,61.22,127.00,0.028956
39.5108,5.9810,61.76,127.00,0.029065
39.6087,5.9810,61.22,126.50,0.028512
39.7051,5.9810,61.49,126.00,0.028616
39.8012,5.9810,61.49,126.50,0.028809
39.8959,5.9810,61.22,126.00,0.029248
39.9969,5.9810,61.49,126.00,0.029624
40.0936,5.9810,61.49,126.00,0.029121
40.1877,5.9810,61.49,126.00,0.028349
40.2849,5.9810,61.76,126.00,0.028271
40.3835,5.9865,61.22,126.00,0.029142
40.4793,5.9920,61.22,126.00,0.029941
40.5782,5.9920,62.03,126.00,0.029749
40.6730,5.9920,61.76,126.50,0.029459
40.7699,5.9920,61.76,126.00,0.029791
40.8665,5.9920,61.49,126.00,0.029117
40.9613,5.9920,61.76,126.00,0.027880
41.0561,5.9920,62.03,126.00,0.028342
41.1527,5.9920,61.49,126.00,0.028361
41.2500,5.9920,62.03,126.00,0.029238
41.3465,5.9920,61.76,126.00,0.029204
41.4419,5.9920,61.76,126.00,0.029589
41.5415,5.9920,61.49,126.50,0.028643
41.6369,5.9920,61.49,127.00,0.030588
41.7360,5.9920,61.49,127.00,0.029729
41.8360,5.9920,62.03,127.00,0.029709
41.9342,5.9920,61.49,126.50,0.029565
42.0312,5.9920,61.22,126.50,0.029468
42.1302,5.9920,61.22,126.00,0.029643
42.2251,5.9920,61.49,126.50,0.027952
42.3198,5.9920,61.49,126.00,0.028338
42.4127,5.9920,62.03,126.00,0.028533
42.5106,5.9810,61.76,126.00,0.029713
42.6036,5.9810,61.76,126.00,0.027779
42.6981,5.9810,61.49,126.00,0.028432
42.7924,5.9810,61.49,126.00,0.027978
42.8885,5.9810,61.76,126.00,0.028952
42.9853,5.9810,62.03,126.50,0.028826
43.0820,5.9810,61.76,126.00,0.029178
43.1792,5.9810,61.49,126.00,0.029971
43.2758,5.9810,61.76,126.50,0.029528
43.3741,5.9510,61.22,126.00,0.029665
43.4694,5.9510,61.22,126.00,0.028228
43.5616,5.9510,61.49,126.00,0.028040
43.6558,5.9510,61.76,126.00,0.028289
43.7509,5.9510,61.76,126.00,0.029870
43.8482,5.9510,61.49,126.00,0.030187
43.9428,5.9510,61.76,126.00,0.029137
44.0422,5.9510,61.76,127.00,0.029714
44.1347,5.9510,61.49,127.00,0.027798
44.2289,5.9510,61.49,126.50,0.028197
44.3237,5.9565,61.76,126.00,0.029370
44.4208,5.9620,61.22,126.50,0.029021
44.5191,5.9620,61.76,126.00,0.028846
44.6176,5.9620,61.49,126.00,0.029114
44.7128,5.9620,61.22,126.00,0.029642
44.8092,5.9620,61.22,126.00,0.029356
44.9066,5.9620,61.76,126.00,0.029900
45.0029,5.9620,61.49,126.00,0.029109
45.0960,5.9620,61.76,126.00,0.028445
45.1902,5.9620,61.76,126.00,0.028305
45.2835,5.9620,61.49,126.00,0.028813
45.3812,5.9960,61.22,126.50,0.028144
45.4783,5.9960,61.76,126.00,0.029742
45.5751,5.9960,62.03,126.00,0.029400
45.6718,5.9960,61.76,126.00,0.030637
45.7685,5.9960,61.76,126.00,0.029449
45.8651,5.9960,61.76,126.00,0.029123
45.9609,5.9960,61.76,126.00,0.028652
46.0556,5.9960,61.76,126.00,0.028805
46.1540,5.9960,61.76,126.00,0.029007
46.2507,5.9960,61.22,126.00,0.028906
46.3473,5.9845,61.49,126.00,0.029366
46.4450,5.9730,61.22,126.00,0.029490
46.5421,5.9730,61.76,126.50,0.029513
46.6426,5.9730,62.03,126.50,0.029863
46.7388,5.9730,61.76,126.00,0.029252
46.8362,5.9730,62.03,126.00,0.030067
46.9341,5.9730,61.76,126.00,0.029385
47.0290,5.9730,62.03,126.50,0.029528
47.1277,5.9730,62.03,127.00,0.033461
47.2235,5.9730,61.49,127.00,0.030140
47.3221,5.9350,61.22,127.00,0.029826
47.4187,5.8970,61.76,127.00,0.029404
47.5184,5.8970,61.49,127.00,0.029210
47.6144,5.8970,61.76,127.00,0.028706
47.7084,5.8970,61.76,127.00,0.028255
47.8005,5.8970,62.03,127.00,0.027828
47.8947,5.8970,61.49,127.00,0.028546
47.9892,5.8970,61.76,127.00,0.029287
48.0858,5.8970,61.76,127.00,0.030287
48.1828,5.8970,61.76,127.00,0.029868
48.2838,5.8970,61.49,127.00,0.029820
48.3811,5.9280,61.22,127.00,0.029721
48.4789,5.9280,61.49,127.00,0.029563
48.5740,5.9280,61.49,127.00,0.029846
48.6719,5.9280,61.49,127.00,0.029172
48.7666,5.9280,61.76,127.00,0.029791
48.8623,5.9280,61.76,127.00,0.029313
48.9568,5.9280,61.76,127.00,0.029237
49.0529,5.9280,62.03,127.00,0.029658
49.1476,5.9280,61.22,127.00,0.029514
49.2475,5.9280,61.49,127.00,0.028636
49.3467,5.9565,61.76,127.00,0.029776
49.4422,5.9850,61.49,127.00,0.028552
49.5400,5.9850,61.22,127.00,0.029775
49.6380,5.9850,61.76,127.00,0.029058
49.7307,5.9850,61.22,127.00,0.028405
49.8248,5.9850,61.49,127.00,0.028264
49.9199,5.9850,62.03,127.00,0.028102
50.0162,5.9850,61.76,127.00,0.027999
50.1098,5.9850,61.49,127.00,0.029393
50.2054,5.9850,61.22,127.00,0.029489
50.3030,5.9850,61.76,127.00,0.029848
50.4007,5.9920,61.49,127.00,0.027726
50.4978,5.9920,61.76,127.00,0.028519
50.5991,5.9920,61.22,127.00,0.030464
50.6989,5.9920,61.49,127.00,0.030545
50.7963,5.9920,61.76,127.00,0.027725
50.8929,5.9920,61.49,127.00,0.028101
50.9883,5.9920,61.49,127.00,0.029456
51.0906,5.9920,62.03,127.00,0.029972
51.1949,5.9920,62.03,127.00,0.029633
51.2932,5.9920,61.49,127.00,0.029554
51.3983,5.9430,61.22,127.00,0.029165
51.5004,5.9430,61.49,127.00,0.029467
51.6033,5.9430,61.49,127.00,0.029861
51.7060,5.9430,61.49,127.00,0.030139
51.8098,5.9430,61.49,127.00,0.029385
51.9141,5.9430,61.76,127.00,0.029813
52.0188,5.9430,61.76,127.00,0.030046
52.1213,5.9430,62.03,127.00,0.029810
52.2245,5.9430,61.76,127.00,0.030016
52.3252,5.9430,61.76,127.00,0.028381
52.4194,5.9430,61.22,127.50,0.029040
52.5181,5.9430,61.22,128.00,0.027952
52.6133,5.9430,61.49,128.00,0.028351
52.7081,5.9430,62.30,128.00,0.027852
52.8096,5.9430,61.76,128.00,0.030237
52.9101,5.9430,61.49,128.00,0.030285
53.0118,5.9430,62.03,128.00,0.029681
53.1156,5.9430,61.22,128.00,0.030215
53.2187,5.9430,61.49,128.00,0.030305
53.3229,5.9430,61.22,128.00,0.030128
53.4268,5.9430,61.49,128.00,0.028891
53.5306,5.9430,61.22,128.00,0.029711
53.6333,5.9430,61.22,128.00,0.030008
53.7298,5.8380,61.49,128.00,0.028741
53.8288,5.7330,61.49,128.00,0.029432
53.9256,5.7330,61.49,128.00,0.029730
54.0261,5.7330,61.49,128.00,0.029563
54.1213,5.7330,61.22,128.00,0.029652
54.2201,5.7330,61.76,128.00,0.030048
54.3167,5.7330,61.49,128.00,0.029567
54.4156,5.9620,61.22,128.00,0.029226
54.5146,5.9620,61.49,128.00,0.029849
54.6131,5.9620,61.49,128.00,0.029474
54.7075,5.9620,61.49,128.00,0.029613
54.8045,5.9620,61.49,128.00,0.028061
54.8994,5.9620,61.76,128.00,0.028282
54.9983,5.9620,61.49,128.00,0.029550
55.0944,5.9620,61.49,128.00,0.029621
55.1904,5.9620,61.22,128.00,0.028864
55.2840,5.9620,61.49,128.00,0.028561
55.3825,5.9660,61.76,128.00,0.028549
55.4764,5.9660,61.49,128.00,0.028336
55.5767,5.9660,61.76,128.00,0.029373
55.6751,5.9660,61.76,128.00,0.029892
55.7788,5.9660,61.49,128.00,0.030178
55.8808,5.9660,62.03,128.00,0.029769
55.9830,5.9660,61.49,128.00,0.029745
56.0755,5.9660,61.22,128.00,0.028432
56.1699,5.9660,61.49,128.00,0.027646
56.2651,5.9660,61.76,128.00,0.030149
56.3663,5.9680,61.49,128.00,0.029346
56.4672,5.9700,61.76,128.00,0.030924
56.5693,5.9700,61.22,128.00,0.030937
56.6696,5.9700,61.49,128.00,0.031189
56.7719,5.9700,61.76,128.00,0.030355
56.8726,5.9700,61.22,128.00,0.031360
56.9716,5.9700,61.76,128.00,0.029963
57.0709,5.9700,61.22,127.00,0.030243
57.1661,5.9700,61.22,127.00,0.028893
57.2654,5.9700,61.76,127.50,0.030706
57.3707,5.9390,61.49,127.00,0.031039
57.4692,5.9390,61.49,128.00,0.030921
57.5657,5.9390,61.22,127.50,0.027807
57.6602,5.9390,61.49,127.50,0.028481
57.7572,5.9390,61.49,127.50,0.028154
57.8528,5.9390,61.22,127.00,0.028014
57.9491,5.9390,62.03,127.50,0.028394
58.0446,5.9390,61.22,127.50,0.028701
58.1427,5.9390,61.49,127.50,0.029743
58.2446,5.9390,61.22,127.00,0.029155
58.3477,5.9545,61.22,127.00,0.028791
58.4456,5.9700,61.22,127.00,0.029656
58.5478,5.9700,61.49,127.00,0.029870
58.6505,5.9700,61.49,127.00,0.029824
58.7550,5.9700,61.49,127.00,0.029671
58.8584,5.9700,61.49,127.00,0.030032
