Timestamp (s),Power (W),Temperature (°C),Memory (MB),Inference Time (s)
14.7829,5.9390,61.22,124.00,0.010337
14.8642,5.9390,61.22,124.00,0.010381
14.9433,5.9390,61.22,124.00,0.009546
15.0191,5.9390,61.49,123.50,0.009821
15.0958,5.9390,60.95,123.00,0.009775
15.1702,5.9390,61.22,123.00,0.009440
15.2468,5.9390,61.22,123.00,0.009605
15.3234,5.9390,61.22,123.00,0.010375
15.4034,5.9390,60.95,123.00,0.009486
15.4779,5.9390,61.22,123.00,0.009403
15.5541,5.9390,61.49,123.00,0.009781
15.6297,5.9390,61.22,123.00,0.009622
15.7107,5.9390,61.22,123.00,0.009705
15.7905,5.8780,60.95,123.00,0.010600
15.8690,5.8780,60.95,123.00,0.010333
15.9474,5.8780,61.22,123.50,0.009953
16.0280,5.8780,61.22,123.00,0.010114
16.1070,5.8780,61.22,123.00,0.010455
16.1847,5.8780,61.22,123.00,0.010292
16.2640,5.8780,61.22,123.00,0.010939
16.3417,5.8780,60.95,123.00,0.009867
16.4186,5.8780,61.22,123.00,0.009907
16.4963,5.8780,61.76,123.00,0.010135
16.5757,5.8780,61.22,123.00,0.009874
16.6559,5.8780,61.22,123.00,0.010129
16.7348,5.9010,61.22,123.00,0.009812
16.8131,5.9240,60.95,123.00,0.010555
16.8908,5.9240,61.22,123.00,0.010348
16.9707,5.9240,61.22,123.00,0.010010
17.0510,5.9240,61.22,123.00,0.010614
17.1317,5.9240,60.95,123.00,0.010354
17.2077,5.9240,60.95,123.00,0.009942
17.2860,5.9240,60.95,123.00,0.010453
17.3644,5.9240,61.22,123.00,0.010200
17.4420,5.9240,61.22,123.00,0.009662
17.5187,5.9240,60.95,123.00,0.010237
17.5986,5.9240,61.49,123.00,0.010211
17.6767,5.9240,61.22,123.00,0.009783
17.7552,5.9335,61.22,123.00,0.010614
17.8372,5.9430,61.49,123.00,0.010362
17.9151,5.9430,61.22,123.00,0.010386
17.9918,5.9430,61.49,123.00,0.010007
18.0729,5.9430,61.22,123.00,0.010257
18.1543,5.9430,61.49,123.00,0.010553
18.2357,5.9430,61.49,123.00,0.010517
18.3154,5.9430,61.22,123.00,0.010412
18.3969,5.9430,61.49,123.00,0.010097
18.4757,5.9430,61.22,123.00,0.010176
18.5526,5.9430,61.22,123.00,0.009532
18.6281,5.9430,61.22,123.00,0.009774
18.7062,5.9430,61.22,123.00,0.009564
18.7827,5.9430,60.95,123.00,0.009611
18.8601,5.9430,61.22,123.00,0.009865
18.9356,5.9430,61.22,123.00,0.009801
19.0129,5.9430,61.22,123.00,0.009762
19.0918,5.9430,61.22,123.00,0.009856
19.1732,5.9430,61.22,123.00,0.010152
19.2524,5.9430,61.22,122.50,0.010366
19.3362,5.9430,60.95,122.50,0.010042
19.4157,5.9430,61.22,122.50,0.010415
19.4968,5.9430,61.49,122.50,0.010088
19.5765,5.9430,61.22,122.50,0.010544
19.6556,5.9430,61.22,123.00,0.010596
19.7321,5.9430,61.22,123.00,0.009949
19.8099,5.9430,61.22,123.00,0.009588
19.8879,5.9430,60.95,123.00,0.009549
19.9651,5.9430,61.22,123.00,0.009449
20.0420,5.9430,61.22,122.00,0.009618
20.1199,5.9430,61.49,122.50,0.009758
20.1968,5.9160,61.22,122.50,0.009828
20.2800,5.8890,61.22,122.50,0.010075
20.3609,5.8890,61.22,122.50,0.009858
20.4389,5.8890,61.22,122.00,0.009531
20.5157,5.8890,61.49,122.00,0.009687
20.5917,5.8890,61.49,122.00,0.009445
20.6670,5.8890,61.22,122.00,0.009710
20.7453,5.9215,61.49,122.00,0.010110
20.8223,5.9540,61.22,122.00,0.010335
20.8993,5.9540,61.22,122.00,0.009653
20.9742,5.9540,61.22,122.00,0.009699
21.0556,5.9540,61.22,122.00,0.010737
21.1396,5.9540,61.22,122.00,0.010094
21.2235,5.9540,61.22,122.00,0.010968
21.3055,5.9540,61.49,122.00,0.010478
21.3896,5.9540,61.22,122.00,0.010594
21.4704,5.9540,61.22,122.00,0.009998
21.5546,5.9540,61.22,122.00,0.010726
21.6397,5.9540,61.22,122.00,0.010149
21.7237,5.9540,61.22,122.00,0.010646
21.8084,5.7790,61.49,122.00,0.010408
21.8909,5.7790,61.22,122.00,0.010671
21.9720,5.7790,61.22,122.00,0.009622
22.0512,5.7790,61.22,122.00,0.009907
22.1272,5.7790,60.95,122.00,0.009896
22.2085,5.7790,61.49,122.00,0.010267
22.2885,5.7790,61.22,122.00,0.010260
22.3728,5.7790,61.22,122.00,0.010657
22.4578,5.7790,61.22,122.00,0.010566
22.5408,5.7790,61.22,122.00,0.010605
22.6202,5.7790,61.22,122.00,0.010500
22.7007,5.7790,61.22,122.00,0.009847
22.7777,5.7980,61.22,122.00,0.009603
22.8586,5.7980,61.22,122.00,0.010323
22.9387,5.7980,61.22,122.00,0.011564
23.0172,5.7980,61.49,122.00,0.010461
23.0956,5.7980,61.49,122.00,0.010263
23.1760,5.7980,61.22,122.00,0.010291
23.2566,5.7980,60.95,122.00,0.009954
23.3349,5.7980,61.49,122.00,0.010250
23.4116,5.7980,61.22,122.00,0.009925
23.4933,5.7980,61.22,122.00,0.009652
23.5725,5.7980,61.22,122.00,0.010559
23.6507,5.7980,61.49,122.00,0.010256
23.7281,5.8725,61.22,122.00,0.010357
23.8061,5.9470,61.22,122.00,0.010189
23.8841,5.9470,61.22,122.00,0.010216
23.9640,5.9470,61.49,122.00,0.010323
24.0436,5.9470,61.76,122.00,0.010814
24.1243,5.9470,61.49,122.00,0.009493
24.1991,5.9470,61.22,122.00,0.009609
24.2782,5.9470,61.76,122.00,0.009556
24.3559,5.9470,61.49,122.00,0.009631
24.4356,5.9470,61.22,122.00,0.010018
24.5119,5.9470,61.22,122.00,0.010706
24.5921,5.9470,61.22,122.00,0.010442
24.6685,5.9470,61.22,122.00,0.010326
24.7463,5.8875,61.22,122.00,0.009636
24.8262,5.8280,61.22,122.00,0.009491
24.9078,5.8280,61.22,122.00,0.010427
24.9851,5.8280,61.49,122.00,0.010429
25.0675,5.8280,61.49,122.00,0.010169
25.1471,5.8280,61.22,122.00,0.010275
25.2284,5.8280,61.22,122.00,0.010475
25.3093,5.8280,62.03,122.00,0.010331
25.3878,5.8280,61.22,122.00,0.010618
25.4645,5.8280,61.49,122.00,0.009851
25.5455,5.8280,61.49,122.00,0.009760
25.6277,5.8280,61.49,121.50,0.010392
25.7090,5.8280,61.22,121.00,0.010177
25.7885,5.8210,61.22,121.50,0.010347
25.8681,5.8210,60.95,121.50,0.010335
25.9479,5.8210,61.49,121.50,0.010333
26.0270,5.8210,61.49,122.00,0.010281
26.1032,5.8210,61.22,122.00,0.010089
26.1796,5.8210,61.22,122.00,0.009704
26.2578,5.8210,60.95,121.50,0.009912
26.3403,5.8210,61.49,121.00,0.010265
26.4174,5.8210,61.22,121.50,0.010666
26.4949,5.8210,61.22,121.00,0.009692
26.5726,5.8210,61.22,121.00,0.010488
26.6560,5.8210,61.22,121.00,0.010212
26.7329,5.8650,61.22,121.00,0.010141
26.8120,5.9090,61.49,121.00,0.010041
26.8912,5.9090,61.22,121.00,0.009946
26.9696,5.9090,61.22,121.00,0.010251
27.0469,5.9090,61.22,121.50,0.010685
27.1282,5.9090,61.22,122.00,0.010768
27.2042,5.9090,61.49,122.00,0.010082
27.2843,5.9090,61.22,121.50,0.009573
27.3640,5.9090,61.22,121.00,0.010316
27.4433,5.9090,61.76,121.00,0.009578
27.5198,5.9090,61.22,122.00,0.009676
27.6203,5.9090,61.49,121.50,0.009444
27.6946,5.9090,61.22,122.00,0.009373
27.7738,5.9090,61.76,122.00,0.009531
27.8511,5.9090,61.22,122.00,0.009614
27.9339,5.9070,61.22,122.00,0.009984
28.0175,5.9050,61.76,122.00,0.010097
28.0990,5.9050,61.22,122.00,0.009593
28.1803,5.9050,60.95,122.00,0.010417
28.2653,5.9050,61.22,122.00,0.010409
28.3446,5.9050,61.22,122.00,0.010436
28.4258,5.9050,61.22,122.00,0.009466
28.5017,5.9050,61.22,122.00,0.009498
28.5789,5.9050,61.22,122.00,0.009827
28.6591,5.9050,61.49,122.00,0.010452
28.7441,5.8860,61.49,122.00,0.010294
28.8249,5.8670,61.22,122.00,0.010686
28.9076,5.8670,61.49,122.00,0.010086
28.9917,5.8670,61.22,122.00,0.010677
29.0750,5.8670,61.22,122.00,0.010722
29.1551,5.8670,61.49,122.00,0.009669
29.2317,5.8670,61.22,122.00,0.009644
29.3068,5.8670,61.22,122.00,0.009623
29.3870,5.8670,61.22,122.00,0.010580
29.4691,5.8670,61.22,122.00,0.010728
29.5547,5.8670,61.22,122.00,0.010492
29.6375,5.8670,61.22,122.00,0.009725
29.7242,5.8670,61.22,122.00,0.010529
29.8049,5.8670,61.49,122.00,0.010219
29.8883,5.8670,61.22,122.00,0.010576
29.9688,5.8670,61.22,122.00,0.010138
30.0545,5.8670,61.22,122.00,0.010460
30.1353,5.8670,61.49,122.00,0.010553
30.2196,5.8670,61.22,122.00,0.010440
30.3008,5.8670,61.49,122.00,0.010453
30.3790,5.8670,61.22,122.00,0.010026
30.4591,5.8670,61.22,122.00,0.009633
30.5353,5.8670,60.95,122.00,0.009465
30.6112,5.8670,61.76,122.00,0.010292
30.6887,5.8670,61.22,122.00,0.009890
30.7702,5.8670,61.22,122.00,0.010141
30.8509,5.8670,61.22,122.00,0.010321
30.9322,5.8670,61.49,122.00,0.010270
31.0111,5.8670,61.22,122.00,0.010298
31.0890,5.8250,61.22,122.00,0.009879
31.1685,5.7830,60.95,122.00,0.010649
31.2478,5.7830,61.49,122.00,0.010495
31.3285,5.7830,61.22,122.00,0.010756
31.4045,5.7830,61.49,122.00,0.009768
31.4822,5.7830,61.49,122.00,0.009457
31.5637,5.7830,61.49,122.00,0.010628
31.6416,5.7830,61.22,122.00,0.010383
31.7207,5.7830,61.22,122.00,0.010585
31.8041,5.9120,61.22,122.00,0.010858
31.8806,5.9120,61.22,122.50,0.009878
31.9641,5.9120,61.22,123.00,0.010286
32.0403,5.9120,61.22,123.00,0.010256
32.1193,5.9120,61.22,123.00,0.010187
32.1957,5.9120,61.22,123.00,0.009952
32.2775,5.9120,61.22,123.00,0.010226
32.3547,5.9120,61.22,123.00,0.010411
32.4327,5.9120,61.22,123.00,0.009668
32.5112,5.9120,61.49,123.00,0.010489
32.5921,5.9120,61.22,123.00,0.010139
32.6672,5.9120,61.49,123.00,0.009814
32.7441,5.9120,61.22,123.00,0.009976
32.8207,5.9255,61.22,123.00,0.010618
32.9017,5.9390,61.22,123.00,0.010161
32.9781,5.9390,61.22,123.00,0.010272
33.0571,5.9390,61.76,123.00,0.010383
33.1354,5.9390,61.49,123.00,0.010129
33.2152,5.9390,61.22,123.00,0.010217
33.2916,5.9390,61.49,123.00,0.010093
33.3691,5.9390,61.49,123.00,0.009878
33.4476,5.9390,61.49,123.00,0.010063
33.5271,5.9390,61.49,123.00,0.009571
33.6039,5.9390,61.76,123.00,0.010481
33.6838,5.9390,61.22,123.00,0.010423
33.7605,5.9430,61.49,123.00,0.010237
33.8378,5.9470,61.22,123.00,0.009448
33.9166,5.9470,61.22,123.00,0.010803
33.9990,5.9470,61.22,123.00,0.010524
34.0752,5.9470,61.49,123.00,0.010322
34.1575,5.9470,61.22,123.00,0.010098
34.2365,5.9470,61.22,123.00,0.010307
34.3191,5.9470,61.22,123.00,0.010658
34.3956,5.9470,60.95,123.00,0.010558
34.4725,5.9470,61.22,123.00,0.010057
34.5511,5.9470,61.49,123.00,0.009825
34.6289,5.9470,60.95,123.00,0.010265
34.7095,5.9470,61.76,123.00,0.010462
34.7883,5.9390,61.22,123.00,0.010120
34.8671,5.9390,61.22,123.00,0.010333
34.9479,5.9390,61.22,123.00,0.010187
35.0240,5.9390,61.22,123.00,0.010134
35.1034,5.9390,61.22,123.00,0.010031
35.1796,5.9390,61.22,123.00,0.010277
35.2560,5.9390,60.95,123.00,0.009708
35.3302,5.9390,61.49,123.00,0.009414
35.4069,5.9390,61.22,123.00,0.009449
35.4848,5.9390,61.22,123.00,0.010139
35.5643,5.9390,61.49,123.00,0.009587
35.6393,5.9390,61.22,124.00,0.009889
35.7149,5.9390,61.76,124.00,0.009426
35.7896,5.9390,61.22,124.00,0.009490
35.8699,5.9240,61.22,124.00,0.010572
35.9468,5.9090,61.22,124.00,0.010173
36.0249,5.9090,61.49,124.00,0.010093
36.1009,5.9090,61.76,124.00,0.010436
36.1787,5.9090,61.22,124.00,0.010403
36.2567,5.9090,61.22,124.00,0.009985
36.3363,5.9090,61.49,124.00,0.010159
36.4166,5.9090,61.22,123.50,0.009931
36.4966,5.9090,61.49,123.00,0.009770
36.5754,5.9090,61.22,123.00,0.010439
36.6546,5.9090,61.22,123.00,0.010272
36.7332,5.9105,61.49,123.00,0.010477
36.8113,5.9120,61.76,123.00,0.010069
36.8900,5.9120,61.22,123.00,0.010503
36.9683,5.9120,61.49,123.00,0.010494
37.0466,5.9120,61.49,123.50,0.010150
37.1250,5.9120,61.76,124.00,0.009912
37.2035,5.9120,61.49,124.00,0.010140
37.2837,5.9120,61.49,124.00,0.010317
37.3598,5.9120,61.22,124.00,0.010396
37.4416,5.9120,62.03,124.00,0.010213
37.5187,5.9120,61.49,124.00,0.010633
37.5965,5.9120,61.49,124.00,0.010262
37.6747,5.9120,61.76,124.00,0.010308
37.7544,5.9315,61.49,124.00,0.009961
37.8313,5.9510,61.22,124.00,0.009763
37.9096,5.9510,61.22,124.00,0.010477
37.9882,5.9510,61.22,123.00,0.010110
38.0681,5.9510,61.76,123.00,0.010278
38.1470,5.9510,61.49,123.00,0.010590
38.2250,5.9510,61.22,123.00,0.010286
38.3041,5.9510,61.22,123.50,0.010507
38.3840,5.9510,61.22,123.50,0.010256
38.4580,5.9510,61.22,123.50,0.009371
38.5343,5.9510,61.22,123.00,0.009378
38.6093,5.9510,61.22,123.00,0.009722
38.6889,5.9510,61.49,123.00,0.010114
38.7697,5.9010,61.49,123.00,0.009650
38.8482,5.9010,61.49,123.00,0.010512
38.9247,5.9010,61.22,123.00,0.010059
39.0052,5.9010,61.49,123.00,0.010403
39.0834,5.9010,61.76,123.00,0.009825
39.1643,5.9010,61.49,124.00,0.010277
39.2465,5.9010,61.76,124.00,0.011033
39.3246,5.9010,61.76,124.00,0.010346
39.4034,5.9010,61.22,124.00,0.010539
39.4810,5.9010,61.22,124.00,0.009994
39.5559,5.9010,61.22,124.00,0.010042
39.6326,5.9010,61.76,124.00,0.009848
39.7107,5.9010,61.76,124.00,0.010373
39.7914,5.9280,61.49,124.00,0.009963
39.8682,5.9280,61.22,124.00,0.010403
39.9476,5.9280,61.22,124.00,0.010376
40.0237,5.9280,61.49,124.00,0.010030
40.1031,5.9280,61.49,123.50,0.009872
40.1783,5.9280,61.49,123.00,0.009339
40.2543,5.9280,61.22,123.00,0.009350
40.3314,5.9280,61.49,123.00,0.009836
40.4088,5.9280,61.22,123.00,0.009875
40.4849,5.9280,61.76,123.00,0.010626
40.5654,5.9280,61.22,123.00,0.010611
40.6446,5.9280,61.49,123.00,0.010461
40.7267,5.9375,61.49,123.00,0.010255
40.8038,5.9470,61.22,123.00,0.009954
40.8823,5.9470,61.22,123.00,0.009829
40.9613,5.9470,61.49,123.00,0.010517
41.0414,5.9470,61.22,123.00,0.010413
41.1180,5.9470,61.49,123.00,0.010156
41.1960,5.9470,61.49,123.00,0.009893
41.2729,5.9470,61.22,123.00,0.010509
41.3547,5.9470,61.49,123.00,0.010160
41.4327,5.9470,61.22,123.00,0.009744
41.5108,5.9470,61.49,123.50,0.009738
41.5876,5.9470,61.22,123.00,0.010366
41.6684,5.9470,61.22,123.00,0.010496
41.7488,5.9295,60.95,123.00,0.009873
41.8264,5.9120,61.22,123.00,0.009528
41.9028,5.9120,61.22,123.00,0.010503
41.9811,5.9120,61.22,123.00,0.010857
42.0569,5.9120,61.22,123.00,0.009378
42.1355,5.9120,61.22,123.00,0.009459
42.2115,5.9120,61.22,123.00,0.010420
42.2883,5.9120,61.22,123.00,0.010027
42.3684,5.9120,61.49,123.00,0.010222
42.4485,5.9120,61.49,123.00,0.010234
42.5269,5.9120,61.49,123.00,0.010022
42.6050,5.9120,60.95,123.00,0.010084
42.6830,5.9120,61.22,123.00,0.010414
42.7598,5.9120,61.49,123.00,0.009795
42.8343,5.9120,61.76,123.00,0.009398
42.9144,5.9350,61.22,123.00,0.010450
42.9896,5.9580,61.49,123.00,0.009513
43.0659,5.9580,61.76,123.00,0.009365
43.1406,5.9580,61.49,123.00,0.009612
43.2198,5.9580,61.22,123.00,0.010093
43.2996,5.9580,61.22,123.00,0.009651
43.3767,5.9580,61.22,123.00,0.009692
43.4544,5.9580,61.49,123.00,0.009528
43.5306,5.9580,61.22,123.00,0.009472
43.6054,5.9580,61.76,123.00,0.009490
43.6847,5.9580,61.49,123.00,0.010226
43.7634,5.9275,61.49,123.00,0.009781
43.8413,5.8970,61.49,123.00,0.010325
43.9173,5.8970,61.22,123.00,0.010420
43.9973,5.8970,61.49,123.00,0.009963
44.0733,5.8970,61.22,123.00,0.009989
44.1518,5.8970,61.49,123.00,0.010529
44.2334,5.8970,61.49,123.00,0.010437
44.3103,5.8970,61.22,123.00,0.009278
44.3845,5.8970,61.22,123.00,0.009336
44.4637,5.8970,61.49,123.00,0.009701
44.5386,5.8970,61.49,123.00,0.009530
44.6163,5.8970,61.49,123.00,0.010191
44.6969,5.8970,62.03,123.00,0.010092
44.7796,5.9050,61.49,123.00,0.009836
44.8561,5.9050,61.22,123.00,0.010293
44.9367,5.9050,61.49,123.00,0.010118
45.0160,5.9050,61.22,123.00,0.010182
45.0952,5.9050,61.22,123.00,0.010534
45.1750,5.9050,61.49,123.00,0.010886
45.2530,5.9050,61.22,123.00,0.009896
45.3326,5.9050,62.03,123.00,0.010767
45.4109,5.9050,62.03,123.00,0.010022
45.4881,5.9050,61.49,123.00,0.010446
45.5688,5.9050,60.95,123.00,0.010589
45.6483,5.9050,61.22,123.00,0.010616
45.7267,5.9105,60.95,123.00,0.010020
45.8031,5.9160,61.22,123.00,0.009509
45.8799,5.9160,61.22,123.00,0.009656
45.9557,5.9160,61.49,123.00,0.010290
46.0360,5.9160,61.49,123.00,0.010378
46.1173,5.9160,60.95,123.00,0.010518
46.1952,5.9160,61.22,123.00,0.010023
46.2728,5.9160,61.49,123.00,0.009398
46.3509,5.9160,61.49,123.00,0.009444
46.4261,5.9160,61.22,122.50,0.009709
46.5021,5.9160,61.22,122.00,0.009426
46.5805,5.9160,61.49,123.00,0.010443
46.6607,5.9160,61.49,123.00,0.009947
46.7389,5.9410,61.49,123.00,0.009845
46.8196,5.9660,61.76,123.00,0.010190
46.8983,5.9660,61.22,123.00,0.010314
46.9788,5.9660,61.49,123.00,0.010696
47.0564,5.9660,61.49,123.00,0.010157
47.1356,5.9660,61.22,123.00,0.009739
47.2101,5.9660,61.49,123.00,0.009421
47.2867,5.9660,61.22,123.00,0.009748
47.3622,5.9660,61.22,123.00,0.010150
47.4407,5.9660,61.22,123.00,0.009943
47.5215,5.9660,61.22,123.00,0.010286
47.5991,5.9660,61.22,123.00,0.009648
47.6735,5.9660,61.49,123.00,0.009476
47.7502,5.9660,62.03,123.00,0.010011
47.8293,5.9565,61.22,123.00,0.011365
