Timestamp (s),Power (W),Temperature (°C),Memory (MB),Inference Time (s)
32.2502,5.9120,61.76,127.00,0.028981
32.3476,5.9120,61.49,127.00,0.029940
32.4476,5.9120,61.49,127.00,0.030574
32.5515,5.9120,61.22,127.50,0.030588
32.6526,5.9120,61.49,127.00,0.030492
32.7508,5.9120,61.76,127.00,0.030137
32.8520,5.8855,61.22,127.00,0.029675
32.9543,5.8590,62.03,127.00,0.029945
33.0570,5.8590,61.49,127.00,0.030311
33.1593,5.8590,61.76,127.00,0.030509
33.2612,5.8590,61.76,127.00,0.029750
33.3600,5.8590,61.22,127.50,0.030384
33.4608,5.8590,61.76,128.00,0.030837
33.5606,5.8590,61.49,127.50,0.030248
33.6587,5.8590,61.22,127.50,0.030271
33.7574,5.8590,62.03,127.00,0.029287
33.8559,6.0270,61.76,127.00,0.029773
33.9558,6.0270,61.49,127.00,0.030173
34.0555,6.0270,61.49,127.00,0.030469
34.1562,6.0270,61.76,127.00,0.029772
34.2545,6.0270,62.03,127.00,0.030493
34.3567,6.0270,61.76,127.00,0.030332
34.4542,6.0270,61.49,127.00,0.030163
34.5541,6.0270,61.49,127.00,0.030407
34.6549,6.0270,62.03,127.00,0.030650
34.7563,6.0270,61.49,127.00,0.029973
34.8552,6.0120,61.49,127.00,0.030376
34.9596,6.0120,61.76,127.00,0.030259
35.0610,6.0120,61.76,127.50,0.030655
35.1607,6.0120,62.03,127.00,0.030281
35.2585,6.0120,61.76,127.00,0.029744
35.3582,6.0120,61.22,127.00,0.030219
35.4562,6.0120,61.22,127.00,0.030340
35.5579,6.0120,61.76,127.00,0.030049
35.6528,6.0120,61.49,127.00,0.028698
35.7494,6.0120,61.49,127.00,0.028600
35.8455,6.0120,61.22,127.00,0.029469
35.9475,6.0120,62.30,127.00,0.030116
36.0474,6.0120,61.22,127.00,0.030216
36.1492,6.0120,61.49,127.00,0.029930
36.2493,6.0120,61.49,127.00,0.029489
36.3483,6.0120,61.76,127.00,0.029536
36.4468,6.0120,61.49,127.00,0.030757
36.5483,6.0120,61.49,127.00,0.030848
36.6465,6.0120,62.03,127.00,0.029479
36.7455,6.0120,61.49,127.00,0.029489
36.8462,6.0120,61.76,127.00,0.029982
36.9482,6.0120,61.22,127.00,0.029658
37.0519,5.9510,61.22,127.00,0.030255
37.1544,5.9510,61.22,127.00,0.030559
37.2542,5.9510,62.30,127.00,0.030207
37.3521,5.9510,62.03,127.00,0.030693
37.4524,5.9510,61.22,127.00,0.030530
37.5558,5.9510,61.76,127.00,0.030620
37.6558,5.9510,61.49,127.00,0.030410
37.7570,5.9510,61.49,127.00,0.030596
37.8583,5.9620,61.76,127.00,0.030406
37.9601,5.9620,61.49,127.00,0.029759
38.0603,5.9620,62.03,127.00,0.030008
38.1593,5.9620,61.22,127.00,0.029959
38.2628,5.9620,61.49,127.00,0.029710
38.3602,5.9620,61.76,127.00,0.028871
38.4575,5.9620,61.49,127.00,0.029372
38.5592,5.9620,61.22,127.00,0.030385
38.6595,5.9620,61.76,127.00,0.030393
38.7641,5.9620,61.76,127.00,0.030513
38.8679,6.0270,61.49,127.00,0.030852
38.9701,6.0270,61.49,127.00,0.030560
39.0722,6.0270,61.22,127.00,0.030750
39.1744,6.0270,61.76,127.00,0.030552
39.2768,6.0270,61.22,127.00,0.031182
39.3798,6.0270,61.49,127.00,0.030339
39.4806,6.0270,61.76,127.00,0.031126
39.5806,6.0270,61.49,127.00,0.030488
39.6809,6.0270,62.03,127.00,0.030223
39.7808,6.0270,61.49,127.00,0.030237
39.8817,5.9920,62.03,127.00,0.030409
39.9800,5.9920,62.03,127.00,0.029487
40.0854,5.9920,61.76,127.00,0.032240
40.1846,5.9920,61.22,127.00,0.030346
40.2832,5.9920,61.76,127.00,0.030698
40.3837,5.9920,61.49,127.00,0.029716
40.4834,5.9920,61.76,127.00,0.030079
40.5877,5.9920,61.49,127.00,0.030877
40.6948,5.9920,61.49,127.00,0.030919
40.8009,5.9695,61.76,127.00,0.032028
40.9055,5.9470,61.76,127.00,0.030915
41.0142,5.9470,61.76,127.00,0.031389
41.1203,5.9470,60.95,126.50,0.031766
41.2282,5.9470,61.49,126.00,0.031423
41.3343,5.9470,61.76,127.00,0.031157
41.4391,5.9470,61.22,127.00,0.030683
41.5443,5.9470,61.76,127.00,0.030972
41.6517,5.9470,61.49,127.00,0.030630
41.7601,5.9470,62.03,127.00,0.031251
41.8674,5.8440,61.49,127.00,0.030468
41.9709,5.8440,61.49,127.00,0.031157
42.0776,5.8440,62.03,126.50,0.032035
42.1837,5.8440,61.49,126.50,0.031899
42.2870,5.8440,61.76,127.00,0.030796
42.3937,5.8440,61.49,127.00,0.030993
42.5011,5.8440,61.49,127.00,0.030416
42.6098,5.8440,62.03,127.00,0.031684
42.7162,5.8440,61.76,127.00,0.029745
42.8246,5.8245,61.49,127.00,0.031230
42.9324,5.8050,61.49,127.00,0.030436
43.0400,5.8050,61.76,127.00,0.030526
43.1466,5.8050,61.76,126.50,0.031281
43.2527,5.8050,61.22,126.00,0.031536
43.3598,5.8050,61.49,126.50,0.030945
43.4681,5.8050,61.76,126.00,0.031293
43.5770,5.8050,61.49,126.00,0.031755
43.6839,5.8050,61.49,126.00,0.030922
43.7865,5.8050,61.49,126.00,0.029627
43.8889,5.8050,61.49,126.00,0.030414
43.9891,5.8050,61.22,126.00,0.030611
44.0917,5.8050,61.49,126.00,0.030907
44.1937,5.8050,62.03,126.00,0.030355
44.2939,5.8050,61.22,126.00,0.030703
44.3949,5.8050,61.22,126.50,0.031089
44.4949,5.8050,61.76,126.00,0.030499
44.5932,5.8050,61.49,126.50,0.030743
44.6932,5.8050,61.49,126.50,0.030529
44.7964,5.8050,61.22,126.50,0.031071
44.8958,5.8050,61.49,126.50,0.029486
44.9952,5.8050,61.49,126.00,0.029768
45.0992,5.9085,62.30,126.00,0.030443
45.2011,6.0120,61.49,126.00,0.029927
45.3021,6.0120,61.22,126.00,0.029994
45.4040,6.0120,61.49,126.00,0.030798
45.5074,6.0120,61.76,126.00,0.029862
45.6060,6.0120,61.49,126.00,0.029732
45.7054,6.0120,61.49,126.00,0.029756
45.8043,5.9260,62.30,126.00,0.029839
45.9022,5.8400,61.22,126.00,0.029807
46.0035,5.8400,62.03,126.00,0.030139
46.1068,5.8400,61.76,126.00,0.030092
46.2055,5.8400,62.03,126.00,0.029722
46.3050,5.8400,61.49,126.00,0.029977
46.4042,5.8400,61.49,126.00,0.029566
46.5011,5.8400,62.03,126.00,0.029872
46.6033,5.8400,61.49,126.00,0.030375
46.7061,5.8400,61.49,126.00,0.030314
46.8060,5.9160,61.76,126.00,0.030846
46.9109,5.9920,61.22,126.00,0.030112
47.0102,5.9920,61.49,126.00,0.030036
47.1059,5.9920,61.49,126.00,0.028615
47.2034,5.9920,62.03,126.00,0.028878
47.3021,5.9920,61.49,126.00,0.029423
47.4032,5.9920,62.03,126.00,0.030196
47.5025,5.9920,61.76,126.00,0.029514
47.6022,5.9920,61.76,126.00,0.030159
47.7003,5.9920,62.03,126.00,0.030059
47.8027,5.9675,61.49,126.00,0.030731
47.9032,5.9430,61.49,126.00,0.029988
48.0035,5.9430,61.49,126.00,0.029418
48.1030,5.9430,61.76,126.00,0.028872
48.1990,5.9430,61.76,126.00,0.029282
48.3000,5.9430,61.49,126.00,0.029945
48.3984,5.9430,61.22,126.00,0.029786
48.5007,5.9430,62.03,126.00,0.029566
48.5975,5.9430,61.49,126.00,0.028289
48.6989,5.9430,61.76,126.00,0.030478
48.7975,5.9430,61.76,126.00,0.028584
48.8950,5.9430,61.76,126.00,0.028836
48.9954,5.9470,61.49,126.00,0.029002
49.0974,5.9470,61.49,126.00,0.030142
49.1981,5.9470,62.03,125.50,0.030618
49.2980,5.9470,61.76,126.00,0.030428
49.3970,5.9470,61.22,126.00,0.029694
49.4964,5.9470,61.49,126.00,0.029806
49.5928,5.9470,62.03,126.00,0.028771
49.6906,5.9470,62.03,126.00,0.028714
49.7854,5.9470,61.76,126.00,0.028318
49.8870,5.9505,62.03,126.00,0.029502
49.9870,5.9540,62.03,126.00,0.029894
50.0891,5.9540,61.76,126.00,0.031355
50.1866,5.9540,62.03,126.00,0.029984
50.2904,5.9540,61.22,126.00,0.029507
50.3881,5.9540,62.03,126.00,0.029789
50.4895,5.9540,62.03,126.00,0.029911
50.5900,5.9540,62.03,126.00,0.030272
50.6887,5.9540,61.49,126.00,0.029554
50.7881,5.9485,61.49,126.00,0.030667
50.8876,5.9430,62.03,126.00,0.030249
50.9858,5.9430,61.76,126.00,0.030579
51.0874,5.9430,62.03,126.00,0.030679
51.1872,5.9430,61.49,126.00,0.030066
51.2874,5.9430,61.76,126.00,0.029807
51.3877,5.9430,62.03,126.00,0.030123
51.4904,5.9430,61.76,126.00,0.030179
51.5901,5.9430,61.49,125.50,0.030590
51.6937,5.9430,62.03,125.50,0.030109
51.7951,5.9030,61.49,125.50,0.031127
51.8983,5.8630,61.76,125.50,0.030535
52.0001,5.8630,62.03,125.50,0.029518
52.1026,5.8630,61.49,125.00,0.030234
52.2041,5.8630,62.03,126.00,0.029666
52.3068,5.8630,61.22,126.00,0.030426
52.4098,5.8630,61.22,126.00,0.029920
52.5119,5.8630,61.22,125.50,0.030589
52.6138,5.8630,61.76,125.50,0.030009
52.7150,5.8630,61.76,125.50,0.030036
52.8142,5.8630,61.49,125.00,0.028815
52.9119,5.8630,61.49,125.50,0.028932
53.0144,5.8630,61.76,125.00,0.029705
53.1142,5.8630,61.49,125.50,0.029553
53.2119,5.8630,61.76,125.00,0.029331
53.3103,5.8630,61.22,125.00,0.028845
53.4056,5.8630,61.49,125.00,0.029056
53.5066,5.8630,61.76,125.00,0.029832
53.6043,5.8630,61.49,125.00,0.028860
53.7013,5.8630,61.49,125.00,0.028421
53.8015,5.8990,61.49,125.00,0.030403
53.9055,5.9350,61.76,125.00,0.030045
54.0078,5.9350,61.76,125.00,0.030324
54.1073,5.9350,61.76,125.00,0.030405
54.2069,5.9350,61.22,125.00,0.030142
54.3072,5.9350,61.76,125.00,0.029484
54.4063,5.9350,62.03,125.00,0.030355
54.5079,5.9350,61.49,125.00,0.030312
54.6078,5.9350,61.49,125.50,0.030579
54.7072,5.9350,61.76,125.00,0.029683
54.8083,5.9085,61.22,125.00,0.030665
54.9108,5.8820,62.03,125.00,0.029866
55.0096,5.8820,61.49,125.00,0.029591
55.1110,5.8820,62.30,125.00,0.030007
55.2155,5.8820,62.03,125.00,0.030174
55.3186,5.8820,62.03,125.00,0.029951
55.4207,5.8820,61.49,125.00,0.030138
55.5202,5.8820,61.76,125.00,0.029937
55.6202,5.8820,62.03,125.00,0.029627
55.7215,5.8820,62.03,125.00,0.029873
55.8203,5.9545,62.03,125.00,0.030854
55.9232,6.0270,61.22,125.00,0.030568
56.0285,6.0270,61.49,125.00,0.031129
56.1300,6.0270,61.49,125.00,0.030282
56.2315,6.0270,62.03,125.00,0.030472
56.3315,6.0270,62.30,125.00,0.029471
56.4316,6.0270,62.03,125.00,0.029199
56.5290,6.0270,61.49,125.00,0.028795
56.6284,6.0270,61.76,125.00,0.030409
56.7261,6.0270,61.49,125.00,0.029874
56.8279,6.0115,61.22,125.00,0.030601
56.9275,5.9960,62.30,125.00,0.030490
57.0309,5.9960,62.03,125.00,0.030866
57.1357,5.9960,61.49,125.00,0.030692
57.2361,5.9960,61.22,125.00,0.030751
57.3393,5.9960,61.49,125.00,0.030293
57.4420,5.9960,62.03,125.00,0.030399
57.5426,5.9960,61.49,125.00,0.030425
57.6401,5.9960,62.03,125.00,0.030102
57.7411,5.9960,62.03,125.00,0.031030
57.8439,5.9770,61.76,125.00,0.030782
57.9463,5.9580,61.76,125.00,0.030341
58.0473,5.9580,62.03,125.00,0.030479
58.1514,5.9580,62.03,125.00,0.030600
58.2546,5.9580,61.49,125.00,0.029956
58.3585,5.9580,62.03,125.00,0.031188
58.4577,5.9580,61.76,125.00,0.029736
58.5624,5.9580,62.30,125.00,0.031013
58.6649,5.9580,61.22,125.00,0.030123
58.7634,5.9580,62.30,125.00,0.030822
58.8665,5.8170,61.76,125.00,0.029987
58.9672,5.8170,62.03,125.00,0.030552
59.0685,5.8170,61.76,125.00,0.030849
59.1724,5.8170,61.49,125.00,0.030117
59.2749,5.8170,61.49,125.00,0.030051
59.3758,5.8170,61.76,125.00,0.030160
59.4765,5.8170,61.76,125.00,0.030073
