Timestamp (s),Power (W),Temperature (°C),Memory (MB),Inference Time (s)
8.3252,6.9770,59.61,175.00,0.087971
8.4881,6.8225,59.61,175.00,0.083064
8.6466,6.6680,59.07,175.00,0.081456
8.8055,6.6680,59.61,175.00,0.081547
8.9667,6.6680,59.07,175.00,0.081482
9.1262,6.6680,59.88,175.00,0.082428
9.2843,6.6680,59.88,175.00,0.081447
9.4446,6.8285,59.34,175.00,0.082577
9.6042,6.9890,59.61,175.00,0.081839
9.7639,6.9890,59.61,175.00,0.082958
9.9231,6.9890,59.61,175.00,0.081695
10.0830,6.9890,59.61,175.00,0.082808
10.2470,6.9890,59.88,175.00,0.086995
10.4117,6.8095,59.61,175.00,0.083402
10.5705,6.6300,60.15,175.00,0.081404
10.7305,6.6300,59.88,175.00,0.082361
10.8876,6.6300,59.34,175.00,0.079603
11.0441,6.6300,59.88,175.00,0.080493
11.2069,6.6300,59.34,175.00,0.081024
11.3664,6.6300,59.07,175.00,0.082071
11.5364,6.7140,59.61,175.00,0.088269
11.6977,6.7980,59.34,175.00,0.083612
11.8644,6.7980,59.07,175.00,0.082230
12.0175,6.7980,59.61,175.00,0.077668
12.1881,6.7980,59.07,175.00,0.083210
12.3468,6.7980,59.88,175.00,0.080949
12.5060,6.6355,60.15,175.00,0.082301
12.6686,6.4730,59.07,175.00,0.084983
12.8341,6.4730,59.88,175.00,0.081993
12.9925,6.4730,59.61,175.00,0.081885
13.1512,6.4730,60.15,175.00,0.081995
13.3106,6.4730,59.07,175.00,0.081866
13.4883,6.6490,60.15,175.00,0.091936
13.6547,6.8250,59.61,175.00,0.083213
13.8221,6.8250,59.61,175.00,0.081485
13.9821,6.8250,59.61,175.00,0.082317
14.1420,6.8250,59.88,175.00,0.081795
14.3122,6.8250,59.34,175.00,0.084653
14.4716,6.7200,59.07,175.00,0.081868
14.6407,6.6150,59.07,175.00,0.090555
14.8024,6.6150,59.34,175.00,0.082393
14.9623,6.6150,60.15,175.00,0.082402
15.1367,6.6150,59.61,175.00,0.083963
15.3087,6.6150,59.34,175.00,0.087494
15.4684,6.6185,59.61,175.00,0.082444
15.6414,6.6220,59.61,175.00,0.084727
15.8026,6.6220,59.88,175.00,0.083028
15.9708,6.6220,59.34,175.00,0.081669
16.1315,6.6220,59.07,175.00,0.083452
16.2891,6.6220,59.88,175.00,0.080350
16.4582,6.7345,60.15,175.00,0.083985
16.6265,6.8470,59.88,175.00,0.086183
16.7958,6.8470,59.88,176.00,0.090622
16.9675,6.8470,59.07,176.00,0.082844
17.1291,6.8470,59.88,176.00,0.084780
17.2942,6.8470,59.61,176.00,0.081975
17.4668,6.6105,59.61,176.00,0.085979
17.6273,6.3740,59.88,176.00,0.083372
17.7983,6.3740,59.61,176.00,0.085162
17.9555,6.3740,59.88,175.50,0.080741
18.1282,6.3740,59.07,175.50,0.088466
18.2900,6.3740,59.88,175.00,0.085667
18.4603,6.3075,59.88,175.00,0.086046
18.6196,6.2410,60.15,175.50,0.082443
18.7909,6.2410,59.61,175.00,0.084194
18.9605,6.2410,59.88,175.00,0.088548
19.1281,6.2410,59.88,175.00,0.090121
19.2863,6.2410,59.34,175.50,0.081244
19.4466,6.3800,59.61,175.00,0.083062
19.6049,6.5190,60.15,175.00,0.081280
19.7739,6.5190,59.34,175.00,0.087654
19.9437,6.5190,59.07,175.50,0.090627
20.1075,6.5190,59.34,176.00,0.085975
20.2657,6.5190,60.15,176.00,0.077665
20.4313,6.3605,60.15,176.00,0.081173
20.5982,6.2020,60.15,176.00,0.084129
20.7706,6.2020,59.34,175.50,0.091118
20.9355,6.2020,59.88,175.00,0.087741
21.0971,6.2020,59.34,175.50,0.080832
21.2561,6.2020,59.61,175.00,0.081885
21.4305,6.3890,59.88,175.00,0.090496
21.5950,6.5760,59.61,175.50,0.082450
21.7621,6.5760,59.61,175.50,0.089895
21.9217,6.5760,59.88,175.50,0.080907
22.0925,6.5760,60.15,175.00,0.090049
22.2511,6.5760,59.61,175.00,0.081998
22.4131,6.4255,59.34,175.00,0.080350
22.5814,6.2750,59.88,175.00,0.090853
22.7483,6.2750,59.88,175.00,0.086335
22.9244,6.2750,59.61,175.00,0.091016
23.0908,6.2750,59.61,175.00,0.081552
23.2546,6.2750,59.07,175.50,0.080140
23.4172,6.2750,59.88,176.00,0.084908
23.5845,6.3150,60.15,176.00,0.083540
23.7481,6.3550,59.61,175.50,0.082117
23.9112,6.3550,59.61,175.00,0.086446
24.0706,6.3550,59.61,176.00,0.081593
24.2422,6.3550,59.61,176.00,0.089786
24.4020,6.3550,59.61,176.00,0.082496
24.5632,6.5760,59.88,176.00,0.083847
24.7291,6.5760,59.34,175.50,0.082283
24.8973,6.5760,59.61,175.50,0.083190
25.0547,6.5760,60.42,175.00,0.080314
25.2278,6.5760,59.07,175.00,0.094081
25.4079,6.5305,59.88,175.00,0.093703
25.5708,6.4850,59.88,175.00,0.081999
25.7261,6.4850,60.15,175.00,0.079278
25.8985,6.4850,59.61,175.00,0.090506
26.0621,6.4850,60.15,175.00,0.081562
26.2306,6.4850,59.61,175.00,0.081346
26.3989,6.4850,59.88,175.00,0.085181
26.5578,6.3915,59.34,176.00,0.076153
26.7222,6.2980,59.88,176.00,0.080621
26.8851,6.2980,60.15,176.00,0.086328
27.0674,6.2980,60.15,176.00,0.094772
27.2463,6.2980,59.61,176.00,0.093564
27.4150,6.0690,59.34,175.00,0.088913
27.5927,5.8400,59.61,175.00,0.089826
27.7691,5.8400,59.61,175.00,0.090862
27.9297,5.8400,59.61,175.00,0.082113
28.1001,5.8400,59.88,175.00,0.091432
28.2762,5.8400,59.61,175.00,0.090795
28.4446,5.8780,59.61,175.00,0.088103
28.6225,5.9160,59.07,175.00,0.088572
28.7818,5.9160,59.61,175.00,0.082450
28.9434,5.9160,59.61,175.00,0.084923
29.1238,5.9160,59.61,175.00,0.090959
29.2909,5.9160,59.88,175.00,0.081677
29.4628,6.1315,59.61,175.00,0.088173
29.6337,6.3470,59.88,176.00,0.088714
29.8026,6.3470,60.15,176.00,0.091133
29.9664,6.3470,59.88,175.50,0.085451
30.1331,6.3470,59.34,175.50,0.084321
30.3042,6.3470,60.15,176.00,0.083802
30.4700,6.4120,59.61,176.00,0.083771
30.6428,6.4770,60.15,176.00,0.092255
30.8114,6.4770,59.88,175.50,0.079034
30.9638,6.4770,60.15,175.00,0.076667
31.1179,6.4770,59.88,175.50,0.078124
31.2857,6.4770,60.15,175.00,0.085857
31.4476,6.4600,59.88,175.00,0.079520
31.6171,6.4430,60.15,176.00,0.085060
31.7923,6.4430,59.88,175.50,0.090855
31.9716,6.4430,59.88,175.00,0.095053
32.1419,6.4430,59.88,175.00,0.084300
32.3170,6.4430,59.61,175.00,0.090740
32.4827,6.3800,60.15,175.00,0.083655
32.6633,6.3170,59.88,175.00,0.090529
32.8426,6.3170,60.15,175.50,0.090703
33.0017,6.3170,59.88,175.00,0.078866
33.1714,6.3170,59.34,175.50,0.085413
33.3296,6.3170,60.15,175.50,0.080915
33.5024,6.2425,59.88,175.00,0.089784
33.6725,6.1680,59.88,175.00,0.090557
33.8447,6.1680,59.88,175.00,0.084266
34.0158,6.1680,59.88,175.00,0.090386
34.1907,6.1680,59.61,175.00,0.089383
34.3668,6.1680,60.15,175.00,0.090796
34.5433,5.9700,59.34,175.00,0.086318
34.7030,5.9700,59.88,175.50,0.082386
34.8821,5.9700,60.15,175.50,0.090626
35.0541,5.9700,59.07,175.00,0.085783
35.2278,5.9700,60.15,175.00,0.090617
35.4017,5.9700,59.88,175.50,0.085908
35.5673,5.9700,59.34,175.00,0.087261
35.7445,5.9700,59.61,175.00,0.091311
35.9103,5.9700,60.15,176.00,0.081837
36.0843,5.9700,59.61,175.50,0.085056
36.2589,5.9700,59.34,176.00,0.090384
36.4248,6.1340,59.61,176.00,0.082427
36.5896,6.2980,60.15,176.00,0.087476
36.7635,6.2980,60.15,176.00,0.088084
36.9305,6.2980,60.15,176.00,0.089274
37.0998,6.2980,59.61,175.50,0.083676
37.2702,6.2980,60.15,175.50,0.090001
37.4493,6.2825,60.15,175.00,0.091900
37.6253,6.2670,60.15,175.50,0.089813
37.7910,6.2670,60.15,175.00,0.085594
37.9617,6.2670,59.88,175.00,0.085680
38.1382,6.2670,59.61,175.00,0.091307
38.2992,6.2670,60.15,175.00,0.082349
38.4599,6.4675,59.61,176.00,0.083390
38.6319,6.6680,60.15,176.00,0.081871
38.7980,6.6680,59.88,176.00,0.089072
38.9733,6.6680,60.42,176.00,0.090263
39.1316,6.6680,60.15,176.00,0.081834
39.3047,6.6680,59.61,175.50,0.091368
39.4654,6.6680,60.15,175.00,0.077278
39.6339,6.6680,60.15,175.50,0.085240
39.8133,6.6680,60.15,175.00,0.092256
39.9779,6.6680,59.88,175.50,0.080941
40.1549,6.6680,60.15,175.50,0.090099
40.3317,6.6680,59.61,175.00,0.091335
40.5005,6.6680,59.61,175.50,0.083963
40.6789,6.6680,59.88,175.00,0.090922
40.8440,6.2520,60.42,176.00,0.086778
41.0209,5.8360,59.88,176.00,0.090920
41.1882,5.8360,60.15,176.00,0.082099
41.3618,5.8360,60.15,175.50,0.087627
41.5366,6.1185,60.15,175.50,0.094765
41.7160,6.4010,59.88,175.00,0.091213
41.8798,6.4010,60.15,175.50,0.078131
42.0453,6.4010,60.15,176.00,0.082537
42.2136,6.4010,60.15,176.00,0.090615
42.3847,6.4010,60.15,175.50,0.085111
42.5555,6.3050,60.15,175.50,0.088006
42.7264,6.3050,60.42,175.00,0.091115
42.8871,6.3050,60.15,176.00,0.083093
43.0582,6.3050,60.15,176.00,0.090566
43.2343,6.3050,60.15,176.00,0.091045
43.4180,6.1660,59.61,175.50,0.098253
43.5824,6.0270,60.15,175.50,0.085280
43.7607,6.0270,59.61,175.50,0.090996
43.9313,6.0270,60.15,175.00,0.082402
44.1027,6.0270,60.15,175.00,0.086208
44.2753,6.0270,60.15,175.00,0.090755
44.4441,6.1050,60.15,175.50,0.083277
44.6239,6.1830,59.88,175.50,0.091338
44.8024,6.1830,60.15,175.50,0.090993
44.9791,6.1830,60.15,175.00,0.091068
45.1592,6.1830,59.07,175.00,0.090509
45.3333,6.1830,59.34,175.00,0.084299
45.5051,6.1050,60.15,175.00,0.090382
45.6872,6.0270,59.88,175.00,0.094092
45.8548,6.0270,59.88,175.50,0.077596
46.0215,6.0270,59.88,175.00,0.085007
46.2008,6.0270,59.61,175.00,0.091889
46.3779,6.0270,60.42,175.00,0.091404
46.5558,5.9810,59.88,175.00,0.091617
46.7350,5.9810,59.88,175.50,0.089361
46.9119,5.9810,59.34,176.00,0.088747
47.0788,5.9810,59.88,176.00,0.089662
47.2436,5.9810,59.34,176.00,0.085562
47.4242,6.1090,59.88,176.00,0.091640
47.6002,6.2370,60.15,176.00,0.089575
47.7782,6.2370,60.15,176.00,0.089863
47.9590,6.2370,60.15,176.50,0.090364
48.1333,6.2370,59.88,177.00,0.088986
48.3016,6.2370,60.15,177.00,0.090584
48.4742,6.2255,59.61,177.00,0.085224
48.6356,6.2140,60.15,177.00,0.083836
48.8121,6.2140,59.88,177.00,0.091111
48.9892,6.2140,59.88,177.00,0.090955
49.1683,6.2140,60.15,177.00,0.090815
49.3431,6.2140,59.88,177.00,0.089063
49.5030,6.0135,59.88,177.00,0.082189
49.6802,5.8130,60.15,177.00,0.091113
49.8597,5.8130,59.88,177.00,0.091097
50.0370,5.8130,59.88,177.00,0.091226
50.2153,5.8130,60.15,177.00,0.091213
50.3910,5.8130,59.61,177.00,0.086255
50.5615,5.9160,59.88,177.00,0.089740
50.7234,5.9160,59.88,177.00,0.082156
50.8987,5.9160,59.88,177.00,0.090989
51.0780,5.9160,60.15,177.00,0.090605
51.2486,5.9160,59.61,177.00,0.083500
51.4256,5.8570,60.15,177.00,0.091783
51.5907,5.7980,60.15,177.00,0.084146
51.7702,5.7980,60.15,178.00,0.090992
51.9413,5.7980,59.88,178.00,0.083293
52.1197,5.7980,59.61,178.00,0.091292
52.2929,5.7980,60.15,178.00,0.085576
52.4546,5.7980,59.61,178.00,0.077223
52.6301,5.8400,60.15,178.00,0.090231
52.8071,5.8820,59.61,178.00,0.088898
52.9789,5.8820,60.15,178.00,0.091035
53.1518,5.8820,59.88,178.00,0.083402
53.3249,5.8820,60.42,178.00,0.091039
53.5033,6.1645,60.15,178.00,0.090452
53.6821,6.4470,59.61,178.00,0.092391
53.8531,6.4470,60.42,178.00,0.085412
54.0275,6.4470,60.15,178.00,0.090804
54.2045,6.4470,60.15,178.00,0.090909
54.3738,6.4470,59.61,178.00,0.083388
54.5508,5.8740,59.88,178.00,0.091527
54.7174,5.8740,60.15,178.00,0.081942
54.8960,5.8740,60.15,178.00,0.091245
55.0729,5.8740,60.15,178.00,0.091005
55.2400,5.8740,60.15,178.00,0.083590
55.4200,6.1260,60.15,178.00,0.091858
55.5989,6.3780,60.15,178.00,0.090512
55.7737,6.3780,60.15,178.00,0.086378
55.9326,6.3780,59.61,178.00,0.082042
56.1110,6.3780,60.15,178.00,0.090263
56.2920,6.3780,60.15,178.00,0.090880
56.4706,6.1660,59.07,178.00,0.092585
56.6492,5.9540,60.15,178.00,0.090657
56.8285,5.9540,60.15,178.00,0.091476
56.9938,5.9540,60.15,178.00,0.086442
57.1716,5.9540,60.15,178.00,0.091475
57.3487,5.9540,60.15,178.00,0.091645
57.5239,6.0345,60.15,178.00,0.089788
57.6929,6.1150,60.15,179.00,0.086796
57.8637,6.1150,59.61,179.00,0.083083
58.0358,6.1150,60.42,179.00,0.083500
58.2107,6.1150,60.15,179.00,0.091046
58.3914,6.1150,60.15,179.00,0.090834
58.5691,6.1950,60.15,179.00,0.091310
58.7392,6.1950,59.88,179.00,0.085087
58.9128,6.1950,59.88,179.00,0.089207
59.1152,6.1950,59.88,179.00,0.119506
59.2886,6.1950,60.15,179.00,0.090303
59.4696,6.2120,59.88,179.00,0.092912
59.6419,6.2290,60.15,179.00,0.086830
59.8182,6.2290,60.15,179.00,0.090473
59.9965,6.2290,60.15,179.00,0.090421
60.1644,6.2290,60.15,179.50,0.082076
60.3394,6.2290,60.42,179.00,0.091007
60.5081,6.2480,60.15,179.50,0.083561
60.6836,6.2670,60.15,179.00,0.089849
60.8643,6.2670,60.42,179.50,0.089906
61.0401,6.2670,60.15,179.50,0.090546
61.2173,6.2670,60.15,179.50,0.091348
61.3981,6.2670,60.15,179.00,0.090165
61.5682,6.1375,60.15,179.00,0.085232
61.7499,6.0080,59.88,179.50,0.093633
61.9168,6.0080,60.15,179.00,0.083092
62.0937,6.0080,60.15,179.00,0.089127
62.2666,6.0080,59.61,179.00,0.086895
62.4399,6.1070,60.15,179.50,0.092500
62.6190,6.2060,60.15,180.00,0.090156
62.7841,6.2060,60.15,179.50,0.086543
62.9632,6.2060,60.15,179.00,0.090848
63.1418,6.2060,60.15,179.50,0.090234
63.3044,6.2060,60.15,179.00,0.085300
63.4749,6.2060,59.88,179.00,0.084663
63.6476,6.1735,60.15,179.00,0.088097
63.8183,6.1410,59.88,179.50,0.084999
63.9911,6.1410,60.15,179.50,0.085879
64.1625,6.1410,60.15,179.00,0.090977
64.3435,6.1410,60.15,179.00,0.090713
64.5235,6.0685,60.15,179.00,0.091028
64.7012,5.9960,60.15,179.00,0.090837
64.8797,5.9960,60.15,179.00,0.090136
65.0566,5.9960,60.15,179.00,0.090827
65.2259,5.9960,59.88,179.00,0.085061
65.4073,5.9960,60.15,179.00,0.094263
65.5890,5.8170,59.88,179.00,0.093103
65.7674,5.8170,60.15,179.00,0.090439
65.9449,5.8170,60.15,179.00,0.091207
66.1208,5.8170,60.15,179.00,0.090438
66.3020,5.8170,60.15,179.00,0.090897
66.4733,5.8915,60.15,179.00,0.085668
66.6413,5.9660,60.42,179.00,0.083042
66.8112,5.9660,60.15,179.00,0.086065
66.9879,5.9660,60.15,179.00,0.091234
67.1638,5.9660,60.15,179.00,0.089803
67.3405,5.9660,60.15,179.00,0.091262
67.5200,5.9165,60.15,179.00,0.091313
67.6983,5.8670,60.15,179.00,0.089656
67.8753,5.8670,59.88,179.00,0.090714
68.0399,5.8670,60.15,179.00,0.084801
68.2174,5.8670,59.88,179.00,0.090913
68.3938,5.8670,60.15,179.00,0.090469
68.5719,5.9430,60.15,179.00,0.091769
68.7478,5.9430,60.15,179.00,0.090525
68.9154,5.9430,59.88,179.00,0.082434
69.0968,5.9430,59.88,179.00,0.091601
69.2744,5.9430,59.61,179.00,0.091049
69.4516,5.9545,60.15,179.00,0.090812
69.6309,5.9660,60.42,179.00,0.090476
69.8020,5.9660,60.15,179.00,0.082558
69.9788,5.9660,60.15,179.00,0.091362
70.1560,5.9660,60.15,179.00,0.090769
70.3340,5.9660,60.42,178.50,0.089436
70.5133,5.9220,60.15,178.00,0.090800
70.6853,5.8780,59.88,178.50,0.086023
70.8567,5.8780,60.15,178.00,0.090855
71.0354,5.8780,60.15,178.50,0.090974
71.2156,5.8780,60.15,179.00,0.090440
71.3891,5.8780,60.15,179.00,0.086424
71.5553,5.8670,60.42,179.00,0.082812
71.7333,5.8670,60.15,179.00,0.090145
71.9112,5.8670,60.15,179.00,0.090269
72.0855,5.8670,60.15,179.00,0.088457
72.2540,5.8670,60.42,179.00,0.090579
72.4319,6.0215,60.15,179.00,0.091375
72.6087,6.1760,60.15,178.50,0.090619
72.7863,6.1760,59.88,178.50,0.091748
72.9651,6.1760,60.42,178.00,0.092668
73.1364,6.1760,59.88,178.00,0.091415
73.3177,6.1760,60.15,178.00,0.093172
73.4976,6.1720,60.15,178.00,0.094467
73.6806,6.1680,60.15,178.50,0.092309
73.8892,6.1680,60.15,178.50,0.124462
74.0678,6.1680,60.15,179.00,0.090426
74.2443,6.1680,60.15,179.00,0.090980
74.4216,6.0135,60.15,179.00,0.091329
74.5983,5.8590,60.42,179.00,0.090494
74.7768,5.8590,59.61,179.00,0.090854
74.9530,5.8590,59.88,179.00,0.091246
75.1286,5.8590,60.15,179.00,0.089833
75.3082,5.8590,60.15,179.00,0.090256
75.4830,5.8590,60.15,179.00,0.089077
75.6628,5.8590,60.42,179.00,0.090927
75.8275,5.8590,60.15,179.00,0.083762
76.0050,5.8590,60.15,179.00,0.090708
76.1823,5.8590,59.88,179.00,0.089574
76.3563,5.8590,60.15,179.00,0.086224
76.5258,5.8590,60.15,179.00,0.089908
76.7054,5.8820,60.15,179.00,0.090811
76.8822,5.9050,60.15,179.00,0.090826
77.0572,5.9050,60.15,179.00,0.090132
77.2383,5.9050,60.15,179.00,0.091057
77.4157,5.8875,60.15,179.00,0.091678
77.5817,5.8700,60.15,179.00,0.086781
77.7588,5.8700,60.15,179.00,0.089657
77.9315,5.8700,60.15,179.00,0.083587
78.1026,5.8700,59.88,179.00,0.084531
78.2827,5.8700,60.15,179.00,0.090626
78.4649,5.9215,60.42,179.00,0.091647
78.6435,5.9730,60.15,179.00,0.090458
78.8231,5.9730,59.88,179.00,0.090707
78.9993,5.9730,59.88,179.00,0.086394
79.1634,5.9730,60.42,179.00,0.084484
79.3282,5.9730,60.15,179.00,0.079974
79.5005,6.0515,60.42,179.00,0.089910
79.6768,6.1300,60.42,179.00,0.090503
79.8546,6.1300,60.15,179.00,0.092268
80.0355,6.1300,60.42,179.00,0.090993
80.2130,6.1300,60.15,179.00,0.089191
80.3881,6.1300,60.42,179.00,0.089482
80.5641,5.8740,60.15,179.00,0.090037
80.7407,5.8740,60.42,179.00,0.090648
80.9086,5.8740,60.15,179.00,0.084502
81.0838,5.8740,60.15,179.00,0.091386
81.2524,5.8740,60.15,179.00,0.085292
81.4310,5.8570,60.15,179.00,0.092216
81.6068,5.8400,59.61,179.00,0.089837
81.7859,5.8400,60.15,179.00,0.088560
81.9553,5.8400,60.15,178.50,0.084778
82.1313,5.8400,59.88,178.50,0.091019
82.3083,5.8400,60.15,178.00,0.090466
82.4871,5.8745,60.15,178.00,0.091813
82.6530,5.9090,60.15,179.00,0.087903
82.8273,5.9090,60.42,179.00,0.086973
82.9888,5.9090,60.42,179.00,0.084727
83.1670,5.9090,60.15,178.00,0.091229
83.3365,5.9090,60.42,178.50,0.085371
83.5156,5.9830,60.15,179.00,0.092247
83.6954,6.0570,60.15,179.00,0.090563
83.8728,6.0570,60.42,179.00,0.090775
84.0517,6.0570,60.15,179.00,0.091389
84.2228,6.0570,60.15,179.00,0.084890
84.3965,6.0570,60.15,178.50,0.089183
84.5745,5.8670,60.15,178.00,0.086419
84.7478,5.8670,60.15,178.50,0.090703
84.9229,5.8670,60.42,178.00,0.089049
85.1036,5.8670,60.15,178.00,0.089723
85.2815,5.8670,60.15,178.00,0.090716
85.4575,5.8765,60.15,178.00,0.090405
85.6339,5.8860,60.15,178.00,0.091180
85.7978,5.8860,60.15,178.00,0.086868
85.9764,5.8860,60.69,178.00,0.089983
86.1515,5.8860,60.15,178.00,0.089656
86.3304,5.8860,60.42,178.00,0.090788
86.5088,5.9410,60.42,178.00,0.090781
86.6861,5.9960,60.15,178.00,0.089391
86.8468,5.9960,60.15,178.00,0.082044
87.0240,5.9960,60.15,178.00,0.090754
87.1990,5.9960,60.42,178.00,0.089156
87.3799,5.9960,60.15,178.00,0.091149
87.5581,5.9200,60.15,178.00,0.089874
87.7367,5.9200,60.42,178.00,0.090655
87.9156,5.9200,60.42,178.00,0.090562
88.0937,5.9200,60.42,178.00,0.090670
88.2704,5.9200,60.15,178.00,0.090828
88.4365,5.9485,60.15,178.00,0.088361
88.6123,5.9770,60.42,178.00,0.090093
88.7893,5.9770,60.15,178.00,0.090095
88.9667,5.9770,60.15,178.00,0.091006
89.1475,5.9770,60.15,178.00,0.090529
89.3255,5.9770,60.15,178.00,0.090050
89.5046,6.0000,60.15,178.00,0.090739
89.6838,6.0230,60.42,178.00,0.090820
89.8626,6.0230,60.15,178.00,0.090588
90.0400,6.0230,60.42,178.00,0.090781
90.2189,6.0230,60.15,178.00,0.090981
90.3940,6.0230,60.15,178.00,0.085417
90.5642,5.9560,60.15,178.00,0.084774
90.7364,5.8890,60.15,178.00,0.086513
90.9133,5.8890,60.15,178.00,0.092056
91.0920,5.8890,60.15,178.00,0.091415
91.2680,5.8890,60.15,178.00,0.089956
91.4432,5.9160,60.15,178.00,0.090042
91.6138,5.9430,60.15,178.00,0.085974
91.7886,5.9430,60.15,178.00,0.089802
91.9639,5.9430,60.15,178.00,0.089557
92.1444,5.9430,60.15,178.00,0.095180
92.3216,5.9430,59.61,178.00,0.090616
92.4977,5.9640,59.61,178.00,0.091594
92.7210,5.9850,59.88,178.00,0.137607
92.8981,5.9850,60.15,178.50,0.095540
93.0798,5.9850,60.15,179.00,0.091352
93.2592,5.9850,60.15,179.00,0.090954
93.4383,5.9850,59.61,179.00,0.090911
93.6147,5.9850,60.15,179.00,0.090635
93.7908,5.9850,60.15,179.00,0.090889
93.9712,5.9850,59.88,179.00,0.092318
94.1566,5.9850,60.42,179.00,0.092271
94.3421,5.9850,60.15,179.00,0.092027
94.5193,5.9850,60.42,179.00,0.085689
94.6967,5.9850,60.15,179.00,0.092341
94.8831,5.8855,60.15,179.00,0.092616
95.0644,5.7860,60.15,179.00,0.090956
95.2504,5.7860,60.42,179.00,0.091483
95.4363,5.7690,60.15,179.00,0.093589
95.6229,5.7520,60.15,179.00,0.092578
95.8050,5.7520,60.15,179.00,0.092492
95.9886,5.7520,60.15,179.00,0.091483
96.1721,5.7520,60.15,179.00,0.091790
96.3558,5.7520,60.15,179.00,0.091258
96.5297,5.8530,60.15,179.00,0.086406
96.7037,5.9540,60.15,179.00,0.091274
96.8824,5.9540,59.88,179.00,0.089274
97.0646,5.9540,60.15,179.00,0.091758
97.2350,5.9540,60.15,179.00,0.085884
97.4126,5.9750,60.15,179.00,0.088502
97.5896,5.9960,59.61,179.00,0.089620
97.7667,5.9960,60.42,179.00,0.091495
97.9474,5.9960,60.15,179.00,0.090505
98.1243,5.9960,60.15,179.00,0.090193
98.3043,5.9960,60.42,179.00,0.090784
98.4739,5.9525,60.15,179.00,0.083985
98.6465,5.9090,60.15,179.00,0.087654
98.8080,5.9090,60.15,179.00,0.084840
98.9862,5.9090,60.42,179.00,0.092295
99.1636,5.9090,60.42,179.00,0.089502
99.3437,5.9090,60.15,179.00,0.091290
99.5200,5.9755,60.15,179.00,0.090770
99.6994,6.0420,60.15,179.00,0.090938
99.8736,6.0420,60.15,179.00,0.089545
100.0521,6.0420,60.69,179.00,0.091813
100.2285,6.0420,60.42,179.00,0.091127
100.3970,6.0420,60.15,179.00,0.084440
100.5717,6.0170,60.15,179.00,0.090256
100.7487,5.9920,60.15,179.00,0.090789
100.9266,5.9920,60.15,179.00,0.090442
101.1061,5.9920,60.15,179.00,0.089624
101.2860,5.9920,60.15,179.00,0.089966
101.4642,5.9445,60.42,179.00,0.091876
101.6412,5.8970,60.42,179.00,0.090679
101.8139,5.8970,60.69,179.00,0.084971
101.9828,5.8970,60.15,179.00,0.085137
102.2057,5.8970,60.15,178.50,0.138061
102.3806,5.8970,60.15,179.00,0.091463
102.5604,5.9510,60.42,179.00,0.091618
102.7363,5.9510,60.15,179.00,0.090127
102.9154,5.9510,60.42,179.00,0.091364
103.0966,5.9510,60.15,179.00,0.091644
103.2762,5.9510,60.15,179.00,0.091540
103.4556,5.9430,60.42,179.00,0.091041
103.6249,5.9350,60.42,179.00,0.084469
103.7949,5.9350,60.42,179.00,0.085693
