Timestamp (s),Power (W),Temperature (°C),Memory (MB),Inference Time (s)
48.7349,6.7710,56.38,154.00,0.046502
48.8479,6.7710,56.38,154.00,0.042894
48.9612,6.8055,56.65,154.00,0.044127
49.0785,6.8400,56.38,154.00,0.045150
49.1951,6.8400,56.38,154.00,0.046503
49.3128,6.8400,56.92,154.00,0.046630
49.4281,6.8400,56.38,154.00,0.043143
49.5411,6.8400,56.92,154.00,0.043127
49.6549,6.8400,56.65,154.00,0.044785
49.7723,6.8400,56.38,154.00,0.047215
49.8893,6.8400,56.38,154.00,0.046548
50.0067,6.8400,56.38,154.00,0.047096
50.1240,6.8400,56.65,154.00,0.046283
50.2409,6.8400,56.65,154.00,0.046186
50.3568,6.8400,56.65,154.00,0.045743
50.4729,6.8400,56.65,154.00,0.045796
50.5896,6.8400,56.92,154.00,0.045913
50.7059,6.8400,56.65,154.00,0.045816
50.8219,6.8400,56.38,154.00,0.045865
50.9387,6.8400,56.38,154.00,0.046800
51.0552,6.8400,56.65,154.00,0.046082
51.1718,6.8400,56.65,154.00,0.046439
51.2901,6.8035,56.65,154.00,0.047891
51.4083,6.7670,56.65,154.00,0.047267
51.5248,6.7670,56.92,154.00,0.046566
51.6414,6.7670,56.65,154.00,0.046113
51.7580,6.7670,56.65,154.00,0.046295
51.8755,6.7670,56.65,154.00,0.046849
51.9887,6.8150,56.65,154.00,0.042606
52.1023,6.8630,56.38,154.00,0.043439
52.2197,6.8630,56.65,154.00,0.047026
52.3369,6.8630,56.92,154.00,0.046637
52.4538,6.8630,56.92,154.00,0.046511
52.5696,6.8630,56.65,154.00,0.046147
52.6869,6.8630,56.92,154.00,0.047052
52.8044,6.8630,56.11,154.00,0.046736
52.9210,6.8705,56.38,154.00,0.046521
53.0390,6.8780,56.92,154.00,0.047123
53.1585,6.8780,56.65,154.00,0.048547
53.2757,6.8780,56.92,154.00,0.046968
53.3930,6.8780,56.65,154.00,0.046676
53.5094,6.8780,56.92,154.00,0.046285
53.6263,6.8780,56.65,154.00,0.046712
