Timestamp (s),Power (W),Temperature (°C),Memory (MB),Inference Time (s)
6.2675,6.8550,53.69,125.00,0.025924
6.3581,6.8550,53.96,126.00,0.025907
6.4461,6.8550,53.69,126.00,0.026133
6.5357,6.8550,53.69,126.00,0.025530
6.6230,6.8550,53.69,126.00,0.025393
6.7133,6.8550,53.69,126.00,0.025332
6.8005,6.7845,53.69,126.00,0.024985
6.8933,6.7140,53.69,126.00,0.024972
6.9775,6.7140,53.96,126.00,0.024300
7.0637,6.7140,53.69,126.00,0.024853
7.1499,6.7140,53.69,126.00,0.025631
7.2360,6.7140,53.96,126.00,0.024420
7.3200,6.7140,53.96,126.00,0.024396
7.4064,6.7140,54.23,126.00,0.024506
7.4902,6.7140,53.69,126.00,0.023988
7.5764,6.7140,54.23,126.00,0.024501
7.6586,6.7140,54.23,126.00,0.023277
7.7426,6.7140,53.96,126.00,0.023206
7.8253,6.8645,54.23,126.00,0.023653
7.9115,7.0150,53.96,126.00,0.024469
7.9963,7.0150,53.96,126.00,0.024893
8.0825,7.0150,53.96,126.00,0.024564
8.1670,7.0150,53.96,126.00,0.024715
8.2533,7.0150,53.69,126.00,0.024844
8.3371,7.0150,53.69,126.00,0.024225
8.4236,7.0150,53.96,126.00,0.025038
8.5080,7.0150,53.96,126.00,0.025051
8.5944,7.0150,54.50,126.00,0.025017
8.6786,7.0150,53.96,126.00,0.024880
8.7654,6.8990,53.69,126.00,0.025113
8.8518,6.7830,54.50,126.00,0.024202
8.9381,6.7830,54.23,126.00,0.024825
9.0220,6.7830,54.23,126.00,0.024465
9.1101,6.7830,53.96,126.00,0.024980
9.1922,6.7830,54.23,126.00,0.023556
9.2763,6.7830,54.23,126.00,0.023535
9.3598,6.7830,54.23,126.00,0.024330
9.4466,6.7830,54.50,126.00,0.024524
9.5288,6.7830,54.50,126.00,0.023350
9.6147,6.7830,54.23,126.00,0.024338
9.6978,6.7830,54.23,126.00,0.024345
9.7844,6.8265,53.69,126.00,0.024845
9.8687,6.8700,54.77,126.00,0.024364
9.9548,6.8700,54.23,126.00,0.024222
10.0397,6.8700,54.50,126.50,0.025001
10.1287,6.8700,54.23,126.00,0.024863
10.2137,6.8700,54.50,126.00,0.024756
10.2988,6.8700,54.77,126.00,0.023485
10.3813,6.8700,54.77,126.00,0.023563
10.4659,6.8700,54.77,126.00,0.023388
10.5492,6.8700,54.50,126.00,0.023716
10.6339,6.8700,54.50,126.00,0.023486
10.7176,6.8700,54.77,126.00,0.024474
10.8040,6.7805,54.50,126.00,0.024306
10.8885,6.6910,54.23,126.00,0.023580
10.9739,6.6910,54.77,126.00,0.024271
11.0580,6.6910,54.50,126.00,0.024459
11.1442,6.6910,54.77,126.00,0.024747
11.2289,6.6910,54.77,126.00,0.024751
11.3153,6.6910,54.77,126.00,0.024492
11.3999,6.6910,55.04,126.00,0.024813
11.4856,6.6910,54.77,126.00,0.023915
11.5703,6.6910,54.23,126.00,0.024835
11.6566,6.6910,54.77,126.00,0.025149
11.7412,6.6910,54.50,126.00,0.025016
11.8277,6.7630,54.23,126.00,0.024548
11.9123,6.7630,54.77,126.00,0.024386
11.9986,6.7630,55.04,126.00,0.024627
12.0834,6.7630,54.50,126.00,0.024563
12.1687,6.7630,54.77,126.00,0.024331
12.2515,6.7630,54.77,126.00,0.023150
12.3354,6.7630,54.77,126.00,0.023477
12.4179,6.7630,54.77,126.00,0.023549
12.5031,6.7630,54.50,126.00,0.024700
12.5886,6.7630,54.77,126.00,0.023446
12.6730,6.7630,54.50,126.00,0.023558
12.7556,6.7630,54.50,126.00,0.023461
12.8425,6.8740,54.77,126.00,0.024494
12.9264,6.8740,54.77,126.00,0.024334
13.0125,6.8740,54.77,126.00,0.024607
13.0973,6.8740,54.77,126.00,0.024849
13.1832,6.8740,54.77,126.00,0.024965
13.2681,6.8740,54.77,126.00,0.023512
13.3519,6.8740,54.77,126.00,0.023442
13.4340,6.8740,54.77,126.00,0.023201
13.5186,6.8740,54.77,126.00,0.023687
13.6037,6.8740,54.77,126.00,0.024494
13.6892,6.8740,54.77,126.00,0.023994
13.7740,6.8720,54.77,126.00,0.024857
13.8599,6.8700,55.04,126.00,0.024188
13.9449,6.8700,54.77,126.00,0.024616
14.0310,6.8700,54.77,126.00,0.024495
14.1163,6.8700,54.50,126.00,0.024969
14.2018,6.8700,54.50,126.00,0.024275
14.2857,6.8700,54.77,126.00,0.024184
14.3714,6.8700,54.77,126.00,0.024406
14.4560,6.8700,55.04,126.00,0.024593
14.5407,6.8700,55.04,126.00,0.023496
14.6235,6.8700,54.77,126.00,0.023618
14.7082,6.8700,54.77,126.00,0.023909
14.7922,6.9065,54.77,126.00,0.024089
14.8788,6.9430,54.77,126.00,0.024407
14.9630,6.9430,54.77,126.00,0.024418
15.0499,6.9430,55.31,126.00,0.025681
15.1342,6.9430,54.77,125.50,0.024623
15.2202,6.9430,54.77,125.50,0.024774
15.3043,6.9430,54.77,125.00,0.024507
15.3906,6.9430,54.77,125.50,0.024812
15.4750,6.9430,54.77,125.50,0.025132
15.5619,6.9430,55.04,125.50,0.025499
15.6468,6.9430,54.77,125.50,0.025111
15.7328,6.9430,55.04,126.00,0.024832
15.8175,6.8475,54.77,126.00,0.024435
15.9030,6.7520,54.77,126.00,0.023304
15.9854,6.7520,55.04,126.00,0.023692
16.0695,6.7520,54.77,126.00,0.024029
16.1524,6.7520,54.23,126.00,0.024494
16.2427,6.7520,55.04,126.00,0.027142
16.3298,6.7520,54.77,126.00,0.026564
16.4173,6.7520,54.77,126.00,0.024985
16.5022,6.7520,54.77,126.00,0.024560
16.5884,6.7520,55.31,125.50,0.024646
16.6737,6.7520,54.77,125.00,0.025249
16.7622,6.7520,54.77,125.00,0.025045
16.8476,6.9510,54.77,125.50,0.024458
16.9365,6.9510,55.04,125.00,0.024425
17.0207,6.9510,55.31,125.50,0.023518
17.1060,6.9510,55.04,126.00,0.023807
17.1896,6.9510,54.77,126.00,0.024102
17.2771,6.9510,55.04,126.00,0.024479
17.3617,6.9510,55.04,125.50,0.024478
17.4485,6.9510,54.77,125.00,0.024803
17.5328,6.9510,55.04,125.00,0.024275
17.6200,6.9510,55.04,125.50,0.024979
17.7044,6.9510,55.04,125.50,0.024668
17.7902,6.9510,54.77,125.00,0.024506
17.8739,6.9510,54.77,125.00,0.023522
17.9577,6.9510,55.31,125.00,0.023255
18.0402,6.9510,55.58,125.00,0.023557
18.1252,6.9510,55.04,125.50,0.023915
18.2106,6.9510,55.04,125.50,0.024990
18.2964,6.9510,55.04,125.50,0.024218
18.3809,6.9510,55.31,125.50,0.024592
18.4673,6.9510,55.04,125.00,0.025039
18.5519,6.9510,55.58,125.00,0.024644
18.6382,6.9510,55.04,125.00,0.024422
18.7227,6.9510,55.04,125.00,0.025101
18.8087,6.9510,55.04,125.00,0.024612
18.8928,6.9510,55.31,125.00,0.024380
18.9795,6.9510,55.04,125.00,0.024374
19.0639,6.9510,55.04,125.00,0.023695
19.1505,6.9510,55.04,125.00,0.024662
19.2378,6.9510,55.31,125.00,0.025639
19.3234,6.9510,55.31,125.00,0.024357
19.4078,6.9510,55.04,125.00,0.024474
19.4944,6.9510,55.58,125.00,0.024796
19.5782,6.9510,55.04,125.00,0.024417
19.6651,6.9510,55.31,125.00,0.024669
19.7492,6.9510,55.04,125.00,0.024527
19.8351,6.8250,54.77,125.00,0.023167
19.9176,6.8250,55.84,125.00,0.023490
20.0026,6.8250,54.77,125.00,0.023336
20.0875,6.8250,55.04,125.00,0.025554
20.1734,6.8250,55.58,125.00,0.024920
20.2576,6.8250,55.31,125.00,0.024869
20.3419,6.8250,55.58,125.00,0.023050
20.4246,6.8250,55.31,125.00,0.023780
20.5089,6.8250,55.04,125.00,0.023416
20.5916,6.8250,55.04,125.00,0.023469
20.6755,6.8250,55.31,125.00,0.023462
20.7584,6.8250,54.77,125.50,0.024227
20.8439,6.9185,55.31,125.00,0.024508
20.9286,7.0120,55.58,125.00,0.024440
21.0151,7.0120,55.84,125.00,0.024721
21.1014,7.0120,55.31,125.50,0.024518
21.1978,7.0120,55.31,126.00,0.030447
21.2851,7.0120,55.58,126.00,0.025082
21.3973,7.0120,55.84,126.50,0.024447
21.4836,7.0120,55.31,127.00,0.025630
21.5764,7.0120,55.31,127.00,0.025004
21.6596,7.0120,55.04,127.00,0.023522
21.7442,7.0120,55.58,127.00,0.023657
21.8293,6.8555,55.58,127.00,0.024333
21.9156,6.6990,55.04,127.00,0.024949
22.0006,6.6990,55.58,127.00,0.024920
22.0875,6.6990,55.04,127.00,0.024707
22.1720,6.6990,55.58,127.00,0.024323
22.2579,6.6990,55.31,127.00,0.024330
22.3426,6.6990,55.04,127.00,0.024446
22.4288,6.6990,55.58,127.00,0.024480
22.5139,6.6990,55.04,127.00,0.025023
22.5996,6.6990,55.04,127.00,0.024482
22.6846,6.6990,55.58,127.00,0.023867
22.7719,6.6815,55.84,127.00,0.025005
22.8578,6.6640,55.58,127.00,0.024324
22.9442,6.6640,55.04,127.00,0.025285
23.0294,6.6640,55.04,127.00,0.025288
23.1159,6.6640,55.58,127.00,0.024649
23.2004,6.6640,55.84,127.00,0.024307
23.2859,6.6640,55.31,127.00,0.023848
23.3688,6.6640,55.84,127.50,0.023623
23.4532,6.6640,55.31,127.00,0.023367
23.5366,6.6640,55.84,127.00,0.023714
23.6213,6.6640,55.84,127.00,0.023231
23.7038,6.6640,55.04,127.00,0.023429
23.7882,6.6640,55.04,127.00,0.023983
23.8727,6.7900,55.84,127.00,0.025116
23.9594,6.9160,55.84,127.00,0.024293
24.0453,6.9160,55.58,127.00,0.025267
24.1307,6.9160,56.11,127.00,0.024017
24.2154,6.9160,55.04,127.00,0.024309
24.3024,6.9160,55.58,127.00,0.024797
24.3863,6.9160,55.58,127.00,0.024076
24.4723,6.9160,55.58,127.00,0.024313
24.5569,6.9160,55.84,127.00,0.024660
24.6432,6.9160,55.84,127.00,0.024386
24.7292,6.9160,55.04,127.00,0.024219
24.8156,6.8570,55.58,127.00,0.024541
24.9005,6.7980,55.58,127.00,0.024457
24.9869,6.7980,55.58,127.00,0.024906
25.0709,6.7980,55.84,127.00,0.024751
25.1576,6.7980,55.84,127.00,0.024045
25.2420,6.7980,55.58,127.00,0.024199
25.3279,6.7980,55.84,127.00,0.024219
25.4131,6.7980,55.31,127.00,0.024687
25.5002,6.7980,55.84,127.00,0.025044
25.5834,6.7980,55.84,127.00,0.023575
25.6671,6.7980,55.84,127.00,0.023394
25.7519,6.7980,55.84,127.00,0.023828
25.8366,6.7980,55.31,127.00,0.023397
25.9192,6.7980,55.84,127.00,0.023709
26.0040,6.7980,55.84,127.00,0.023763
26.0897,6.8225,55.84,127.00,0.024770
26.1743,6.8470,55.58,127.00,0.023403
26.2573,6.8470,55.84,127.00,0.023421
26.3428,6.8470,55.58,127.00,0.024478
26.4286,6.8470,55.84,127.00,0.024912
26.5172,6.8470,55.84,127.00,0.024881
26.6021,6.8470,55.84,127.00,0.024948
26.6878,6.8470,55.84,127.00,0.024015
26.7724,6.8855,55.58,127.00,0.024456
26.8612,6.9240,55.58,127.00,0.024605
26.9459,6.9240,55.84,127.00,0.024415
27.0319,6.9240,55.58,127.00,0.025029
27.1177,6.9240,55.84,127.00,0.024833
27.2040,6.9240,55.84,127.00,0.024097
27.2884,6.9240,55.84,127.00,0.024123
27.3764,6.9240,55.84,127.00,0.024314
27.4602,6.9240,56.11,127.00,0.023769
27.5448,6.9240,55.84,127.00,0.023349
27.6294,6.9240,55.84,127.00,0.024550
27.7149,6.9240,55.84,127.00,0.024398
27.7993,6.9240,54.77,127.00,0.024453
27.8859,6.9240,55.84,127.00,0.024805
27.9729,6.9240,55.58,127.00,0.024775
28.0595,6.9240,55.84,127.00,0.024754
28.1456,6.9240,55.58,127.00,0.025643
28.2323,6.9240,55.58,127.00,0.024343
28.3172,6.9240,55.84,127.00,0.024489
28.4056,6.9240,55.84,127.00,0.024255
28.4903,6.9240,55.84,127.00,0.024888
28.5775,6.9240,55.84,127.00,0.025275
28.6630,6.9240,55.31,127.00,0.024672
28.7497,6.9240,55.84,127.00,0.024482
28.8346,6.9240,55.84,127.00,0.024681
28.9217,6.9240,55.84,127.00,0.024995
29.0065,6.9240,55.84,127.00,0.024423
29.0942,6.8970,56.11,127.00,0.025536
29.1809,6.8700,55.84,127.00,0.024923
29.2673,6.8700,55.84,127.00,0.024781
29.3521,6.8700,55.84,127.00,0.024650
29.4388,6.8700,55.84,127.00,0.024240
29.5247,6.8700,55.58,127.00,0.024314
29.6102,6.8700,55.84,127.00,0.023693
29.6939,6.8700,55.84,127.00,0.024159
29.7795,6.9160,55.84,127.00,0.024682
29.8651,6.9620,55.84,127.00,0.024455
29.9512,6.9620,55.58,127.00,0.024032
30.0376,6.9620,55.84,127.00,0.025055
30.1247,6.9620,56.11,127.00,0.024346
30.2103,6.9620,56.11,127.00,0.024569
30.2954,6.9620,55.84,127.00,0.023330
30.3785,6.9620,55.84,127.00,0.023283
30.4627,6.9620,55.84,127.00,0.023205
30.5489,6.9620,55.84,127.00,0.024820
30.6352,6.9620,55.84,127.00,0.024227
30.7195,6.9620,55.84,127.00,0.024555
30.8072,7.0135,55.84,127.00,0.025334
30.8921,7.0650,55.84,127.00,0.024065
30.9783,7.0650,55.84,127.00,0.024063
31.0630,7.0650,55.84,127.00,0.024680
31.1496,7.0650,56.11,127.00,0.024150
31.2317,7.0650,55.84,127.00,0.023471
31.3160,7.0650,55.84,127.00,0.023458
31.3993,7.0650,56.38,127.00,0.023722
31.4849,7.0650,56.11,127.00,0.024601
31.5699,7.0650,55.84,127.00,0.024559
31.6559,7.0650,55.84,127.00,0.024333
31.7410,7.0650,56.11,127.00,0.024361
31.8269,7.0270,55.58,127.00,0.024504
31.9125,7.0270,55.84,127.00,0.024813
31.9980,7.0270,55.84,127.00,0.024270
32.0835,7.0270,55.84,127.00,0.024914
32.1699,7.0270,55.84,127.00,0.024309
32.2544,7.0270,56.11,127.00,0.024556
32.3417,7.0270,55.84,127.00,0.024871
32.4255,7.0270,55.84,127.00,0.024115
32.5107,7.0270,55.84,127.00,0.023992
32.5970,7.0270,56.11,127.00,0.024590
32.6831,7.0270,55.84,127.00,0.024240
32.8006,7.0250,56.11,136.50,0.054342
32.9454,7.0230,56.38,132.50,0.062852
33.0694,7.0230,55.84,134.50,0.043743
33.1506,7.0230,55.84,128.50,0.023108
33.2339,7.0230,56.11,129.00,0.024196
33.3326,7.0230,56.11,128.50,0.027355
33.4431,7.0230,55.84,129.00,0.026604
33.5413,7.0230,55.84,129.00,0.025887
33.6442,7.0230,55.84,129.00,0.032551
33.7726,6.8820,55.84,130.50,0.048856
33.9070,6.7410,56.38,131.00,0.049287
34.0389,6.7410,55.84,131.00,0.049835
34.1716,6.7410,56.11,131.00,0.050268
34.3323,6.7410,55.84,131.00,0.071562
34.4721,6.7410,55.84,131.00,0.057437
34.5962,6.7410,56.11,131.00,0.037725
34.7191,6.7410,56.11,132.00,0.049097
34.8326,6.7410,56.11,132.00,0.032397
35.0241,6.8360,56.38,132.00,0.074395
35.1875,6.8360,56.38,132.00,0.069217
35.3373,6.8360,55.84,133.00,0.059571
35.4620,6.8360,55.84,132.00,0.025114
35.5460,6.8360,55.84,132.00,0.024307
35.6326,6.8360,55.84,132.00,0.024927
35.7187,6.8360,55.84,132.00,0.025369
35.8055,6.6850,55.84,132.00,0.024679
35.8908,6.5340,55.84,132.00,0.024237
35.9779,6.5340,56.11,132.00,0.025245
36.0652,6.5340,55.84,132.00,0.024810
36.1529,6.5340,55.84,132.00,0.025019
36.2379,6.5340,55.84,132.00,0.024980
36.3237,6.5340,56.38,132.00,0.024601
36.4093,6.5340,55.84,132.00,0.024302
36.4957,6.5340,55.84,132.00,0.025099
36.5808,6.5340,55.84,132.00,0.024667
36.6652,6.5340,55.84,132.00,0.023532
36.7473,6.5340,55.84,132.00,0.023274
36.8317,6.5340,56.11,132.00,0.023283
36.9158,6.7880,56.65,132.00,0.024072
37.0024,7.0420,55.84,132.00,0.024479
37.0876,7.0420,55.84,132.00,0.024566
37.1737,7.0420,55.84,132.00,0.024359
37.2586,7.0420,56.11,132.00,0.024973
37.3449,7.0420,56.11,132.00,0.024514
37.4296,7.0420,55.84,132.00,0.024465
37.5156,7.0420,55.84,132.00,0.024244
37.5987,7.0420,56.11,132.00,0.023044
37.6840,7.0420,56.38,132.00,0.023288
37.7665,7.0420,56.65,132.00,0.023555
37.8538,6.8250,56.11,132.00,0.024867
37.9379,6.8250,56.38,132.00,0.024237
38.0278,6.8250,56.11,132.00,0.025345
38.1135,6.8250,56.65,132.00,0.024885
38.1996,6.8250,55.84,132.00,0.024327
38.2855,6.8250,56.11,132.00,0.024783
38.3707,6.8250,56.38,132.00,0.024115
38.4578,6.8250,56.11,132.00,0.025378
38.5459,6.8250,56.11,132.00,0.024510
38.6335,6.8250,56.38,132.00,0.024866
38.7192,6.8250,55.84,132.00,0.024550
38.8040,6.9395,56.11,132.00,0.025018
38.8887,7.0540,56.11,132.00,0.023002
38.9715,7.0540,56.38,132.00,0.023387
39.0569,7.0540,56.38,132.00,0.024070
39.1975,7.0540,56.11,132.50,0.071563
39.3264,7.0540,56.65,133.00,0.052705
39.4558,7.0540,56.11,133.00,0.038098
39.5494,7.0540,56.11,133.00,0.025938
39.6381,7.0540,56.11,133.00,0.025876
39.7284,7.0540,56.38,133.00,0.025793
39.8187,6.9585,56.11,133.00,0.026145
39.9101,6.8630,56.11,133.00,0.025317
39.9984,6.8630,55.84,133.00,0.024515
40.0895,6.8630,56.65,133.00,0.025545
40.1728,6.8630,56.38,133.00,0.023270
40.2590,6.8630,56.38,133.00,0.023791
40.3468,6.8630,56.11,133.00,0.024388
40.4376,6.8630,56.11,133.00,0.026112
40.5277,6.8630,56.11,133.00,0.025886
40.6171,6.8630,56.38,133.00,0.025573
40.7064,6.8630,55.84,133.00,0.025164
40.7968,6.8380,56.38,133.00,0.025090
40.8863,6.8130,56.11,133.00,0.025054
40.9713,6.8130,55.84,133.00,0.023649
41.0561,6.8130,55.84,133.00,0.024270
41.1445,6.8130,55.84,133.00,0.025544
41.2280,6.8130,56.11,133.00,0.023394
41.3136,6.8130,55.84,133.00,0.023679
41.3988,6.8130,56.38,133.00,0.023639
41.4892,6.8130,56.38,133.00,0.025684
41.5811,6.8130,56.11,133.00,0.025631
41.6712,6.8130,56.38,133.00,0.025393
41.7620,6.8130,56.11,133.00,0.025685
41.8517,6.7290,56.38,133.00,0.025261
41.9363,6.7290,56.11,133.00,0.023565
42.0207,6.7290,56.38,133.00,0.023187
42.1043,6.7290,56.11,133.00,0.023524
42.1929,6.7290,56.11,133.00,0.026017
42.2818,6.7290,56.11,133.00,0.025827
42.3728,6.7290,55.84,133.00,0.024834
42.4628,6.7290,56.38,133.00,0.025718
42.5527,6.7290,56.11,133.00,0.024844
42.6407,6.7290,56.38,133.00,0.024914
42.7290,6.7290,56.65,133.00,0.025032
42.8149,6.7980,56.92,133.00,0.024509
42.9021,6.7980,56.11,133.00,0.025186
42.9867,6.7980,56.65,133.00,0.024486
43.0723,6.7980,56.38,133.00,0.023850
43.1560,6.7980,56.38,133.00,0.023602
43.2421,6.7980,56.38,133.00,0.024694
43.3274,6.7980,56.38,133.00,0.024742
43.4135,6.7980,56.38,133.00,0.024645
43.4976,6.7980,56.65,133.00,0.024014
43.5842,6.7980,56.38,133.00,0.024580
43.6695,6.7980,56.38,133.00,0.024487
43.7580,6.7980,56.11,133.00,0.024415
43.8452,6.9810,56.11,133.00,0.024466
43.9312,6.9810,56.11,133.00,0.024822
44.0174,6.9810,56.38,133.00,0.025243
44.1051,6.9810,56.65,133.00,0.025579
44.1894,6.9810,56.11,133.00,0.023922
44.2756,6.9810,56.11,133.00,0.023891
44.3613,6.9810,56.65,133.00,0.024712
44.4474,6.9810,56.38,133.00,0.024721
44.5336,6.9810,56.65,133.00,0.025831
44.6199,6.9810,56.65,133.00,0.024383
44.7051,6.9810,56.11,133.00,0.024640
44.8302,6.8760,56.65,133.50,0.038879
44.9603,6.7710,56.92,134.00,0.046534
45.0710,6.7710,56.11,134.00,0.033762
45.1780,6.7710,56.38,134.00,0.025460
45.2636,6.7710,56.38,134.00,0.023426
45.3463,6.7710,56.65,134.00,0.023461
45.4318,6.7710,56.38,134.00,0.023406
45.5168,6.7710,56.65,134.00,0.024347
45.6047,6.7710,56.65,134.00,0.024907
45.6901,6.7710,56.11,134.00,0.024730
45.7785,6.8360,56.38,134.00,0.026015
45.8653,6.9010,56.38,134.00,0.025915
45.9531,6.9010,56.65,133.50,0.024903
46.0402,6.9010,56.65,134.00,0.024043
46.1271,6.9010,56.38,133.50,0.024146
46.2131,6.9010,56.38,133.50,0.024589
46.3002,6.9010,56.38,133.50,0.024957
46.3866,6.9010,56.11,133.50,0.024889
46.4889,6.9010,56.38,133.50,0.036419
46.5745,6.9010,56.11,133.00,0.024753
46.6602,6.9010,56.65,133.00,0.023982
46.7457,6.9010,56.65,133.50,0.024314
46.8331,6.8630,56.38,133.00,0.025337
46.9184,6.8630,56.38,133.00,0.024515
47.0046,6.8630,56.65,133.00,0.024373
47.0929,6.8630,56.38,133.00,0.025126
47.1798,6.8630,56.65,133.00,0.024817
47.2654,6.8630,56.65,133.00,0.025451
47.3515,6.8630,56.65,133.00,0.023960
47.4362,6.8630,56.11,133.00,0.024121
47.5229,6.8630,56.38,133.00,0.024937
47.6085,6.8630,56.92,133.00,0.024928
47.6944,6.8630,56.65,133.00,0.024035
47.7807,6.9525,56.38,133.00,0.025172
47.8681,7.0420,56.92,133.00,0.024739
47.9539,7.0420,56.11,133.00,0.025007
48.0405,7.0420,56.92,133.00,0.024334
48.1273,7.0420,56.92,133.00,0.024829
48.2141,7.0420,56.38,133.00,0.024928
48.2984,7.0420,56.65,133.00,0.024611
48.3854,7.0420,56.65,133.00,0.025035
48.4703,7.0420,56.65,133.00,0.024652
48.5569,7.0420,56.65,133.00,0.024539
48.6419,7.0420,56.38,133.00,0.024400
48.7282,7.0420,56.65,133.00,0.024743
48.8138,6.9025,56.92,133.00,0.024656
48.9013,6.7630,56.65,133.00,0.024706
48.9864,6.7630,56.38,133.00,0.024503
49.0728,6.7630,56.65,133.00,0.024422
49.1574,6.7630,56.38,132.50,0.024573
49.2435,6.7630,56.65,132.00,0.024715
49.3283,6.7630,56.92,132.50,0.024420
49.4145,6.7630,56.38,132.50,0.024878
49.4994,6.7630,56.92,132.50,0.024205
49.5861,6.7630,56.65,132.00,0.024508
49.6711,6.7630,56.92,132.00,0.024686
49.7582,6.7630,56.38,132.00,0.024946
49.8441,7.0730,56.92,132.00,0.024956
49.9305,7.0730,56.11,132.00,0.024368
50.0157,7.0730,56.65,132.00,0.024270
50.1028,7.0730,56.65,132.00,0.024813
50.1878,7.0730,56.65,132.00,0.024729
50.2750,7.0730,56.65,132.00,0.025524
50.3599,7.0730,56.65,132.00,0.024539
50.4457,7.0730,56.65,132.00,0.024315
50.5333,7.0730,56.38,132.00,0.025248
50.6192,7.0730,56.38,132.00,0.024214
50.7046,7.0730,56.92,132.00,0.024720
50.7910,6.9180,56.65,132.00,0.024945
50.8761,6.7630,56.65,132.00,0.024781
50.9621,6.7630,56.65,132.00,0.024372
51.0473,6.7630,56.92,132.00,0.025092
51.1341,6.7630,56.38,132.00,0.024833
51.2201,6.7630,56.65,132.00,0.025427
51.3072,6.7630,56.65,132.00,0.025086
51.3936,6.7630,56.65,132.00,0.025481
51.4804,6.7630,56.65,132.00,0.024845
51.5657,6.7630,56.65,132.00,0.024548
51.6520,6.7630,56.65,132.00,0.024497
51.7378,6.7630,56.92,132.00,0.024954
51.8253,7.0540,56.38,131.50,0.025628
51.9105,7.0540,56.92,131.50,0.025193
51.9976,7.0540,56.92,131.50,0.025399
52.0834,7.0540,56.38,131.50,0.024849
52.1703,7.0540,56.65,131.00,0.024587
52.2568,7.0540,56.38,131.00,0.025261
52.3445,7.0540,56.65,131.00,0.024871
52.4306,7.0540,56.65,131.00,0.025218
52.5183,7.0540,56.38,131.00,0.025685
52.6042,7.0540,56.92,131.00,0.025362
52.6925,7.0540,56.92,131.00,0.024128
52.7784,7.0250,56.92,131.00,0.025887
52.8655,6.9960,56.65,131.00,0.025286
52.9525,6.9960,56.92,131.00,0.024838
53.0546,6.9960,56.38,131.50,0.037050
53.1767,6.9960,56.92,132.50,0.041284
53.3320,6.9960,56.92,133.00,0.081408
53.4382,6.9960,56.65,133.50,0.024572
